demand_electricity,pv,delta_battery,heat_pump,import,export_pv
-7.866833333,5.457,0.8692650002699998,-1.20453934475,2.74510767748,0.0
-9.148333333,5.457,0.0,-2.3,5.991333333,0.0
-10.64066667,5.057499999999999,0.0,-2.3,7.8831666700000005,0.0
-7.69175,4.2669999999999995,0.0,-2.3,5.72475,0.0
-6.738416667,2.8475,0.0,-2.3,6.190916667,0.0
-5.869416667,1.4705,0.0,-2.3,6.698916667,0.0
-4.4715,0.7309999999999999,0.0,-0.0,3.7404999999999995,0.0
-5.984916667,0.323,0.0,-2.3,7.961916667,0.0
-6.612833333,0.0255,0.0,-2.3,8.887333333,0.0
-9.60025,0.0,0.0,-2.3,11.90025,0.0
-6.549583333,0.0,0.0,-2.3,8.849583333,0.0
-6.023416667,0.0,0.0,-2.3,8.323416667,0.0
-5.911583333,0.0,0.0,-2.3,8.211583333,0.0
-3.982,0.0,0.0,-1.80680901675,5.788809016749999,0.0
-2.871916667,0.0,0.0,-0.60226967225,3.47418633925,0.0
-2.515791667,0.0,0.0,-0.0,2.515791667,0.0
-2.714708333,0.0,0.0,-0.0,2.714708333,0.0
-2.25225,0.0,0.0,-0.0,2.25225,0.0
-2.13125,0.1275,0.0,-0.0,2.00375,0.0
-2.85175,0.5355,0.0,-1.20453934475,3.52078934475,0.0
-3.49525,1.088,0.0,-2.3,4.70725,0.0
-4.896833333,1.4280000000000002,0.0,-2.3,5.768833333,0.0
-5.319416667,1.802,0.0,-2.3,5.817416667,0.0
-8.187666667,1.9040000000000001,0.0,-2.3,8.583666667,0.0
-6.12425,2.0654999999999997,0.0,-2.3,6.35875,0.0
-10.2685,1.9974999999999996,0.0,-2.3,10.571000000000002,0.0
-9.350916667,1.9124999999999999,0.0,-2.3,9.738416667000001,0.0
-6.203083333,1.6575000000000002,0.0,-2.3,6.8455833329999995,0.0
-5.235083333,1.4025,0.0,-2.3,6.1325833329999995,0.0
-5.093916667,1.003,0.0,-2.3,6.390916667,0.0
-5.148,0.612,0.0,-2.3,6.835999999999999,0.0
-3.729,0.221,0.0,-2.3,5.808,0.0
-7.382833333,0.0085,0.0,-2.3,9.674333333,0.0
-9.724916667,0.0,0.0,-2.3,12.024916667,0.0
-8.86325,0.0,0.0,-1.80680901675,10.67005901675,0.0
-5.84925,0.0,0.0,-2.3,8.149249999999999,0.0
-7.245333333,0.0,0.0,-1.80680901675,9.05214234975,0.0
-5.146166667,0.0,0.0,-1.80680901675,6.95297568375,0.0
-3.149666667,0.0,0.0,-0.60226967225,3.7519363392500003,0.0
-2.639083333,0.0,0.0,-0.0,2.639083333,0.0
-2.328333333,0.0,0.0,-0.0,2.328333333,0.0
-2.2605,0.0,0.0,-0.0,2.2605,0.0
-2.526791667,0.24650000000000002,0.0,-0.0,2.2802916669999997,0.0
-2.181208333,0.918,0.0,-0.60226967225,1.8654780052499997,0.0
-2.973666667,1.921,0.0,-2.3,3.3526666669999994,0.0
-4.125,2.6094999999999997,0.0,-2.3,3.8155,0.0
-6.017,3.0599999999999996,0.0,-1.80680901675,4.763809016750001,0.0
-7.139916667,3.4170000000000003,0.0,-2.3,6.022916667,0.0
-6.205833333,3.3405,0.0,-2.3,5.1653333329999995,0.0
-6.541333333,2.7880000000000003,0.0,-1.80680901675,5.5601423497499995,0.0
-12.97633333,2.2695,0.0,-2.3,13.00683333,0.0
-9.601166667,1.36,0.0,-2.3,10.541166666999999,0.0
-7.470833333,0.9775,0.0,-2.3,8.793333333,0.0
-5.2195,0.663,0.0,-2.3,6.8565,0.0
-6.337833333,0.35700000000000004,0.0,-2.3,8.280833333,0.0
-5.86575,0.1275,0.0,-1.80680901675,7.54505901675,0.0
-6.578,0.0,0.0,-2.3,8.878,0.0
-8.719333333,0.0,0.0,-2.3,11.019333332999999,0.0
-7.498333333,0.0,0.0,-2.3,9.798333332999999,0.0
-6.149916667,0.0,0.0,-1.80680901675,7.95672568375,0.0
-5.896916667,0.0,0.0,-1.20453934475,7.10145601175,0.0
-3.912333333,0.0,0.0,-2.3,6.212333333,0.0
-4.374333333,0.0,0.0,-2.3,6.674333333,0.0
-2.682166667,0.0,0.0,-0.0,2.682166667,0.0
-2.245833333,0.0,0.0,-0.0,2.245833333,0.0
-2.467666667,0.0,0.0,-0.0,2.467666667,0.0
-2.129875,0.102,0.0,-0.60226967225,2.63014467225,0.0
-2.909958333,0.5015,0.0,-0.0,2.408458333,0.0
-3.45125,1.2155,0.0,-2.3,4.53575,0.0
-3.901333333,2.0995,0.0,-2.3,4.101833333,0.0
-3.980166667,3.0004999999999997,0.0,-2.3,3.2796666670000003,0.0
-3.384333333,3.7314999999999996,-0.34716666699999965,-2.3,2.3,0.0
-4.986666667,4.1225,0.2812050002699997,-2.3,2.88296166673,0.0
-5.826333333,3.723,0.0,-2.3,4.403333333,0.0
-9.9055,2.805,0.0,-1.20453934475,8.30503934475,0.0
-7.2875,2.2015,0.0,-2.3,7.386,0.0
-6.26175,1.581,0.0,-2.3,6.98075,0.0
-5.891416667,1.258,0.0,-2.3,6.9334166669999995,0.0
-6.244333333,0.544,0.0,-2.3,8.000333333,0.0
-7.105083333,0.085,0.0,-0.60226967225,7.62235300525,0.0
-6.60275,0.0,0.0,-2.3,8.902750000000001,0.0
-9.889,0.0,0.0,-2.3,12.189,0.0
-9.002583333,0.0,0.0,-2.3,11.302583333000001,0.0
-5.269,0.0,0.0,-2.3,7.569,0.0
-4.378916667,0.0,0.0,-1.80680901675,6.18572568375,0.0
-3.611666667,0.0,0.0,-2.3,5.9116666669999995,0.0
-3.14875,0.0,0.0,-0.60226967225,3.75101967225,0.0
-2.991541667,0.0,0.0,-1.20453934475,4.19608101175,0.0
-2.343458333,0.0,0.0,-0.0,2.343458333,0.0
-2.1835,0.0,0.0,-0.0,2.1835,0.0
-2.390666667,0.059500000000000004,0.0,-0.0,2.331166667,0.0
-3.046083333,0.306,0.0,-2.3,5.040083333,0.0
-3.648333333,0.5525,0.0,-1.20453934475,4.3003726777499995,0.0
-4.554916667,0.901,0.0,-1.20453934475,4.8584560117499995,0.0
-5.38175,1.4705,0.0,-2.3,6.21125,0.0
-4.642916667,2.159,0.0,-2.3,4.783916667,0.0
-3.61075,2.4224999999999994,0.0,-2.3,3.4882500000000003,0.0
-7.706416667,2.0909999999999997,0.0,-2.3,7.915416667,0.0
-9.282166667,1.6745,0.0,-2.3,9.907666666999999,0.0
-7.997916667,1.4705,0.0,-2.3,8.827416667000001,0.0
-5.493583333,1.2069999999999999,0.0,-0.60226967225,4.8888530052500005,0.0
-5.848333333,0.867,0.0,-1.80680901675,6.78814234975,0.0
-5.97025,0.51,0.0,-0.0,5.46025,0.0
-7.172,0.18699999999999997,0.0,-0.60226967225,7.58726967225,0.0
-7.338833333,0.0,0.0,-2.3,9.638833333000001,0.0
-9.181333333,0.0,0.0,-2.3,11.481333332999998,0.0
-6.260833333,0.0,0.0,-2.3,8.560833333,0.0
-6.510166667,0.0,0.0,-2.3,8.810166667,0.0
-4.987583333,0.0,0.0,-2.3,7.287583333,0.0
-4.136916667,0.0,0.0,-2.3,6.436916667,0.0
-3.199166667,0.0,0.0,-1.20453934475,4.40370601175,0.0
-3.032333333,0.0,0.0,-0.60226967225,3.63460300525,0.0
-2.601041667,0.0,0.0,-0.0,2.601041667,0.0
-2.473625,0.0,0.0,-0.0,2.473625,0.0
-2.361791667,0.136,0.0,-0.0,2.2257916669999998,0.0
-2.436958333,0.6970000000000001,0.0,-0.0,1.7399583330000001,0.0
-3.697375,1.6745,0.0,-2.3,4.322875,0.0
-4.496708333,3.111,0.0,-2.3,3.6857083329999996,0.0
-4.571416667,4.42,0.0,-2.3,2.451416667,0.0
-4.610833333,5.491,-0.8801666669999995,-2.3,2.3,0.0
-4.5265,6.0009999999999994,-1.4744999999999988,-1.80680901675,1.80680901675,0.0
-6.928166667,5.975499999999999,0.9526666670000006,-1.80680901675,1.80680901675,0.0
-11.7425,5.2785,0.9546133332699981,-2.3,7.809386666730001,0.0
-8.701,4.2415,0.0,-1.80680901675,6.26630901675,0.0
-6.210416667,3.0174999999999996,0.0,-2.3,5.492916666999999,0.0
-5.478916667,1.87,0.0,-2.3,5.908916667,0.0
-6.889666667,1.139,0.0,-2.3,8.050666667,0.0
-7.715583333,0.36549999999999994,0.0,-1.20453934475,8.55462267775,0.0
-7.591833333,0.017,0.0,-2.3,9.874833333,0.0
-10.97433333,0.0,0.0,-2.3,13.274333330000001,0.0
-10.29508333,0.0,0.0,-2.3,12.595083330000001,0.0
-7.297583333,0.0,0.0,-2.3,9.597583333,0.0
-5.966583333,0.0,0.0,-2.3,8.266583333,0.0
-4.14975,0.0,0.0,-0.0,4.14975,0.0
-3.430166667,0.0,0.0,-2.3,5.730166667,0.0
-2.2385,0.0,0.0,-0.60226967225,2.8407696722500004,0.0
-2.350333333,0.0,0.0,-0.0,2.350333333,0.0
-2.449333333,0.0,0.0,-0.0,2.449333333,0.0
-2.694083333,0.221,0.0,-0.0,2.473083333,0.0
-2.904916667,0.8925,0.0,-2.3,4.312416667,0.0
-3.542916667,1.581,0.0,-0.0,1.9619166670000001,0.0
-4.858333333,2.0485,0.0,-2.3,5.109833332999999,0.0
-4.032416667,2.5584999999999996,0.0,-2.3,3.773916667,0.0
-5.48075,3.026,0.0,-2.3,4.75475,0.0
-6.474416667,2.9665,0.0,-2.3,5.807916667,0.0
-9.049333333,2.72,0.0,-2.3,8.629333332999998,0.0
-10.27583333,2.618,0.0,-2.3,9.957833329999998,0.0
-9.818416667,2.329,0.0,-2.3,9.789416667,0.0
-6.733833333,1.9720000000000002,0.0,-2.3,7.061833332999999,0.0
-5.830916667,1.5639999999999998,0.0,-2.3,6.566916667,0.0
-8.39575,0.85,0.0,-2.3,9.84575,0.0
-6.88325,0.323,0.0,-2.3,8.86025,0.0
-9.5645,0.0085,0.0,-2.3,11.856000000000002,0.0
-8.14275,0.0,0.0,-1.80680901675,9.94955901675,0.0
-8.671666667,0.0,0.0,-2.3,10.971666667000001,0.0
-7.733,0.0,0.0,-1.80680901675,9.53980901675,0.0
-6.32775,0.0,0.0,-2.3,8.627749999999999,0.0
-6.3855,0.0,0.0,-0.60226967225,6.987769672250001,0.0
-3.515416667,0.0,0.0,-0.60226967225,4.1176863392500005,0.0
-3.196416667,0.0,0.0,-2.3,5.496416667,0.0
-2.892083333,0.0,0.0,-0.60226967225,3.49435300525,0.0
-2.621666667,0.0,0.0,-0.0,2.621666667,0.0
-2.309083333,0.19549999999999998,0.0,-0.0,2.113583333,0.0
-2.649166667,0.8075,0.0,-1.80680901675,3.6484756837499996,0.0
-4.1415,1.5895000000000001,0.0,-2.3,4.851999999999999,0.0
-4.61175,2.8135,0.0,-2.3,4.09825,0.0
-7.13075,4.08,0.0,-2.3,5.35075,0.0
-7.116083333,4.615500000000001,0.0,-2.3,4.800583332999999,0.0
-6.708166667,4.114,0.0,-0.60226967225,3.196436339250001,0.0
-7.81275,3.706,0.0,-1.20453934475,5.31128934475,0.0
-9.866083333,2.7965,0.0,-0.60226967225,7.671853005250001,0.0
-11.23925,2.176,0.0,-2.3,11.36325,0.0
-7.01525,1.8104999999999998,0.0,-2.3,7.5047500000000005,0.0
-6.834666667,1.3515,0.0,-2.3,7.783166667,0.0
-6.7045,0.8584999999999999,0.0,-2.3,8.146,0.0
-6.84475,0.306,0.0,-2.3,8.838750000000001,0.0
-7.32325,0.0085,0.0,-1.20453934475,8.51928934475,0.0
-8.9485,0.0,0.0,-2.3,11.2485,0.0
-8.724833333,0.0,0.0,-1.80680901675,10.53164234975,0.0
-5.712666667,0.0,0.0,-1.20453934475,6.917206011749999,0.0
-4.637416667,0.0,0.0,-2.3,6.937416667,0.0
-4.967416667,0.0,0.0,-2.3,7.267416667,0.0
-3.193666667,0.0,0.0,-1.20453934475,4.39820601175,0.0
-2.93425,0.0,0.0,-0.60226967225,3.53651967225,0.0
-2.610666667,0.0,0.0,-0.0,2.610666667,0.0
-2.353083333,0.0,0.0,-0.0,2.353083333,0.0
-2.470416667,0.17850000000000002,0.0,-0.0,2.2919166669999997,0.0
-2.682166667,0.816,0.0,-0.0,1.8661666670000003,0.0
-3.029583333,2.261,0.0,-0.0,0.768583333,0.0
-5.696166667,3.7655,0.0,-2.3,4.2306666669999995,0.0
-5.9455,4.9639999999999995,0.0,-2.3,3.2815000000000003,0.0
-4.1965,5.5845,-1.3880000000000001,-2.3,2.3,0.0
-7.618416667,5.7885,1.1242800000000002,-2.3,3.0056366669999997,0.0
-6.838791667,5.3125,0.0,-2.3,3.8262916669999996,0.0
-9.713458333,4.9555,0.0,-0.60226967225,5.360228005250001,0.0
-7.31225,4.386,0.0,-1.80680901675,4.7330590167499995,0.0
-5.467,2.822,0.0,-0.60226967225,3.24726967225,0.0
-6.722833333,1.5639999999999998,0.0,-2.3,7.458833332999999,0.0
-6.853,1.054,0.0,-2.3,8.099,0.0
-5.23875,0.39949999999999997,0.0,-2.3,7.13925,0.0
-7.457083333,0.017,0.0,-2.3,9.740083332999998,0.0
-8.971416667,0.0,0.0,-2.3,11.271416667,0.0
-9.078666667,0.0,0.0,-2.3,11.378666667000001,0.0
-7.457083333,0.0,0.0,-2.3,9.757083333,0.0
-5.346916667,0.0,0.0,-1.80680901675,7.15372568375,0.0
-4.646583333,0.0,0.0,-1.20453934475,5.851122677749999,0.0
-3.09375,0.0,0.0,-2.3,5.39375,0.0
-2.657416667,0.0,0.0,-0.0,2.657416667,0.0
-2.629458333,0.0,0.0,-0.0,2.629458333,0.0
-3.211541667,0.0,0.0,-0.0,3.211541667,0.0
-2.720666667,0.034,0.0,-1.20453934475,3.8912060117500005,0.0
-5.009583333,0.3315,0.0,-0.0,4.678083333,0.0
-5.2415,0.9095,0.0,-1.80680901675,6.138809016750001,0.0
-5.46975,1.6915000000000002,0.0,-2.3,6.07825,0.0
-5.257083333,2.3205000000000005,0.0,-2.3,5.236583332999999,0.0
-6.452416667,3.1195,0.0,-1.80680901675,5.139725683749999,0.0
-5.90975,3.468,0.0,-0.60226967225,3.04401967225,0.0
-6.752166667,2.6435,0.0,-2.3,6.408666666999999,0.0
-9.794583333,1.5895000000000001,0.0,-2.3,10.505083333000002,0.0
-8.523166667,1.292,0.0,-2.3,9.531166667,0.0
-7.1225,1.1985,0.0,-1.20453934475,7.128539344749999,0.0
-6.138458333,0.68,0.0,-2.3,7.758458333,0.0
-7.710541667,0.527,0.0,-0.60226967225,7.78581133925,0.0
-5.5055,0.272,0.0,-1.80680901675,7.040309016749999,0.0
-6.128833333,0.0085,0.0,-2.3,8.420333333,0.0
-5.576083333,0.0,0.0,-1.80680901675,7.38289234975,0.0
-7.56525,0.0,0.0,-2.3,9.86525,0.0
-7.225166667,0.0,0.0,-0.60226967225,7.827436339250001,0.0
-5.966583333,0.0,0.0,-0.60226967225,6.56885300525,0.0
-4.343166667,0.0,0.0,-2.3,6.643166667,0.0
-2.937,0.0,0.0,-0.60226967225,3.5392696722499997,0.0
-2.992,0.0,0.0,-0.0,2.992,0.0
-2.559333333,0.0,0.0,-0.0,2.559333333,0.0
-2.24675,0.0,0.0,-0.0,2.24675,0.0
-2.376916667,0.1615,0.0,-0.0,2.215416667,0.0
-2.45025,0.816,0.0,-0.0,1.6342500000000002,0.0
-3.670333333,2.3885000000000005,0.0,-2.3,3.581833332999999,0.0
-3.540166667,3.8760000000000003,-0.3358333330000006,-2.3,2.3,0.0
-6.336,5.057499999999999,0.2720249997300005,-2.3,3.3064750002700003,0.0
-5.444083333,5.7715000000000005,-0.32741666700000055,-2.3,2.3,0.0
-6.556,6.0264999999999995,0.26520750027000045,-2.3,2.56429249973,0.0
-8.543333333,5.95,0.0,-2.3,4.893333332999999,0.0
-9.565875,5.6015,0.0,-1.80680901675,5.77118401675,0.0
-9.076375,4.879,0.0,-2.3,6.497375000000001,0.0
-6.329583333,4.029,0.0,-1.80680901675,4.1073923497500004,0.0
-5.011416667,2.7455,0.0,-1.20453934475,3.4704560117499996,0.0
-6.241583333,1.3940000000000001,0.0,-2.3,7.147583333,0.0
-8.537833333,0.38249999999999995,0.0,-0.60226967225,8.75760300525,0.0
-8.6185,0.0085,0.0,-2.3,10.91,0.0
-11.22,0.0,0.0,-2.3,13.52,0.0
-8.969583333,0.0,0.0,-0.60226967225,9.571853005249999,0.0
-8.07675,0.0,0.0,-2.3,10.376750000000001,0.0
-6.80625,0.0,0.0,-1.80680901675,8.61305901675,0.0
-3.733583333,0.0,0.0,-2.3,6.033583332999999,0.0
-3.289916667,0.0,0.0,-0.60226967225,3.8921863392500002,0.0
-2.570333333,0.0,0.0,-0.0,2.570333333,0.0
-2.295333333,0.0,0.0,-0.0,2.295333333,0.0
-2.41175,0.0,0.0,-0.0,2.41175,0.0
-2.30175,0.136,0.0,-0.0,2.16575,0.0
-2.517625,0.8075,0.0,-0.60226967225,2.31239467225,0.0
-3.514958333,2.3205000000000005,0.0,-1.80680901675,3.0012673497499995,0.0
-4.451333333,3.9015,0.0,-0.0,0.549833333,0.0
-4.197416667,4.8705,-0.6730833330000001,-0.0,-0.0,0.0
-6.86675,5.4995,0.5451974997300002,-2.3,3.122052500269999,0.0
-5.336833333,6.0945,-0.7576666669999997,-0.0,-0.0,0.0
-7.86775,6.239,0.6137100002699998,-2.3,3.31503999973,0.0
-10.82125,5.9415,0.0,-2.3,7.179749999999999,0.0
-7.420416667,5.338,0.0,-2.3,4.382416666999999,0.0
-6.640333333,4.2755,0.0,-2.3,4.664833333,0.0
-5.690666667,2.7115,0.0,-1.80680901675,4.78597568375,0.0
-4.97475,1.2834999999999999,0.0,-1.20453934475,4.89578934475,0.0
-6.53125,0.37399999999999994,0.0,-2.3,8.45725,0.0
-6.446458333,0.0085,0.0,-2.3,8.737958333,0.0
-9.288125,0.0,0.0,-2.3,11.588125000000002,0.0
-7.579,0.0,0.0,-2.3,9.879000000000001,0.0
-6.682958333,0.0,0.0,-0.60226967225,7.2852280052500005,0.0
-5.540791667,0.0,0.0,-2.3,7.8407916669999995,0.0
-4.436666667,0.0,0.0,-1.80680901675,6.24347568375,0.0
-3.006666667,0.0,0.0,-0.60226967225,3.6089363392500005,0.0
-2.48325,0.0,0.0,-0.60226967225,3.0855196722500002,0.0
-2.404416667,0.0,0.0,-0.0,2.404416667,0.0
-2.256833333,0.0,0.0,-0.0,2.256833333,0.0
-2.369583333,0.059500000000000004,0.0,-0.0,2.310083333,0.0
-2.926,0.6715,0.0,-0.0,2.2545,0.0
-3.394416667,1.9720000000000002,0.0,-2.3,3.722416667,0.0
-4.66675,3.5189999999999997,0.0,-0.60226967225,1.7500196722500008,0.0
-6.71,4.369000000000001,0.0,-2.3,4.640999999999999,0.0
-5.59625,5.372,0.0,-2.3,2.5242500000000003,0.0
-4.95275,5.542,-0.5892499999999999,-2.3,2.3,0.0
-7.041833333,4.607,0.47729249999999995,-2.3,4.257540832999999,0.0
-10.01091667,4.318,0.0,-1.80680901675,7.499725686750001,0.0
-7.519416667,3.5869999999999997,0.0,-2.3,6.232416667000001,0.0
-4.626875,2.2525000000000004,0.0,-0.0,2.3743749999999997,0.0
-5.652625,1.4280000000000002,0.0,-1.80680901675,6.03143401675,0.0
-5.518791667,0.7309999999999999,0.0,-1.20453934475,5.99233101175,0.0
-5.736041667,0.2295,0.0,-0.60226967225,6.108811339250001,0.0
-5.64025,0.0,0.0,-1.80680901675,7.44705901675,0.0
-10.17958333,0.0,0.0,-2.3,12.47958333,0.0
-11.28691667,0.0,0.0,-0.60226967225,11.88918634225,0.0
-8.391166667,0.0,0.0,-2.3,10.691166667000001,0.0
-5.344166667,0.0,0.0,-0.60226967225,5.94643633925,0.0
-5.010958333,0.0,0.0,-2.3,7.310958332999999,0.0
-3.185875,0.0,0.0,-0.60226967225,3.7881446722499996,0.0
-3.08275,0.0,0.0,-0.0,3.08275,0.0
-2.316416667,0.0,0.0,-0.0,2.316416667,0.0
-2.145,0.0,0.0,-0.0,2.145,0.0
-2.149583333,0.09349999999999999,0.0,-0.0,2.0560833329999997,0.0
-2.409,0.663,0.0,-0.60226967225,2.34826967225,0.0
-3.585083333,1.7424999999999997,0.0,-2.3,4.142583333,0.0
-3.838083333,3.1790000000000003,0.0,-0.0,0.6590833329999999,0.0
-3.79225,4.2924999999999995,-0.5002499999999993,-2.3,2.3,0.0
-5.356083333,4.760000000000001,0.4052024999999995,-2.3,2.4908808329999994,0.0
-5.731,4.556,0.0,-2.3,3.4749999999999996,0.0
-8.26925,3.6125,0.0,-2.3,6.9567499999999995,0.0
-11.98266667,2.431,0.0,-2.3,11.85166667,0.0
-6.05,1.581,0.0,-2.3,6.768999999999999,0.0
-4.81525,1.2834999999999999,0.0,-0.0,3.5317499999999997,0.0
-4.516416667,0.6375,0.0,-0.0,3.878916666999999,0.0
-6.848416667,0.4335,0.0,-2.3,8.714916667,0.0
-4.9115,0.18699999999999997,0.0,-0.60226967225,5.32676967225,0.0
-5.115916667,0.0,0.0,-0.60226967225,5.71818633925,0.0
-10.39683333,0.0,0.0,-2.3,12.69683333,0.0
-9.6305,0.0,0.0,-2.3,11.930499999999999,0.0
-8.04375,0.0,0.0,-2.3,10.34375,0.0
-6.6715,0.0,0.0,-1.80680901675,8.47830901675,0.0
-4.866583333,0.0,0.0,-2.3,7.166583333,0.0
-3.229416667,0.0,0.0,-0.0,3.229416667,0.0
-2.85175,0.0,0.0,-0.0,2.85175,0.0
-2.721583333,0.0,0.0,-0.0,2.721583333,0.0
-2.316416667,0.0,0.0,-0.0,2.316416667,0.0
-2.512583333,0.102,0.0,-0.0,2.410583333,0.0
-2.5355,0.5525,0.0,-0.60226967225,2.58526967225,0.0
-3.12125,1.105,0.0,-2.3,4.31625,0.0
-3.403583333,3.009,0.0,-0.0,0.3945833329999999,0.0
-3.78675,2.8985,0.0,-2.3,3.18825,0.0
-4.841833333,2.635,0.0,-1.80680901675,4.0136423497500004,0.0
-6.538583333,2.5244999999999997,0.0,-2.3,6.314083333,0.0
-7.194916667,2.9919999999999995,0.0,-0.0,4.202916667,0.0
-7.326,3.2045,0.0,-1.80680901675,5.928309016749999,0.0
-6.115083333,2.4734999999999996,0.0,-2.3,5.9415833330000005,0.0
-7.579458333,0.6885,0.0,-2.3,9.190958333,0.0
-7.221041667,0.425,0.0,-1.80680901675,8.602850683749999,0.0
-8.008,0.544,0.0,-0.60226967225,8.066269672249998,0.0
-5.683333333,0.3145,0.0,-2.3,7.668833333,0.0
-6.149,0.0,0.0,-0.0,6.149,0.0
-9.328,0.0,0.0,-1.20453934475,10.532539344749999,0.0
-9.882583333,0.0,0.0,-2.3,12.182583333,0.0
-6.984083333,0.0,0.0,-1.80680901675,8.79089234975,0.0
-6.389625,0.0,0.0,-2.3,8.689625,0.0
-5.072833333,0.0,0.0,-1.80680901675,6.87964234975,0.0
-3.310083333,0.0,0.0,-1.80680901675,5.11689234975,0.0
-2.350791667,0.0,0.0,-2.3,4.650791667,0.0
-2.442458333,0.0,0.0,-0.0,2.442458333,0.0
-2.553375,0.0,0.0,-0.60226967225,3.1556446722500002,0.0
-2.64,0.11900000000000001,0.0,-0.0,2.521,0.0
-2.335666667,0.7649999999999999,0.0,-0.0,1.570666667,0.0
-3.498,1.9635,0.0,-1.20453934475,2.73903934475,0.0
-4.714416667,3.5189999999999997,0.0,-1.20453934475,2.3999560117500005,0.0
-3.752833333,4.386,-0.6331666670000002,-2.3,2.3,0.0
-4.961,4.726,0.23500000000000038,-1.80680901675,1.80680901675,0.0
-4.392666667,4.972499999999999,-0.5798333329999992,-2.3,2.3,0.0
-5.952833333,5.108499999999999,0.7475299999999991,-2.3,2.3968033330000016,0.0
-8.749583333,5.1339999999999995,0.0,-2.3,5.915583333000001,0.0
-8.611166667,4.5815,0.0,-2.3,6.329666667000001,0.0
-5.6155,3.213,0.0,-2.3,4.7025,0.0
-5.741083333,1.802,0.0,-2.3,6.239083333,0.0
-5.4395,0.7989999999999999,0.0,-1.80680901675,6.447309016749999,0.0
-5.312083333,0.2805,0.0,-1.80680901675,6.83839234975,0.0
-6.744833333,0.0,0.0,-2.3,9.044833333,0.0
-10.70116667,0.0,0.0,-1.80680901675,12.50797568675,0.0
-7.3755,0.0,0.0,-2.3,9.6755,0.0
-7.223333333,0.0,0.0,-1.80680901675,9.03014234975,0.0
-6.431333333,0.0,0.0,-1.20453934475,7.63587267775,0.0
-5.245625,0.0,0.0,-2.3,7.545625,0.0
-3.076791667,0.0,0.0,-0.60226967225,3.6790613392500005,0.0
-2.834791667,0.0,0.0,-1.20453934475,4.03933101175,0.0
-2.428708333,0.0,0.0,-0.60226967225,3.0309780052499997,0.0
-3.344916667,0.0,0.0,-0.0,3.344916667,0.0
-3.03875,0.102,0.0,-0.0,2.93675,0.0
-3.278,0.7309999999999999,0.0,-0.0,2.547,0.0
-4.026916667,2.3120000000000003,0.0,-1.80680901675,3.5217256837499997,0.0
-3.86925,3.8760000000000003,-0.006750000000000305,-1.80680901675,1.80680901675,0.0
-5.039833333,5.0915,-0.05166666700000001,-1.80680901675,1.80680901675,0.0
-7.681666667,5.882,0.04731750027000026,-2.3,4.05234916673,0.0
-5.223166667,6.281499999999999,-1.0583333329999993,-2.3,2.3,0.0
-8.499333333,6.273,0.8572499997299995,-1.80680901675,3.17589235002,0.0
-9.045666667,6.0009999999999994,0.0,-0.60226967225,3.6469363392500016,0.0
-6.82,5.27,0.0,-2.3,3.8500000000000005,0.0
-4.272583333,4.1819999999999995,0.0,-1.20453934475,1.2951226777500005,0.0
-3.598833333,2.601,0.0,-2.3,3.297833333,0.0
-5.50275,1.343,0.0,-1.20453934475,5.3642893447499995,0.0
-4.8015,0.323,0.0,-0.60226967225,5.08076967225,0.0
-4.572333333,0.0,0.0,-1.80680901675,6.37914234975,0.0
-8.898083333,0.0,0.0,-2.3,11.198083333,0.0
-10.41333333,0.0,0.0,-2.3,12.713333330000001,0.0
-10.74333333,0.0,0.0,-2.3,13.04333333,0.0
-7.352583333,0.0,0.0,-2.3,9.652583332999999,0.0
-5.355166667,0.0,0.0,-2.3,7.655166667,0.0
-3.796833333,0.0,0.0,-0.0,3.7968333330000004,0.0
-2.74175,0.0,0.0,-0.0,2.74175,0.0
-2.679416667,0.0,0.0,-0.0,2.679416667,0.0
-2.589583333,0.0,0.0,-0.0,2.589583333,0.0
-2.635416667,0.09349999999999999,0.0,-0.0,2.5419166669999997,0.0
-2.974583333,0.7140000000000001,0.0,-1.20453934475,3.46512267775,0.0
-2.908583333,2.2695,0.0,-2.3,2.939083333,0.0
-3.694166667,3.774,-0.07983333299999994,-0.60226967225,0.60226967225,0.0
-4.385333333,4.93,-0.5446666669999994,-2.3,2.3,0.0
-4.322083333,5.712000000000001,-1.3899166670000003,-2.3,2.3,0.0
-6.043583333,6.069,-0.025416667000000004,-1.20453934475,1.20453934475,0.0
-7.98875,5.890499999999999,1.65226500054,-0.60226967225,1.0482546717100005,0.0
-9.686416667,5.423,0.0,-2.3,6.563416666999999,0.0
-8.8495,4.479500000000001,0.0,-2.3,6.67,0.0
-8.191791667,3.604,0.0,-2.3,6.887791667,0.0
-7.272375,2.448,0.0,-2.3,7.124375,0.0
-8.286208333,1.2155,0.0,-0.60226967225,7.672978005249999,0.0
-5.681958333,0.3145,0.0,-2.3,7.667458333,0.0
-6.713666667,0.0,0.0,-0.60226967225,7.31593633925,0.0
-10.41241667,0.0,0.0,-2.3,12.71241667,0.0
-8.657916667,0.0,0.0,-2.3,10.957916667,0.0
-4.913333333,0.0,0.0,-2.3,7.213333333,0.0
-5.198416667,0.0,0.0,-1.20453934475,6.40295601175,0.0
-4.178166667,0.0,0.0,-2.3,6.478166667,0.0
-3.161583333,0.0,0.0,-0.0,3.161583333,0.0
-2.485541667,0.0,0.0,-0.0,2.485541667,0.0
