demand_heat,heat_pump,boiler,district_heating_industry
-13.83500549,9.2,4.635005490000001,0.0
-1.777568922,1.777568922,0.0,0.0
-5.679059634,5.679059634,0.0,0.0
-0.860902256,0.860902256,0.0,0.0
-2.925826846,2.925826846,0.0,0.0
-1.205056354,1.205056354,0.0,0.0
-0.860902256,0.860902256,0.0,0.0
-0.143483709,0.143483709,0.0,0.0
-19.82574535,9.2,10.625745349999999,0.0
-31.40149072,9.2,15.8,6.401490720000002
-47.92412023,9.2,15.8,22.924120229999996
-34.85596285,9.2,15.8,9.855962849999997
-34.85596285,9.2,15.8,9.855962849999997
-44.4922776,9.2,15.8,19.492277600000005
-34.85596285,9.2,15.8,9.855962849999997
-29.69688416,9.2,15.8,4.69688416
-46.9013563,9.2,15.8,21.9013563
-30.27262951,9.2,15.8,5.272629510000002
-29.1211388,9.2,15.8,4.121138800000001
-34.60608121,9.2,15.8,9.60608121
-16.0234741,9.2,6.823474100000002,0.0
-28.06886755,9.2,15.8,3.06886755
-32.88702492,9.2,15.8,7.887024920000002
-33.80369159,9.2,15.8,8.80369159
-31.3946129,9.2,15.8,6.3946128999999985
-14.19014076,9.2,4.990140760000001,0.0
-10.61635619,9.2,1.4163561900000001,0.0
-3.325745356,3.325745356,0.0,0.0
0.0,0.0,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
0.0,0.0,0.0,0.0
-6.651490712,6.651490712,0.0,0.0
-19.48482405,9.2,10.284824050000001,0.0
-30.48482405,9.2,15.8,5.48482405
-34.85596285,9.2,15.8,9.855962849999997
-41.16653225,9.2,15.8,16.166532250000003
-24.30298142,9.2,15.102981419999999,0.0
-17.52341978,9.2,8.323419780000002,0.0
-31.38082873,9.2,15.8,6.380828730000001
-21.97933801,9.2,12.77933801,0.0
-26.7974954,9.2,15.8,1.797495399999999
-19.57025933,9.2,10.37025933,0.0
-26.22175003,9.2,15.8,1.221750029999999
-33.4489861,9.2,15.8,8.448986099999999
-18.88808878,9.2,9.688088780000001,0.0
-34.17412023,9.2,15.8,9.17412023
-25.68929618,9.2,15.8,0.6892961799999995
-22.70447214,9.2,13.50447214,0.0
-26.94688416,9.2,15.8,1.9468841599999998
-8.143902734,8.143902734,0.0,0.0
-23.51504154,9.2,14.31504154,0.0
-2.409078689,2.409078689,0.0,0.0
-1.833333333,1.833333333,0.0,0.0
0.0,0.0,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
0.0,0.0,0.0,0.0
-13.75,9.2,4.550000000000001,0.0
-33.57574535,9.2,15.8,8.575745349999998
-36.11355083,9.2,15.8,11.113550830000001
-37.94688416,9.2,15.8,12.946884160000003
-42.76504154,9.2,15.8,17.765041539999995
-51.71951367,9.2,15.8,26.719513669999994
-35.53780547,9.2,15.8,10.537805470000002
-34.60374691,9.2,15.8,9.603746909999998
-34.71576677,9.2,15.8,9.715766770000002
-40.45059081,9.2,15.8,15.450590810000001
-37.12484546,9.2,15.8,12.124845460000003
-25.99611867,9.2,15.8,0.9961186700000013
-19.68554928,9.2,10.48554928,0.0
-39.87484546,9.2,15.8,14.874845460000003
-49.48716073,9.2,15.8,24.487160729999996
-32.44688416,9.2,15.8,7.446884160000003
-15.24241202,9.2,6.04241202,0.0
-6.651490712,6.651490712,0.0,0.0
-5.159078689,5.159078689,0.0,0.0
-7.568157379,7.568157379,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
-23.72723607,9.2,14.52723607,0.0
-38.73482405,9.2,15.8,13.73482405
-46.19688416,9.2,15.8,21.196884160000007
-44.59837487,9.2,15.8,19.598374869999997
-37.71206011,9.2,15.8,12.712060110000003
-51.01504154,9.2,15.8,26.015041539999995
-21.31815738,9.2,12.11815738,0.0
-39.78021749,9.2,15.8,14.780217489999998
-29.69688416,9.2,15.8,4.69688416
-35.19688416,9.2,15.8,10.196884160000003
-21.65907869,9.2,12.459078690000002,0.0
-39.20447214,9.2,15.8,14.20447214
-20.16666667,9.2,10.966666670000002,0.0
-23.64345836,9.2,14.443458360000001,0.0
-56.64958624,9.2,15.8,31.64958624
-24.41489661,9.2,15.21489661,0.0
-19.02099387,9.2,9.820993870000002,0.0
-11.11191518,9.2,1.9119151800000012,0.0
-15.93007256,9.2,6.73007256,0.0
-8.702836492,8.702836492,0.0,0.0
-7.707545643,7.707545643,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-20.74241202,9.2,11.54241202,0.0
-36.5605694,9.2,15.8,11.560569399999999
-36.90149072,9.2,15.8,11.901490719999998
-46.43170821,9.2,15.8,21.431708209999993
-50.22710165,9.2,15.8,25.227101650000005
-54.57561093,9.2,15.8,29.575610930000007
-44.83319891,9.2,15.8,19.833198910000004
-32.18246839,9.2,15.8,7.182468389999997
-42.61690678,9.2,15.8,17.616906780000004
-32.06392536,9.2,15.8,7.063925359999999
-20.01853191,9.2,10.81853191,0.0
-41.12449476,9.2,15.8,16.124494759999997
-37.56392536,9.2,15.8,12.563925359999999
-20.01853191,9.2,10.81853191,0.0
-39.82721012,9.2,15.8,14.827210119999997
-38.41653225,9.2,15.8,13.416532250000003
-23.04539344,9.2,13.845393440000002,0.0
-16.62872678,9.2,7.428726780000002,0.0
-14.79539344,9.2,5.5953934400000005,0.0
-5.734824046,5.734824046,0.0,0.0
-1.833333333,1.833333333,0.0,0.0
-1.833333333,1.833333333,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-13.75,9.2,4.550000000000001,0.0
-28.99241202,9.2,15.8,3.9924120199999997
-39.78021749,9.2,15.8,14.780217489999998
-59.28767105,9.2,15.8,34.28767105
-35.53780547,9.2,15.8,10.537805470000002
-35.53780547,9.2,15.8,10.537805470000002
-36.68929618,9.2,15.8,11.68929618
-26.13631476,9.2,15.8,1.1363147600000012
-36.00745356,9.2,15.8,11.007453560000002
-25.40298142,9.2,15.8,0.4029814199999997
-20.58482405,9.2,11.384824050000002,0.0
-23.80447214,9.2,14.604472140000002,0.0
-16.68333333,9.2,7.483333330000001,0.0
-32.86504153,9.2,15.8,7.865041529999999
-27.13021749,9.2,15.8,2.1302174899999997
-26.31964809,9.2,15.8,1.3196480900000012
-33.20596285,9.2,15.8,8.205962849999999
-6.259078689,6.259078689,0.0,0.0
-17.72872678,9.2,8.52872678,0.0
-5.734824046,5.734824046,0.0,0.0
-6.651490712,6.651490712,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-17.07574535,9.2,7.875745349999999,0.0
-42.29539344,9.2,15.8,17.295393439999994
-54.57561093,9.2,15.8,29.575610930000007
-38.96964809,9.2,15.8,13.96964809
-45.74986558,9.2,15.8,20.74986558
-38.18170821,9.2,15.8,13.181708209999996
-49.41653225,9.2,15.8,24.41653225
-20.40149072,9.2,11.201490720000002,0.0
-34.51504154,9.2,15.8,9.515041539999999
-35.19688416,9.2,15.8,10.196884160000003
-22.46964809,9.2,13.26964809,0.0
-30.61355083,9.2,15.8,5.613550830000001
-31.29539344,9.2,15.8,6.295393440000002
-28.20447214,9.2,15.8,3.20447214
-55.62100439,9.2,15.8,30.621004390000007
-34.17412023,9.2,15.8,9.17412023
-27.96964809,9.2,15.8,2.9696480899999997
-24.43170821,9.2,15.23170821,0.0
-6.075745356,6.075745356,0.0,0.0
-1.833333333,1.833333333,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
0.0,0.0,0.0,0.0
-19.82574535,9.2,10.625745349999999,0.0
-35.75,9.2,15.8,10.75
-31.0605694,9.2,15.8,6.0605693999999986
-35.53780547,9.2,15.8,10.537805470000002
-39.20447214,9.2,15.8,14.20447214
-50.802847,9.2,15.8,25.802846999999996
-31.29539344,9.2,15.8,6.295393440000002
-31.53021749,9.2,15.8,6.530217489999998
-37.84078689,9.2,15.8,12.840786889999997
-42.42412023,9.2,15.8,17.424120229999996
-27.05298142,9.2,15.8,2.0529814199999983
-34.85596285,9.2,15.8,9.855962849999997
-38.52262951,9.2,15.8,13.522629510000002
-29.69688416,9.2,15.8,4.69688416
-43.91653225,9.2,15.8,18.91653225
-26.71206011,9.2,15.8,1.7120601099999995
-40.24986558,9.2,15.8,15.249865579999998
-9.977236069,9.2,0.7772360690000006,0.0
-2.75,2.75,0.0,0.0
-9.977236069,9.2,0.7772360690000006,0.0
-7.227236067,7.227236067,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-17.41666667,9.2,8.216666670000002,0.0
-33.23482405,9.2,15.8,8.23482405
-44.93929618,9.2,15.8,19.939296179999996
-29.46206011,9.2,15.8,4.4620601099999995
-48.84078689,9.2,15.8,23.84078689
-37.94688416,9.2,15.8,12.946884160000003
-18.90907869,9.2,9.709078690000002,0.0
-22.23482405,9.2,13.034824050000001,0.0
-35.09078689,9.2,15.8,10.090786889999997
-28.78021749,9.2,15.8,3.7802174899999983
-30.95447214,9.2,15.8,5.95447214
-27.28780547,9.2,15.8,2.2878054699999986
-21.89390274,9.2,12.693902740000002,0.0
-30.95447214,9.2,15.8,5.95447214
-30.27262951,9.2,15.8,5.272629510000002
-30.03780547,9.2,15.8,5.037805469999999
-14.32574535,9.2,5.125745350000001,0.0
-3.325745356,3.325745356,0.0,0.0
-22.02262951,9.2,12.822629510000002,0.0
-3.325745356,3.325745356,0.0,0.0
-8.143902734,8.143902734,0.0,0.0
-5.734824046,5.734824046,0.0,0.0
0.0,0.0,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
-14.66666667,9.2,5.46666667,0.0
-48.60596285,9.2,15.8,23.605962849999994
-37.03021749,9.2,15.8,12.030217489999998
-28.07574535,9.2,15.8,3.0757453499999983
-39.43929618,9.2,15.8,14.43929618
-26.81815738,9.2,15.8,1.8181573799999988
-25.5605694,9.2,15.8,0.5605693999999986
-49.88618034,9.2,15.8,24.886180340000006
-57.45433772,9.2,15.8,32.45433772
-42.99986558,9.2,15.8,17.99986558
-28.20447214,9.2,15.8,3.20447214
-26.13631476,9.2,15.8,1.1363147600000012
-51.71951367,9.2,15.8,26.719513669999994
-40.24986558,9.2,15.8,15.249865579999998
-48.62859236,9.2,15.8,23.628592359999995
-37.84078689,9.2,15.8,12.840786889999997
-11.91666667,9.2,2.7166666700000004,0.0
-2.409078689,2.409078689,0.0,0.0
-14.79539344,9.2,5.5953934400000005,0.0
-8.484824046,8.484824046,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-16.15907869,9.2,6.959078690000002,0.0
-37.47723607,9.2,15.8,12.477236069999996
-39.09837487,9.2,15.8,14.09837487
-43.91653225,9.2,15.8,18.91653225
-30.95447214,9.2,15.8,5.95447214
-21.31815738,9.2,12.11815738,0.0
-46.32561093,9.2,15.8,21.325610930000007
-28.20447214,9.2,15.8,3.20447214
-25.45447214,9.2,15.8,0.45447214
-24.87872678,9.2,15.678726780000002,0.0
-23.04539344,9.2,13.845393440000002,0.0
-33.36355083,9.2,15.8,8.363550830000001
-23.04539344,9.2,13.845393440000002,0.0
-25.45447214,9.2,15.8,0.45447214
-48.62859236,9.2,15.8,23.628592359999995
-26.3711388,9.2,15.8,1.3711388000000007
-18.22723607,9.2,9.02723607,0.0
-7.568157379,7.568157379,0.0,0.0
-5.734824046,5.734824046,0.0,0.0
-5.734824046,5.734824046,0.0,0.0
-6.651490712,6.651490712,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-14.32574535,9.2,5.125745350000001,0.0
-36.21964809,9.2,15.8,11.21964809
-27.96964809,9.2,15.8,2.9696480899999997
-43.68170821,9.2,15.8,18.681708209999993
-30.37872678,9.2,15.8,5.378726780000001
-37.26504154,9.2,15.8,12.265041539999999
-29.1211388,9.2,15.8,4.121138800000001
-27.62872678,9.2,15.8,2.628726780000001
-30.27262951,9.2,15.8,5.272629510000002
-32.68170821,9.2,15.8,7.6817082099999965
-30.84837487,9.2,15.8,5.848374870000001
-21.55298142,9.2,12.352981419999999,0.0
-32.10596285,9.2,15.8,7.105962849999997
-57.68916176,9.2,15.8,32.689161760000005
-39.90894427,9.2,15.8,14.90894427
-28.43929618,9.2,15.8,3.4392961799999995
-26.94688416,9.2,15.8,1.9468841599999998
-9.977236069,9.2,0.7772360690000006,0.0
-1.833333333,1.833333333,0.0,0.0
-9.977236069,9.2,0.7772360690000006,0.0
-5.734824046,5.734824046,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-19.14390274,9.2,9.943902740000002,0.0
-37.3711388,9.2,15.8,12.371138799999997
-28.54539344,9.2,15.8,3.5453934400000016
-45.74986558,9.2,15.8,20.74986558
-22.46964809,9.2,13.26964809,0.0
-17.65149072,9.2,8.451490720000002,0.0
-51.37859236,9.2,15.8,26.378592359999995
-33.93929618,9.2,15.8,8.93929618
-44.38618034,9.2,15.8,19.386180340000006
-28.78021749,9.2,15.8,3.7802174899999983
-25.79539344,9.2,15.8,0.7953934400000016
-30.61355083,9.2,15.8,5.613550830000001
-28.20447214,9.2,15.8,3.20447214
-17.99241202,9.2,8.79241202,0.0
-41.4013563,9.2,15.8,16.4013563
-23.6211388,9.2,14.421138800000001,0.0
-65.8330645,9.2,15.8,40.833064500000006
-12.96206011,9.2,3.76206011,0.0
-4.242412023,4.242412023,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-3.325745356,3.325745356,0.0,0.0
-6.651490712,6.651490712,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-16.73482405,9.2,7.534824050000001,0.0
-30.48482405,9.2,15.8,5.48482405
-33.46964809,9.2,15.8,8.46964809
-44.59837487,9.2,15.8,19.598374869999997
-43.10596285,9.2,15.8,18.105962849999994
-49.41653225,9.2,15.8,24.41653225
-37.03021749,9.2,15.8,12.030217489999998
-43.57561093,9.2,15.8,18.575610930000007
-55.04525902,9.2,15.8,30.04525902
-51.37859236,9.2,15.8,26.378592359999995
-23.72723607,9.2,14.52723607,0.0
-26.13631476,9.2,15.8,1.1363147600000012
-31.29539344,9.2,15.8,6.295393440000002
-32.10596285,9.2,15.8,7.105962849999997
-51.03767105,9.2,15.8,26.037671049999997
-26.71206011,9.2,15.8,1.7120601099999995
-28.54539344,9.2,15.8,3.5453934400000016
-9.977236069,9.2,0.7772360690000006,0.0
-4.242412023,4.242412023,0.0,0.0
-5.734824046,5.734824046,0.0,0.0
-8.143902734,8.143902734,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
0.0,0.0,0.0,0.0
-12.83333333,9.2,3.633333330000001,0.0
-34.15149072,9.2,15.8,9.151490719999998
-32.21206011,9.2,15.8,7.212060110000003
-47.58319891,9.2,15.8,22.583198910000004
-43.10596285,9.2,15.8,18.105962849999994
-43.10596285,9.2,15.8,18.105962849999994
-53.89376832,9.2,15.8,28.893768320000003
-26.47723607,9.2,15.8,1.47723607
-47.47710165,9.2,15.8,22.477101650000005
-31.18929618,9.2,15.8,6.1892961799999995
-38.52262951,9.2,15.8,13.522629510000002
-25.79539344,9.2,15.8,0.7953934400000016
-22.8105694,9.2,13.6105694,0.0
-31.53021749,9.2,15.8,6.530217489999998
-40.24986558,9.2,15.8,15.249865579999998
-44.4922776,9.2,15.8,19.492277600000005
-35.43170821,9.2,15.8,10.431708209999996
-8.143902734,8.143902734,0.0,0.0
-4.242412023,4.242412023,0.0,0.0
-10.89390274,9.2,1.6939027400000004,0.0
-4.242412023,4.242412023,0.0,0.0
-0.186618772,0.186618772,0.0,0.0
-1.120250781,1.120250781,0.0,0.0
-0.203584114,0.203584114,0.0,0.0
-13.95358411,9.2,4.75358411,0.0
-40.53691745,9.2,15.8,15.536917449999997
-25.87025078,9.2,15.8,0.8702507799999992
-25.87025078,9.2,15.8,0.8702507799999992
-20.37025078,9.2,11.17025078,0.0
-26.78691745,9.2,15.8,1.7869174500000007
-16.70358411,9.2,7.503584110000002,0.0
-18.53691745,9.2,9.336917450000001,0.0
-21.50477615,9.2,12.304776150000002,0.0
-34.28021749,9.2,15.8,9.280217489999998
-27.62872678,9.2,15.8,2.628726780000001
-32.21206011,9.2,15.8,7.212060110000003
-23.15149072,9.2,13.951490720000002,0.0
-31.8711388,9.2,15.8,6.871138800000001
-43.81043498,9.2,15.8,18.810434979999993
-49.31043498,9.2,15.8,24.310434979999993
-26.3711388,9.2,15.8,1.3711388000000007
-9.977236069,9.2,0.7772360690000006,0.0
-8.484824046,8.484824046,0.0,0.0
-9.060569401,9.060569401,0.0,0.0
-9.060569401,9.060569401,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-11.0,9.2,1.8000000000000007,0.0
-39.99241202,9.2,15.8,14.992412020000003
-38.05298142,9.2,15.8,13.052981420000002
-46.77262951,9.2,15.8,21.772629509999998
-49.41653225,9.2,15.8,24.41653225
-29.80298142,9.2,15.8,4.802981419999998
-39.78021749,9.2,15.8,14.780217489999998
-53.21192569,9.2,15.8,28.211925689999998
-27.96964809,9.2,15.8,2.9696480899999997
-33.02262951,9.2,15.8,8.022629510000002
-22.57574535,9.2,13.375745349999999,0.0
-25.79539344,9.2,15.8,0.7953934400000016
-28.65149072,9.2,15.8,3.6514907200000017
-37.49986558,9.2,15.8,12.499865579999998
-50.22710165,9.2,15.8,25.227101650000005
-22.12872678,9.2,12.928726780000002,0.0
-42.08319891,9.2,15.8,17.083198910000004
-9.977236069,9.2,0.7772360690000006,0.0
-15.37113881,9.2,6.17113881,0.0
-1.833333333,1.833333333,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
-9.060569401,9.060569401,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-12.83333333,9.2,3.633333330000001,0.0
-47.45447214,9.2,15.8,22.454472140000004
-38.05298142,9.2,15.8,13.052981420000002
-36.45447214,9.2,15.8,11.45447214
-41.37872678,9.2,15.8,16.378726780000004
-62.37859236,9.2,15.8,37.37859236
-36.45447214,9.2,15.8,11.45447214
-35.53780547,9.2,15.8,10.537805470000002
-48.96951367,9.2,15.8,23.969513669999994
-47.81802296,9.2,15.8,22.818022960000004
-30.95447214,9.2,15.8,5.95447214
-22.8105694,9.2,13.6105694,0.0
-36.45447214,9.2,15.8,11.45447214
-29.80298142,9.2,15.8,4.802981419999998
-31.53021749,9.2,15.8,6.530217489999998
-30.95447214,9.2,15.8,5.95447214
-27.62872678,9.2,15.8,2.628726780000001
-12.96206011,9.2,3.76206011,0.0
-15.37113881,9.2,6.17113881,0.0
-5.159078689,5.159078689,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
0.0,0.0,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-12.83333333,9.2,3.633333330000001,0.0
-36.90149072,9.2,15.8,11.901490719999998
-49.86355083,9.2,15.8,24.863550830000005
-60.31043498,9.2,15.8,35.31043498
-47.45447214,9.2,15.8,22.454472140000004
-33.70447214,9.2,15.8,8.70447214
-37.3711388,9.2,15.8,12.371138799999997
-37.60596285,9.2,15.8,12.605962849999997
-23.38631476,9.2,14.186314760000002,0.0
-21.31815738,9.2,12.11815738,0.0
-30.71964809,9.2,15.8,5.71964809
-34.28021749,9.2,15.8,9.280217489999998
-39.78021749,9.2,15.8,14.780217489999998
-23.96206011,9.2,14.76206011,0.0
-35.19688416,9.2,15.8,10.196884160000003
-44.4922776,9.2,15.8,19.492277600000005
-15.24241202,9.2,6.04241202,0.0
-10.31815738,9.2,1.1181573800000013,0.0
-11.46964809,9.2,2.2696480900000005,0.0
-6.651490712,6.651490712,0.0,0.0
-3.325745356,3.325745356,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
0.0,0.0,0.0,0.0
-4.242412023,4.242412023,0.0,0.0
-16.73482405,9.2,7.534824050000001,0.0
-39.65149072,9.2,15.8,14.651490719999998
-51.35596285,9.2,15.8,26.355962849999994
-59.15894427,9.2,15.8,34.158944270000006
-35.87872678,9.2,15.8,10.878726780000001
-43.34078689,9.2,15.8,18.34078689
-38.62872678,9.2,15.8,13.628726780000001
-37.03021749,9.2,15.8,12.030217489999998
-53.89376832,9.2,15.8,28.893768320000003
-40.24986558,9.2,15.8,15.249865579999998
-25.5605694,9.2,15.8,0.5605693999999986
-30.95447214,9.2,15.8,5.95447214
-44.59837487,9.2,15.8,19.598374869999997
-29.22723607,9.2,15.8,4.22723607
-41.50745356,9.2,15.8,16.50745356
-41.50745356,9.2,15.8,16.50745356
-20.40149072,9.2,11.201490720000002,0.0
-16.96964809,9.2,7.7696480900000005,0.0
-7.568157379,7.568157379,0.0,0.0
-5.734824046,5.734824046,0.0,0.0
-4.242412023,4.242412023,0.0,0.0
-1.833333333,1.833333333,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
-12.83333333,9.2,3.633333330000001,0.0
-46.40907869,9.2,15.8,21.409078689999998
-36.21964809,9.2,15.8,11.21964809
-59.39376832,9.2,15.8,34.39376832000001
-61.90894427,9.2,15.8,36.908944270000006
-45.28021749,9.2,15.8,20.280217489999995
-37.94688416,9.2,15.8,12.946884160000003
-46.53780547,9.2,15.8,21.537805470000006
-34.04539344,9.2,15.8,9.045393439999998
-31.8711388,9.2,15.8,6.871138800000001
-26.71206011,9.2,15.8,1.7120601099999995
-47.34837487,9.2,15.8,22.348374869999997
-41.50745356,9.2,15.8,16.50745356
-30.71964809,9.2,15.8,5.71964809
-33.93929618,9.2,15.8,8.93929618
-61.22710165,9.2,15.8,36.22710165000001
-42.42412023,9.2,15.8,17.424120229999996
-15.37113881,9.2,6.17113881,0.0
-13.30298142,9.2,4.102981420000001,0.0
-9.977236069,9.2,0.7772360690000006,0.0
-8.143902734,8.143902734,0.0,0.0
0.0,0.0,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
0.0,0.0,0.0,0.0
-14.66666667,9.2,5.46666667,0.0
-44.0,9.2,15.8,18.999999999999996
-43.21206011,9.2,15.8,18.212060110000007
-34.96206011,9.2,15.8,9.962060110000003
-67.98468963,9.2,15.8,42.984689630000005
-38.62872678,9.2,15.8,13.628726780000001
-49.18170821,9.2,15.8,24.181708209999993
-44.93929618,9.2,15.8,19.939296179999996
-44.83319891,9.2,15.8,19.833198910000004
-32.78780547,9.2,15.8,7.787805470000002
-21.31815738,9.2,12.11815738,0.0
-37.60596285,9.2,15.8,12.605962849999997
-32.44688416,9.2,15.8,7.446884160000003
-31.29539344,9.2,15.8,6.295393440000002
-47.13618034,9.2,15.8,22.136180340000006
-45.51504154,9.2,15.8,20.515041539999995
-37.94688416,9.2,15.8,12.946884160000003
-3.325745356,3.325745356,0.0,0.0
-8.143902734,8.143902734,0.0,0.0
0.0,0.0,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-16.5,9.2,7.300000000000001,0.0
-48.03021749,9.2,15.8,23.030217489999995
-40.22723607,9.2,15.8,15.227236069999996
-48.84078689,9.2,15.8,23.84078689
-45.17412023,9.2,15.8,20.174120229999996
-55.72710165,9.2,15.8,30.727101650000005
-32.21206011,9.2,15.8,7.212060110000003
-29.80298142,9.2,15.8,4.802981419999998
-36.79539344,9.2,15.8,11.795393439999998
-45.06802296,9.2,15.8,20.068022960000004
-33.36355083,9.2,15.8,8.363550830000001
-22.23482405,9.2,13.034824050000001,0.0
-33.70447214,9.2,15.8,8.70447214
-24.87872678,9.2,15.678726780000002,0.0
-52.63618034,9.2,15.8,27.636180340000006
-39.09837487,9.2,15.8,14.09837487
-24.30298142,9.2,15.102981419999999,0.0
-11.46964809,9.2,2.2696480900000005,0.0
-11.46964809,9.2,2.2696480900000005,0.0
-4.818157379,4.818157379,0.0,0.0
-4.818157379,4.818157379,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-4.818157379,4.818157379,0.0,0.0
-11.0,9.2,1.8000000000000007,0.0
-38.5,9.2,15.8,13.5
-42.29539344,9.2,15.8,17.295393439999994
-58.2422776,9.2,15.8,33.24227760000001
-29.46206011,9.2,15.8,4.4620601099999995
-52.4013563,9.2,15.8,27.4013563
-35.87872678,9.2,15.8,10.878726780000001
-46.09078689,9.2,15.8,21.09078689
-29.80298142,9.2,15.8,4.802981419999998
-39.43929618,9.2,15.8,14.43929618
-30.03780547,9.2,15.8,5.037805469999999
-24.98482405,9.2,15.784824050000001,0.0
-40.01504154,9.2,15.8,15.015041539999999
-37.03021749,9.2,15.8,12.030217489999998
-36.00745356,9.2,15.8,11.007453560000002
-64.10582843,9.2,15.8,39.10582843
-21.55298142,9.2,12.352981419999999,0.0
-6.992412023,6.992412023,0.0,0.0
-14.21964809,9.2,5.0196480900000005,0.0
-18.69688416,9.2,9.49688416,0.0
-1.833333333,1.833333333,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-17.99241202,9.2,8.79241202,0.0
-41.82574535,9.2,15.8,16.825745350000002
-51.35596285,9.2,15.8,26.355962849999994
-55.4922776,9.2,15.8,30.492277600000005
-38.62872678,9.2,15.8,13.628726780000001
-36.11355083,9.2,15.8,11.113550830000001
-40.1211388,9.2,15.8,15.121138799999997
-37.3711388,9.2,15.8,12.371138799999997
-45.74986558,9.2,15.8,20.74986558
-32.21206011,9.2,15.8,7.212060110000003
-26.71206011,9.2,15.8,1.7120601099999995
-42.18929618,9.2,15.8,17.189296179999996
-38.62872678,9.2,15.8,13.628726780000001
-36.68929618,9.2,15.8,11.68929618
-56.53767105,9.2,15.8,31.537671049999997
-55.96192569,9.2,15.8,30.961925689999998
-35.53780547,9.2,15.8,10.537805470000002
-11.46964809,9.2,2.2696480900000005,0.0
-9.401490716,9.2,0.20149071600000035,0.0
-2.75,2.75,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
-0.916666667,0.916666667,0.0,0.0
-16.5,9.2,7.300000000000001,0.0
-44.0,9.2,15.8,18.999999999999996
-54.10596285,9.2,15.8,29.105962849999994
-33.12872678,9.2,15.8,8.128726780000001
-70.96951367,9.2,15.8,45.96951367
-33.8105694,9.2,15.8,8.810569399999999
-37.71206011,9.2,15.8,12.712060110000003
-27.73482405,9.2,15.8,2.7348240500000003
-44.25745356,9.2,15.8,19.25745356
-35.43170821,9.2,15.8,10.431708209999996
-28.3105694,9.2,15.8,3.3105693999999986
-45.17412023,9.2,15.8,20.174120229999996
-49.1817082,9.2,15.8,24.1817082
-28.54539344,9.2,15.8,3.5453934400000016
-52.97710165,9.2,15.8,27.977101650000005
-34.85596285,9.2,15.8,9.855962849999997
-39.09837487,9.2,15.8,14.09837487
-12.96206011,9.2,3.76206011,0.0
-7.227236067,7.227236067,0.0,0.0
0.0,0.0,0.0,0.0
-4.818157379,4.818157379,0.0,0.0
0.0,0.0,0.0,0.0
-2.409078689,2.409078689,0.0,0.0
0.0,0.0,0.0,0.0
-16.15907869,9.2,6.959078690000002,0.0
-37.47723607,9.2,15.8,12.477236069999996
-41.95447214,9.2,15.8,16.954472140000004
-64.78767105,9.2,15.8,39.78767105
-40.1211388,9.2,15.8,15.121138799999997
-30.95447214,9.2,15.8,5.95447214
-39.67412023,9.2,15.8,14.67412023
