demand_electricity,pv,heat_pump,import,export_pv
-0.0,0.0,-0.0,0.1994362212438928,0.0
-0.0,0.0,-0.0,0.1850537212436687,0.0
-0.0,0.0,-0.0,0.1951920545775452,0.0
-0.0,0.0,-0.0,0.4235867868110491,0.0
-0.0,0.0,-0.0,0.9714623824148252,0.0
-0.0,0.0,-0.0,3.698260180216689,0.0
-0.0,0.0,-0.0,1.4493788268856311,0.0
-0.0,0.0,-0.0,2.2848022584424332,0.0
-0.0,0.0,-0.0,1.4589762758401603,0.0
-0.0,0.0,-0.0,1.3939565648574643,0.0
-0.0,0.0,-0.0,1.231393004237368,0.0
-0.0,0.0,-0.0,0.8439188776965335,0.0
-0.0,0.0,-0.0,2.1691329075767642,0.0
-0.0,0.0,-0.0,1.727928505637815,0.0
-0.0,0.0,-0.0,2.330756579116759,0.0
-0.0,0.0,-0.0,2.391077978018561,0.0
-0.0,0.0,-0.0,2.3700113113533066,0.0
-0.0,0.0,-0.0,1.958467412450459,0.0
-0.0,0.0,-0.0,1.6495621146499395,0.0
-0.0,0.0,-0.0,1.8848090490820724,0.0
-0.0,0.0,-0.0,1.915915715748635,0.0
-0.0,0.0,-0.0,0.5784709835145593,0.0
-0.0,0.0,-0.0,0.36093958461262987,0.0
-0.0,0.0,-0.0,0.2512462212436431,0.0
-0.0,0.0,-0.0,0.1478445245410013,0.0
-0.0,0.0,-0.0,0.1383778578743618,0.0
-0.0,0.0,-0.0,0.13693785787444096,0.0
-0.0,0.0,-0.0,0.19441259010834444,0.0
-0.0,0.0,-0.0,0.382015180216399,0.0
-0.0,0.0,-0.0,3.378955775820673,0.0
-0.0,0.0,-0.0,2.7432243933813965,0.0
-0.0,0.0,-0.0,2.7337868355445556,0.0
-0.0,0.0,-0.0,1.663730242847824,0.0
-0.0,0.0,-0.0,2.1183815359877345,0.0
-0.0,0.0,-0.0,1.2985164327297534,0.0
-0.0,0.0,-0.0,1.5129352180796987,0.0
-0.0,0.0,-0.0,2.049436407500711,0.0
-0.0,0.0,-0.0,3.210318944825392,0.0
-0.0,0.0,-0.0,3.3544288413884757,0.0
-0.0,0.0,-0.0,2.872477770325141,0.0
-0.0,0.0,-0.0,4.252155270324824,0.0
-0.0,0.0,-0.0,3.7433177703244205,0.0
-0.0,0.0,-0.0,2.0183935736248175,0.0
-0.0,0.0,-0.0,1.5342374424873055,0.0
-0.0,0.0,-0.0,2.246871876919525,0.0
-0.0,0.0,-0.0,0.7762279780191603,0.0
-0.0,0.0,-0.0,0.5873993769201671,0.0
-0.0,0.0,-0.0,0.4131113113516244,0.0
-0.0,0.0,-0.0,0.3238340791181801,0.0
-0.0,0.0,-0.0,0.27109018021715336,0.0
-0.0,0.0,-0.0,0.38187211464887577,0.0
-0.0,0.0,-0.0,0.526437412451554,0.0
-0.0,0.0,-0.0,0.5223446446857415,0.0
-0.0,0.0,-0.0,2.484358008053699,0.0
-0.0,0.0,-0.0,3.746952568823705,0.0
-0.0,0.0,-0.0,2.3883180465240668,0.0
-0.0,0.0,-0.0,2.9600148526066383,0.0
-0.0,0.0,-0.0,2.2833778839988774,0.0
-0.0,0.0,-0.0,2.1244081058811912,0.0
-0.0,0.0,-0.0,1.4025437758409098,0.0
-0.0,0.0,-0.0,2.029542623041998,0.0
-0.0,0.0,-0.0,2.0222929024539265,0.0
-0.0,0.0,-0.0,2.245409972524663,0.0
-0.0,0.0,-0.0,3.3695252703248473,0.0
-0.0,0.0,-0.0,2.366317770324562,0.0
-0.0,0.0,-0.0,3.235625835893806,0.0
-0.0,0.0,-0.0,2.9725141391897196,0.0
-0.0,0.0,-0.0,2.8619030080553323,0.0
-0.0,0.0,-0.0,2.1793205080566302,0.0
-0.0,0.0,-0.0,0.73905437691879,0.0
-0.0,0.0,-0.0,0.5417768769196231,0.0
-0.0,0.0,-0.0,0.3864818769212367,0.0
-0.0,0.0,-0.0,0.3472779780175304,0.0
-0.0,0.0,-0.0,0.3358113113521657,0.0
-0.0,0.0,-0.0,0.35554464468660885,0.0
-0.0,0.0,-0.0,0.440399376918303,0.0
-0.0,0.0,-0.0,0.670003008055941,0.0
-0.0,0.0,-0.0,2.3325735736220046,0.0
-0.0,0.0,-0.0,2.699185161523477,0.0
-0.0,0.0,-0.0,3.7172926499198815,0.0
-0.0,0.0,-0.0,4.2934122896892175,0.0
-0.0,0.0,-0.0,2.2444417787427247,0.0
-0.0,0.0,-0.0,1.820138823862559,0.0
-0.0,0.0,-0.0,1.869691334362697,0.0
-0.0,0.0,-0.0,3.0839726333541675,0.0
-0.0,0.0,-0.0,2.5349459107428665,0.0
-0.0,0.0,-0.0,2.511153573622615,0.0
-0.0,0.0,-0.0,3.1030802703254654,0.0
-0.0,0.0,-0.0,2.4858602703249786,0.0
-0.0,0.0,-0.0,3.0613197047575964,0.0
-0.0,0.0,-0.0,3.2420766391906364,0.0
-0.0,0.0,-0.0,3.325633573623863,0.0
-0.0,0.0,-0.0,3.081093008053625,0.0
-0.0,0.0,-0.0,0.9236618769206559,0.0
-0.0,0.0,-0.0,0.7054791091541748,0.0
-0.0,0.0,-0.0,0.36815937691941536,0.0
-0.0,0.0,-0.0,0.3444113113517349,0.0
-0.0,0.0,-0.0,0.3484779780192301,0.0
-0.0,0.0,-0.0,0.3930613113528409,0.0
-0.0,0.0,-0.0,0.46772797801875277,0.0
-0.0,0.0,-0.0,0.5641291091535601,0.0
-0.0,0.0,-0.0,4.1379238413892185,0.0
-0.0,0.0,-0.0,3.022588224663297,0.0
-0.0,0.0,-0.0,2.7885785964215044,0.0
-0.0,0.0,-0.0,2.4367048785838303,0.0
-0.0,0.0,-0.0,2.1802252860423956,0.0
-0.0,0.0,-0.0,1.154481035934047,0.0
-0.0,0.0,-0.0,1.5414046575596292,0.0
-0.0,0.0,-0.0,2.523926279987312,0.0
-0.0,0.0,-0.0,2.0593398470921485,0.0
-0.0,0.0,-0.0,1.443233573622324,0.0
-0.0,0.0,-0.0,4.109606401460952,0.0
-0.0,0.0,-0.0,3.498666967028586,0.0
-0.0,0.0,-0.0,7.445887234794747,0.0
-0.0,0.0,-0.0,2.9067891692266783,0.0
-0.0,0.0,-0.0,2.7953135736209664,0.0
-0.0,0.0,-0.0,1.6423088413889508,0.0
-0.0,0.0,-0.0,0.8308305080551646,0.0
-0.0,0.0,-0.0,0.6424307758222223,0.0
-0.0,0.0,-0.0,0.3144113113507163,0.0
-0.0,0.0,-0.0,0.3574613113536965,0.0
-0.0,0.0,-0.0,0.30926741245061945,0.0
-0.0,0.0,-0.0,0.28771018021726513,0.0
-0.0,0.0,-0.0,0.35335461464952883,0.0
-0.0,0.0,-0.0,0.3435251802160358,0.0
-0.0,0.0,-0.0,1.1521865791183792,0.0
-0.0,0.0,-0.0,2.4832175384348782,0.0
-0.0,0.0,-0.0,2.2593202528315537,0.0
-0.0,0.0,-0.0,1.029087823080372,0.0
-0.0,0.0,-0.0,1.7723203185802887,0.0
-0.0,0.0,-0.0,1.336195328034431,0.0
-0.0,0.0,-0.0,1.5726587072194926,0.0
-0.0,0.0,-0.0,2.3981046162010857,0.0
-0.0,0.0,-0.0,1.5351176895461272,0.0
-0.0,0.0,-0.0,2.289337174721566,0.0
-0.0,0.0,-0.0,2.105213038091774,0.0
-0.0,0.0,-0.0,3.385005270325463,0.0
-0.0,0.0,-0.0,3.296805270324947,0.0
-0.0,0.0,-0.0,1.57711357362336,0.0
-0.0,0.0,-0.0,3.265234109154623,0.0
-0.0,0.0,-0.0,2.665074109153554,0.0
-0.0,0.0,-0.0,0.6265613113530446,0.0
-0.0,0.0,-0.0,0.4994446446848452,0.0
-0.0,0.0,-0.0,0.3209207457842532,0.0
-0.0,0.0,-0.0,0.3216613113527478,0.0
-0.0,0.0,-0.0,0.27691991245160374,0.0
-0.0,0.0,-0.0,0.27983518021681464,0.0
-0.0,0.0,-0.0,0.986807412451012,0.0
-0.0,0.0,-0.0,1.3240735736235534,0.0
-0.0,0.0,-0.0,4.711791967028062,0.0
-0.0,0.0,-0.0,5.607201247731753,0.0
-0.0,0.0,-0.0,4.781242791876263,0.0
-0.0,0.0,-0.0,2.0139915823305556,0.0
-0.0,0.0,-0.0,1.6255557333204538,0.0
-0.0,0.0,-0.0,0.8684075003601116,0.0
-0.0,0.0,-0.0,1.3248597762253322,0.0
-0.0,0.0,-0.0,2.9532135316390686,0.0
-0.0,0.0,-0.0,2.2308993216810404,0.0
-0.0,0.0,-0.0,2.999352502558523,0.0
-0.0,0.0,-0.0,3.1175669670283566,0.0
-0.0,0.0,-0.0,3.6294630681273006,0.0
-0.0,0.0,-0.0,8.956303901460226,0.0
-0.0,0.0,-0.0,4.516648038091404,0.0
-0.0,0.0,-0.0,1.873773573622615,0.0
-0.0,0.0,-0.0,2.428170775820705,0.0
-0.0,0.0,-0.0,1.0807779780193525,0.0
-0.0,0.0,-0.0,0.8617279780196201,0.0
-0.0,0.0,-0.0,0.5109613113520783,0.0
-0.0,0.0,-0.0,0.3200815791165599,0.0
-0.0,0.0,-0.0,0.2771651802183635,0.0
-0.0,0.0,-0.0,0.43233991245073006,0.0
-0.0,0.0,-0.0,0.6982113113530213,0.0
-0.0,0.0,-0.0,0.7776941091540275,0.0
-0.0,0.0,-0.0,2.2927427703266443,0.0
-0.0,0.0,-0.0,2.5285938488858406,0.0
-0.0,0.0,-0.0,2.683284787105017,0.0
-0.0,0.0,-0.0,1.5074099056144155,0.0
-0.0,0.0,-0.0,2.386995784023208,0.0
-0.0,0.0,-0.0,0.8520970607426128,0.0
-0.0,0.0,-0.0,0.8309842604230435,0.0
-0.0,0.0,-0.0,1.0474665045829226,0.0
-0.0,0.0,-0.0,2.575052979145874,0.0
-0.0,0.0,-0.0,5.186642502559892,0.0
-0.0,0.0,-0.0,2.6953125325949365,0.0
-0.0,0.0,-0.0,2.5677475325963615,0.0
-0.0,0.0,-0.0,5.395791967027101,0.0
-0.0,0.0,-0.0,2.996599169227892,0.0
-0.0,0.0,-0.0,3.1369935736218513,0.0
-0.0,0.0,-0.0,6.16353384138962,0.0
-0.0,0.0,-0.0,1.0652718769198328,0.0
-0.0,0.0,-0.0,0.45857797801882266,0.0
-0.0,0.0,-0.0,0.3511940791175331,0.0
-0.0,0.0,-0.0,0.3005951802177698,0.0
-0.0,0.0,-0.0,0.30878518021694734,0.0
-0.0,0.0,-0.0,0.2865701802170329,0.0
-0.0,0.0,-0.0,0.6448232457846458,0.0
-0.0,0.0,-0.0,0.86921357362092,0.0
-0.0,0.0,-0.0,6.862357770326613,0.0
-0.0,0.0,-0.0,2.3195570460289585,0.0
-0.0,0.0,-0.0,3.9248915620800826,0.0
-0.0,0.0,-0.0,2.0464664462037736,0.0
-0.0,0.0,-0.0,1.9243288956235436,0.0
-0.0,0.0,-0.0,1.3780444476385894,0.0
-0.0,0.0,-0.0,1.6564350102875423,0.0
-0.0,0.0,-0.0,2.166180195971452,0.0
-0.0,0.0,-0.0,1.947785309544068,0.0
-0.0,0.0,-0.0,2.1279308058556854,0.0
-0.0,0.0,-0.0,3.3881091692262624,0.0
-0.0,0.0,-0.0,3.4062355681277228,0.0
-0.0,0.0,-0.0,3.4516952703250148,0.0
-0.0,0.0,-0.0,2.8904516391915167,0.0
-0.0,0.0,-0.0,2.001645775820263,0.0
-0.0,0.0,-0.0,2.488406876920385,0.0
-0.0,0.0,-0.0,0.9181446446845425,0.0
-0.0,0.0,-0.0,0.5346549124513218,0.0
-0.0,0.0,-0.0,0.33656407911731745,0.0
-0.0,0.0,-0.0,0.31412824578477855,0.0
-0.0,0.0,-0.0,0.3085232457858458,0.0
-0.0,0.0,-0.0,0.3206674124515595,0.0
-0.0,0.0,-0.0,0.5191113113525615,0.0
-0.0,0.0,-0.0,0.6434868769186473,0.0
-0.0,0.0,-0.0,3.652933573622054,0.0
-0.0,0.0,-0.0,2.401283646857388,0.0
-0.0,0.0,-0.0,2.0914133807927504,0.0
-0.0,0.0,-0.0,2.029438641861672,0.0
-0.0,0.0,-0.0,3.0503693885333427,0.0
-0.0,0.0,-0.0,2.887887026100988,0.0
-0.0,0.0,-0.0,2.012689807889173,0.0
-0.0,0.0,-0.0,1.4769435877900794,0.0
-0.0,0.0,-0.0,1.3755609878489958,0.0
-0.0,0.0,-0.0,2.1480735736219003,0.0
-0.0,0.0,-0.0,2.704020270324491,0.0
-0.0,0.0,-0.0,2.5424702703263904,0.0
-0.0,0.0,-0.0,2.464814704757611,0.0
-0.0,0.0,-0.0,2.8208058058564784,0.0
-0.0,0.0,-0.0,4.40207884138938,0.0
-0.0,0.0,-0.0,1.93856077581961,0.0
-0.0,0.0,-0.0,0.9854368769201894,0.0
-0.0,0.0,-0.0,0.5606779780188051,0.0
-0.0,0.0,-0.0,0.3174374124515927,0.0
-0.0,0.0,-0.0,0.2999574124507964,0.0
-0.0,0.0,-0.0,0.30084407911833494,0.0
-0.0,0.0,-0.0,0.38547324578510483,0.0
-0.0,0.0,-0.0,0.4817946446848684,0.0
-0.0,0.0,-0.0,0.5694641091547382,0.0
-0.0,0.0,-0.0,4.154576371424938,0.0
-0.0,0.0,-0.0,3.7447635332130895,0.0
-0.0,0.0,-0.0,1.8133394636932942,0.0
-0.0,0.0,-0.0,1.4731250018578828,0.0
-0.0,0.0,-0.0,1.2268098993039815,0.0
-0.0,0.0,-0.0,0.8956343520131759,0.0
-0.0,0.0,-0.0,1.9541265937411512,0.0
-0.0,0.0,-0.0,2.5769267051696865,0.0
-0.0,0.0,-0.0,1.7437135491058198,0.0
-0.0,0.0,-0.0,1.9680935736234744,0.0
-0.0,0.0,-0.0,1.4035597047576562,0.0
-0.0,0.0,-0.0,5.187295835893017,0.0
-0.0,0.0,-0.0,4.240702770325204,0.0
-0.0,0.0,-0.0,1.850593573624212,0.0
-0.0,0.0,-0.0,2.1645430080545824,0.0
-0.0,0.0,-0.0,2.7254091091533805,0.0
-0.0,0.0,-0.0,0.839694644686667,0.0
-0.0,0.0,-0.0,0.6766774424871197,0.0
-0.0,0.0,-0.0,0.35886687692026487,0.0
-0.0,0.0,-0.0,0.3452868769190262,0.0
-0.0,0.0,-0.0,0.3419946446860209,0.0
-0.0,0.0,-0.0,0.34023741245139916,0.0
-0.0,0.0,-0.0,0.43596131135195026,0.0
-0.0,0.0,-0.0,0.6155043769188918,0.0
-0.0,0.0,-0.0,4.608297442488868,0.0
-0.0,0.0,-0.0,5.654651276360552,0.0
-0.0,0.0,-0.0,1.9073381288116795,0.0
-0.0,0.0,-0.0,2.0162325351899244,0.0
-0.0,0.0,-0.0,1.148514870760614,0.0
-0.0,0.0,-0.0,0.6507886012111612,0.0
-0.0,0.0,-0.0,1.0079222807102544,0.0
-0.0,0.0,-0.0,2.422438416532889,0.0
-0.0,0.0,-0.0,1.8399778684693622,0.0
-0.0,0.0,-0.0,2.0983666666677534,0.0
-0.0,0.0,-0.0,2.8139366666656476,0.0
-0.0,0.0,-0.0,4.727722500001292,0.0
-0.0,0.0,-0.0,3.65655333333237,0.0
-0.0,0.0,-0.0,2.6743800000000766,0.0
-0.0,0.0,-0.0,2.39759666666768,0.0
-0.0,0.0,-0.0,2.105894999999955,0.0
-0.0,0.0,-0.0,0.9163916666656464,0.0
-0.0,0.0,-0.0,0.6051874999993039,0.0
-0.0,0.0,-0.0,0.4032233333337004,0.0
-0.0,0.0,-0.0,0.2690450000002791,0.0
-0.0,0.0,-0.0,0.29055000000146686,0.0
-0.0,0.0,-0.0,0.26093333333232327,0.0
-0.0,0.0,-0.0,0.3182975000001935,0.0
-0.0,0.0,-0.0,0.4495999999998661,0.0
-0.0,0.0,-0.0,5.956316666666896,0.0
-0.0,0.0,-0.0,1.4247150530662438,0.0
-0.0,0.0,-0.0,1.1837623794004306,0.0
-0.0,0.0,-0.0,1.7568202413995868,0.0
-0.0,0.0,-0.0,1.1517712724671227,0.0
-0.0,0.0,-0.0,0.7387955620505072,0.0
-0.0,0.0,-0.0,1.3291330511992725,0.0
-0.0,0.0,-0.0,1.2719965485037443,0.0
-0.0,0.0,-0.0,1.7885561227991447,0.0
-0.0,0.0,-0.0,2.1001924999998756,0.0
-0.0,0.0,-0.0,1.610931666667369,0.0
-0.0,0.0,-0.0,3.496285000000038,0.0
-0.0,0.0,-0.0,3.1064399999997985,0.0
-0.0,0.0,-0.0,4.000229999998888,0.0
-0.0,0.0,-0.0,3.344940000000042,0.0
-0.0,0.0,-0.0,2.76695750000071,0.0
-0.0,0.0,-0.0,1.103235000000611,0.0
-0.0,0.0,-0.0,0.6481974999995516,0.0
-0.0,0.0,-0.0,0.4114425000005378,0.0
-0.0,0.0,-0.0,0.3000499999987777,0.0
-0.0,0.0,-0.0,0.27490000000094295,0.0
-0.0,0.0,-0.0,0.2329499999999185,0.0
-0.0,0.0,-0.0,0.3799399999998207,0.0
-0.0,0.0,-0.0,0.5925400000003748,0.0
-0.0,0.0,-0.0,1.6548783333326877,0.0
-0.0,0.0,-0.0,4.613230083568213,0.0
-0.0,0.0,-0.0,2.7046640377844557,0.0
-0.0,0.0,-0.0,2.323390645333278,0.0
-0.0,0.0,-0.0,2.27258578174984,0.0
-0.0,0.0,-0.0,2.547345646574235,0.0
-0.0,0.0,-0.0,1.9055275183206706,0.0
-0.0,0.0,-0.0,1.7200099994163804,0.0
-0.0,0.0,-0.0,1.8151876092132324,0.0
-0.0,0.0,-0.0,1.3628549999994701,0.0
-0.0,0.0,-0.0,2.196903333334241,0.0
-0.0,0.0,-0.0,3.0955749999990863,0.0
-0.0,0.0,-0.0,4.636012499999578,0.0
-0.0,0.0,-0.0,3.6813616666675397,0.0
-0.0,0.0,-0.0,1.395045833333967,0.0
-0.0,0.0,-0.0,3.3193216666675593,0.0
-0.0,0.0,-0.0,0.9358249999980535,0.0
-0.0,0.0,-0.0,0.515217500000224,0.0
-0.0,0.0,-0.0,0.4649833333333023,0.0
-0.0,0.0,-0.0,0.2601500000005821,0.0
-0.0,0.0,-0.0,0.3672700000001714,0.0
-0.0,0.0,-0.0,0.23172083333308083,0.0
-0.0,0.0,-0.0,0.3266199999984863,0.0
-0.0,0.0,-0.0,0.3479516666685834,0.0
-0.0,0.0,-0.0,7.267117499998641,0.0
-0.0,0.0,-0.0,4.686009379667412,0.0
-0.0,0.0,-0.0,2.538052609866314,0.0
-0.0,0.0,-0.0,1.6824876321948896,0.0
-0.0,0.0,-0.0,1.918923197081415,0.0
-0.0,0.0,-0.0,1.592659954800545,0.0
-0.0,0.0,-0.0,1.2548318882156115,0.0
-0.0,0.0,-0.0,1.8596512013043154,0.0
-0.0,0.0,-0.0,2.211248328416832,0.0
-0.0,0.0,-0.0,3.0193800000005377,0.0
-0.0,0.0,-0.0,6.32561999999833,0.0
-0.0,0.0,-0.0,4.034649166668011,0.0
-0.0,0.0,-0.0,2.9657133333322365,0.0
-0.0,0.0,-0.0,3.464131666667161,0.0
-0.0,0.0,-0.0,3.3050200000003187,0.0
-0.0,0.0,-0.0,1.5962574999990964,0.0
-0.0,0.0,-0.0,0.722627500000546,0.0
-0.0,0.0,-0.0,0.49058333333384363,0.0
-0.0,0.0,-0.0,0.35554999999974973,0.0
-0.0,0.0,-0.0,0.2812000000005355,0.0
-0.0,0.0,-0.0,0.25624666666633855,0.0
-0.0,0.0,-0.0,0.22464333333347894,0.0
-0.0,0.0,-0.0,0.2903500000006985,0.0
-0.0,0.0,-0.0,0.7119016666648269,0.0
-0.0,0.0,-0.0,2.5678800000004895,0.0
-0.0,0.0,-0.0,2.261086766307023,0.0
-0.0,0.0,-0.0,1.7953602021900736,0.0
-0.0,0.0,-0.0,1.5459124422726724,0.0
-0.0,0.0,-0.0,1.2609246483331975,0.0
-0.0,0.0,-0.0,0.43190611425056014,0.0
-0.0,0.0,-0.0,1.421607532296669,0.0
-0.0,0.0,-0.0,1.5044292240556785,0.0
-0.0,0.0,-0.0,1.911209167839355,0.0
-0.0,0.0,-0.0,2.3518750000014332,0.0
-0.0,0.0,-0.0,2.638799999999814,0.0
-0.0,0.0,-0.0,2.3045866666669004,0.0
-0.0,0.0,-0.0,3.6767025000007125,0.0
-0.0,0.0,-0.0,2.898812499998632,0.0
-0.0,0.0,-0.0,2.0784866666672217,0.0
-0.0,0.0,-0.0,2.3700950000007985,0.0
-0.0,0.0,-0.0,0.8377575000001438,0.0
-0.0,0.0,-0.0,0.5285324999991318,0.0
-0.0,0.0,-0.0,0.30222666666810255,0.0
-0.0,0.0,-0.0,0.23284499999924735,0.0
-0.0,0.0,-0.0,0.2096383333332575,0.0
-0.0,0.0,-0.0,0.1937008333336236,0.0
-0.0,0.0,-0.0,0.30349499999905877,0.0
-0.0,0.0,-0.0,0.4120724999998655,0.0
-0.0,0.0,-0.0,2.5128200000008194,0.0
-0.0,0.0,-0.0,4.765669599166814,0.0
-0.0,0.0,-0.0,1.032020451714814,0.0
-0.0,0.0,-0.0,2.166407310158915,0.0
-0.0,0.0,-0.0,2.4992355743191315,0.0
-0.0,0.0,-0.0,3.320963837993866,0.0
-0.0,0.0,-0.0,2.4040266423055505,0.0
-0.0,0.0,-0.0,1.3528852435702852,0.0
-0.0,0.0,-0.0,4.543812936320585,0.0
-0.0,0.0,-0.0,1.672291666666254,0.0
-0.0,0.0,-0.0,2.2883333333345,0.0
-0.0,0.0,-0.0,2.1224025000000393,0.0
-0.0,0.0,-0.0,2.831692499999615,0.0
-0.0,0.0,-0.0,2.3252916666670354,0.0
-0.0,0.0,-0.0,2.071483333332196,0.0
-0.0,0.0,-0.0,3.2940666666663887,0.0
-0.0,0.0,-0.0,1.0741333333336807,0.0
-0.0,0.0,-0.0,0.5169333333338727,0.0
-0.0,0.0,-0.0,0.28632999999957975,0.0
-0.0,0.0,-0.0,0.3541800000007788,0.0
-0.0,0.0,-0.0,0.30018000000025497,0.0
-0.0,0.0,-0.0,0.22648500000014668,0.0
-0.0,0.0,-0.0,0.40086833333317484,0.0
-0.0,0.0,-0.0,0.38489499999860854,0.0
-0.0,0.0,-0.0,3.3656250000008803,0.0
-0.0,0.0,-0.0,2.0524800247458295,0.0
-0.0,0.0,-0.0,4.001319507554353,0.0
-0.0,0.0,-0.0,1.7589273795989568,0.0
-0.0,0.0,-0.0,1.5501927854712405,0.0
-0.0,0.0,-0.0,1.6595901944992175,0.0
-0.0,0.0,-0.0,0.5072266979994804,0.0
-0.0,0.0,-0.0,2.1839592432072394,0.0
-0.0,0.0,-0.0,1.9684678651990861,0.0
-0.0,0.0,-0.0,1.786363333334168,0.0
-0.0,0.0,-0.0,2.2281874999993017,0.0
-0.0,0.0,-0.0,3.759075000001839,0.0
-0.0,0.0,-0.0,2.0738033333320973,0.0
-0.0,0.0,-0.0,2.3410550000011785,0.0
-0.0,0.0,-0.0,2.1958383333323237,0.0
-0.0,0.0,-0.0,1.6831499999998956,0.0
-0.0,0.0,-0.0,0.9417508333342475,0.0
-0.0,0.0,-0.0,0.47386666666623206,0.0
-0.0,0.0,-0.0,0.35262416666629987,0.0
-0.0,0.0,-0.0,0.25455250000044793,0.0
-0.0,0.0,-0.0,0.24022499999939406,0.0
-0.0,0.0,-0.0,0.23743500000034748,0.0
-0.0,0.0,-0.0,0.3286950000001851,0.0
-0.0,0.0,-0.0,0.36584499999934195,0.0
-0.0,0.0,-0.0,1.442717500001267,0.0
-0.0,0.0,-0.0,2.560293561048916,0.0
-0.0,0.0,-0.0,1.430489003020141,0.0
-0.0,0.0,-0.0,2.110118432325685,0.0
-0.0,0.0,-0.0,1.6457355834520027,0.0
-0.0,0.0,-0.0,2.354767624598498,0.0
-0.0,0.0,-0.0,1.1598051768707742,0.0
-0.0,0.0,-0.0,1.4735143854260508,0.0
-0.0,0.0,-0.0,2.1973143596002624,0.0
-0.0,0.0,-0.0,1.6756833333337156,0.0
