demand_heat,heat_balance,boiler,heat_pump,district_heating_industry
-0.0,0.0,0.070948,0.0,0.0
-0.0,0.0,0.07406,0.0,0.0
-0.0,0.0,0.002528,0.0,0.0
-0.0,0.0,0.054872000000000004,0.0,0.0
-0.0,0.0,0.040664000000000006,0.0,0.0
-0.0,0.0,0.021728,0.0,0.0
-0.0,0.0,0.01862,0.0,0.0
-0.0,0.0,0.007448000000000001,0.0,0.0
-0.0,0.0,9.2e-5,0.0,0.0
-0.0,0.0,0.001184,0.0,0.0
-0.0,0.0,0.001332,0.0,0.0
-0.0,0.0,0.0026680000000000002,0.0,0.0
-0.0,0.0,0.001332,0.0,0.0
-0.0,0.0,0.006972000000000001,0.0,0.0
-0.0,0.0,0.0064600000000000005,0.0,0.0
-0.0,0.0,0.010936,0.0,0.0
-0.0,0.0,0.1,0.022328000000000004,0.0
-0.0,0.0,0.08043600000000001,0.0,0.0
-0.0,0.0,0.045248,0.0,0.0
-0.0,0.0,0.033600000000000005,0.0,0.0
-0.0,0.0,0.072976,0.0,0.0
-0.0,0.0,0.03858400000000001,0.0,0.0
-0.0,0.0,0.029076,0.0,0.0
-0.0,0.0,0.039060000000000004,0.0,0.0
-0.0,0.0,0.006044,0.0,0.0
-0.0,0.0,0.014496,0.0,0.0
-0.0,0.0,0.06664,0.0,0.0
-0.0,0.0,0.09344,0.0,0.0
-0.0,0.0,0.1,0.065368,0.0
-0.0,0.0,0.033064,0.0,0.0
-0.0,0.0,0.04284,0.0,0.0
-0.0,0.0,0.05394,0.0,0.0
-0.0,0.0,0.02672,0.0,0.0
-0.0,0.0,0.001476,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.011204,0.0,0.0
-0.0,0.0,0.017476,0.0,0.0
-0.0,0.0,0.01614,0.0,0.0
-0.0,0.0,0.017476,0.0,0.0
-0.0,0.0,0.1,0.04691200000000001,0.0
-0.0,0.0,0.055632,0.0,0.0
-0.0,0.0,0.017748,0.0,0.0
-0.0,0.0,0.05518,0.0,0.0
-0.0,0.0,0.034972,0.0,0.0
-0.0,0.0,0.033352,0.0,0.0
-0.0,0.0,0.037584000000000006,0.0,0.0
-0.0,0.0,0.041548,0.0,0.0
-0.0,0.0,0.043408,0.0,0.0
-0.0,0.0,0.062232,0.0,0.0
-0.0,0.0,0.095696,0.0,0.0
-0.0,0.0,0.032804,0.0,0.0
-0.0,0.0,0.052584000000000006,0.0,0.0
-0.0,0.0,0.015300000000000001,0.0,0.0
-0.0,0.0,0.033136000000000006,0.0,0.0
-0.0,0.0,0.051544,0.0,0.0
-0.0,0.0,0.019260000000000003,0.0,0.0
-0.0,0.0,0.001984,0.0,0.0
-0.0,0.0,2.8e-5,0.0,0.0
-0.0,0.0,5.2e-5,0.0,0.0
-0.0,0.0,0.001332,0.0,0.0
-0.0,0.0,0.0026680000000000002,0.0,0.0
-0.0,0.0,0.00136,0.0,0.0
-0.0,0.0,0.1,0.24475200000000003,0.0
-0.0,0.0,0.03544,0.0,0.0
-0.0,0.0,0.043424,0.0,0.0
-0.0,0.0,0.033672,0.0,0.0
-0.0,0.0,0.022328,0.0,0.0
-0.0,0.0,0.06876399999999999,0.0,0.0
-0.0,0.0,0.019648,0.0,0.0
-0.0,0.0,0.08259999999999999,0.0,0.0
-0.0,0.0,0.08932,0.0,0.0
-0.0,0.0,0.035556,0.0,0.0
-0.0,0.0,0.1,0.006671999999999997,0.0
-0.0,0.0,0.005384000000000001,0.0,0.0
-0.0,0.0,0.02768,0.0,0.0
-0.0,0.0,0.056280000000000004,0.0,0.0
-0.0,0.0,0.0293,0.0,0.0
-0.0,0.0,0.015324,0.0,0.0
-0.0,0.0,0.014948000000000001,0.0,0.0
-0.0,0.0,5.2e-5,0.0,0.0
-0.0,0.0,0.003332,0.0,0.0
-0.0,0.0,0.0006680000000000001,0.0,0.0
-0.0,0.0,0.009104,0.0,0.0
-0.0,0.0,0.014603999999999999,0.0,0.0
-0.0,0.0,0.017852,0.0,0.0
-0.0,0.0,0.017184,0.0,0.0
-0.0,0.0,0.1,0.033108000000000005,0.0
-0.0,0.0,0.1,0.011224000000000005,0.0
-0.0,0.0,0.1,0.012915999999999997,0.0
-0.0,0.0,0.07765999999999999,0.0,0.0
-0.0,0.0,0.029160000000000002,0.0,0.0
-0.0,0.0,0.051788,0.0,0.0
-0.0,0.0,0.044356,0.0,0.0
-0.0,0.0,0.007992,0.0,0.0
-0.0,0.0,0.017468,0.0,0.0
-0.0,0.0,0.04668,0.0,0.0
-0.0,0.0,0.048736,0.0,0.0
-0.0,0.0,0.029544,0.0,0.0
-0.0,0.0,0.018388,0.0,0.0
-0.0,0.0,0.059372,0.0,0.0
-0.0,0.0,0.041648000000000004,0.0,0.0
-0.0,0.0,0.015852,0.0,0.0
-0.0,0.0,0.0058,0.0,0.0
-0.0,0.0,0.0018080000000000001,0.0,0.0
-0.0,0.0,0.004,0.0,0.0
-0.0,0.0,0.003476,0.0,0.0
-0.0,0.0,0.023600000000000003,0.0,0.0
-0.0,0.0,0.028056,0.0,0.0
-0.0,0.0,0.028056,0.0,0.0
-0.0,0.0,0.027388000000000003,0.0,0.0
-0.0,0.0,0.1,0.09726,0.0
-0.0,0.0,0.074744,0.0,0.0
-0.0,0.0,0.1,0.017611999999999996,0.0
-0.0,0.0,0.06111200000000001,0.0,0.0
-0.0,0.0,0.051012,0.0,0.0
-0.0,0.0,0.019760000000000003,0.0,0.0
-0.0,0.0,0.045348,0.0,0.0
-0.0,0.0,0.054256,0.0,0.0
-0.0,0.0,0.07082,0.0,0.0
-0.0,0.0,0.053528,0.0,0.0
-0.0,0.0,0.030328,0.0,0.0
-0.0,0.0,0.02538,0.0,0.0
-0.0,0.0,0.029968,0.0,0.0
-0.0,0.0,0.026868,0.0,0.0
-0.0,0.0,0.040744,0.0,0.0
-0.0,0.0,0.027780000000000003,0.0,0.0
-0.0,0.0,0.002828,0.0,0.0
-0.0,0.0,0.005776,0.0,0.0
-0.0,0.0,0.0006680000000000001,0.0,0.0
-0.0,0.0,0.004,0.0,0.0
-0.0,0.0,0.003332,0.0,0.0
-0.0,0.0,0.011212,0.0,0.0
-0.0,0.0,0.029308,0.0,0.0
-0.0,0.0,0.029392,0.0,0.0
-0.0,0.0,0.099256,0.0,0.0
-0.0,0.0,0.026384,0.0,0.0
-0.0,0.0,0.07144,0.0,0.0
-0.0,0.0,0.036404000000000006,0.0,0.0
-0.0,0.0,0.054268000000000004,0.0,0.0
-0.0,0.0,0.048668,0.0,0.0
-0.0,0.0,0.022896,0.0,0.0
-0.0,0.0,0.038688,0.0,0.0
-0.0,0.0,0.015092000000000001,0.0,0.0
-0.0,0.0,0.011635999999999999,0.0,0.0
-0.0,0.0,0.020960000000000003,0.0,0.0
-0.0,0.0,0.061548000000000005,0.0,0.0
-0.0,0.0,0.039056,0.0,0.0
-0.0,0.0,0.0453,0.0,0.0
-0.0,0.0,0.045192,0.0,0.0
-0.0,0.0,0.022104,0.0,0.0
-0.0,0.0,0.002644,0.0,0.0
-0.0,0.0,0.008384,0.0,0.0
-0.0,0.0,0.00452,0.0,0.0
-0.0,0.0,0.0006680000000000001,0.0,0.0
-0.0,0.0,0.027116,0.0,0.0
-0.0,0.0,0.02888,0.0,0.0
-0.0,0.0,0.029232,0.0,0.0
-0.0,0.0,0.025884,0.0,0.0
-0.0,0.0,0.1,0.129852,0.0
-0.0,0.0,0.088112,0.0,0.0
-0.0,0.0,0.078288,0.0,0.0
-0.0,0.0,0.028187999999999998,0.0,0.0
-0.0,0.0,0.031136,0.0,0.0
-0.0,0.0,0.010220000000000002,0.0,0.0
-0.0,0.0,0.1,0.026903999999999997,0.0
-0.0,0.0,0.06492400000000001,0.0,0.0
-0.0,0.0,0.1,0.006920000000000002,0.0
-0.0,0.0,0.017572,0.0,0.0
-0.0,0.0,0.025732,0.0,0.0
-0.0,0.0,0.025335999999999997,0.0,0.0
-0.0,0.0,0.073052,0.0,0.0
-0.0,0.0,0.03512,0.0,0.0
-0.0,0.0,0.025276,0.0,0.0
-0.0,0.0,0.028707999999999997,0.0,0.0
-0.0,0.0,0.003264,0.0,0.0
-0.0,0.0,0.0008120000000000001,0.0,0.0
-0.0,0.0,0.001044,0.0,0.0
-0.0,0.0,0.003332,0.0,0.0
-0.0,0.0,0.0006680000000000001,0.0,0.0
-0.0,0.0,7.2e-5,0.0,0.0
-0.0,0.0,1.6e-5,0.0,0.0
-0.0,0.0,0.003404,0.0,0.0
-0.0,0.0,0.08089199999999999,0.0,0.0
-0.0,0.0,0.041768,0.0,0.0
-0.0,0.0,0.066384,0.0,0.0
-0.0,0.0,0.024936,0.0,0.0
-0.0,0.0,0.04664,0.0,0.0
-0.0,0.0,0.019932,0.0,0.0
-0.0,0.0,0.023236,0.0,0.0
-0.0,0.0,0.0362,0.0,0.0
-0.0,0.0,0.028172000000000003,0.0,0.0
-0.0,0.0,0.039808,0.0,0.0
-0.0,0.0,0.070648,0.0,0.0
-0.0,0.0,0.015268,0.0,0.0
-0.0,0.0,0.000628,0.0,0.0
-0.0,0.0,0.037056,0.0,0.0
-0.0,0.0,0.050344,0.0,0.0
-0.0,0.0,0.028412,0.0,0.0
-0.0,0.0,0.0010840000000000001,0.0,0.0
-0.0,0.0,0.0004,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.005888,0.0,0.0
-0.0,0.0,0.013108000000000002,0.0,0.0
-0.0,0.0,0.016796,0.0,0.0
-0.0,0.0,0.060508000000000006,0.0,0.0
-0.0,0.0,0.043456,0.0,0.0
-0.0,0.0,0.07757599999999999,0.0,0.0
-0.0,0.0,0.011504,0.0,0.0
-0.0,0.0,0.033492,0.0,0.0
-0.0,0.0,0.1,0.111672,0.0
-0.0,0.0,0.1,0.035587999999999995,0.0
-0.0,0.0,0.019308,0.0,0.0
-0.0,0.0,0.0007800000000000001,0.0,0.0
-0.0,0.0,0.001656,0.0,0.0
-0.0,0.0,0.001884,0.0,0.0
-0.0,0.0,0.002196,0.0,0.0
-0.0,0.0,0.0021560000000000004,0.0,0.0
-0.0,0.0,0.00314,0.0,0.0
-0.0,0.0,0.001768,0.0,0.0
-0.0,0.0,0.00084,0.0,0.0
-0.0,0.0,0.001072,0.0,0.0
-0.0,0.0,2.8e-5,0.0,0.0
-0.0,0.0,7.2e-5,0.0,0.0
-0.0,0.0,1.6e-5,0.0,0.0
-0.0,0.0,0.006732,0.0,0.0
-0.0,0.0,0.007364,0.0,0.0
-0.0,0.0,0.007364,0.0,0.0
-0.0,0.0,0.007864,0.0,0.0
-0.0,0.0,0.1,0.23589999999999997,0.0
-0.0,0.0,0.012140000000000001,0.0,0.0
-0.0,0.0,0.051196,0.0,0.0
-0.0,0.0,0.025544,0.0,0.0
-0.0,0.0,0.062256,0.0,0.0
-0.0,0.0,0.022432,0.0,0.0
-0.0,0.0,0.008152,0.0,0.0
-0.0,0.0,0.012092,0.0,0.0
-0.0,0.0,0.003516,0.0,0.0
-0.0,0.0,0.0022040000000000002,0.0,0.0
-0.0,0.0,0.0022040000000000002,0.0,0.0
-0.0,0.0,0.0022040000000000002,0.0,0.0
-0.0,0.0,0.004072,0.0,0.0
-0.0,0.0,0.002976,0.0,0.0
-0.0,0.0,0.001348,0.0,0.0
-0.0,0.0,0.000708,0.0,0.0
-0.0,0.0,0.001064,0.0,0.0
-0.0,0.0,3.6e-5,0.0,0.0
-0.0,0.0,2.0e-5,0.0,0.0
-0.0,0.0,2.0e-5,0.0,0.0
-0.0,0.0,0.011072,0.0,0.0
-0.0,0.0,0.011880000000000002,0.0,0.0
-0.0,0.0,0.011880000000000002,0.0,0.0
-0.0,0.0,0.012808,0.0,0.0
-0.0,0.0,0.09274400000000001,0.0,0.0
-0.0,0.0,0.039064,0.0,0.0
-0.0,0.0,0.035988,0.0,0.0
-0.0,0.0,0.034948,0.0,0.0
-0.0,0.0,0.016936,0.0,0.0
-0.0,0.0,0.019516,0.0,0.0
-0.0,0.0,0.0051920000000000004,0.0,0.0
-0.0,0.0,0.00398,0.0,0.0
-0.0,0.0,1.6e-5,0.0,0.0
-0.0,0.0,0.0005560000000000001,0.0,0.0
-0.0,0.0,0.00244,0.0,0.0
-0.0,0.0,0.000828,0.0,0.0
-0.0,0.0,0.012924,0.0,0.0
-0.0,0.0,0.006292,0.0,0.0
-0.0,0.0,0.0006,0.0,0.0
-0.0,0.0,0.001284,0.0,0.0
-0.0,0.0,0.000384,0.0,0.0
-0.0,0.0,4.4e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,8.400000000000001e-5,0.0,0.0
-0.0,0.0,0.0037879999999999997,0.0,0.0
-0.0,0.0,0.004131999999999999,0.0,0.0
-0.0,0.0,0.004131999999999999,0.0,0.0
-0.0,0.0,0.004704,0.0,0.0
-0.0,0.0,0.1,0.011063999999999994,0.0
-0.0,0.0,0.03552,0.0,0.0
-0.0,0.0,0.019664,0.0,0.0
-0.0,0.0,0.039592,0.0,0.0
-0.0,0.0,0.020792,0.0,0.0
-0.0,0.0,0.029564,0.0,0.0
-0.0,0.0,0.014384000000000001,0.0,0.0
-0.0,0.0,0.001996,0.0,0.0
-0.0,0.0,0.000584,0.0,0.0
-0.0,0.0,0.008523999999999999,0.0,0.0
-0.0,0.0,0.00318,0.0,0.0
-0.0,0.0,0.000996,0.0,0.0
-0.0,0.0,0.004136,0.0,0.0
-0.0,0.0,0.004048,0.0,0.0
-0.0,0.0,0.002936,0.0,0.0
-0.0,0.0,0.001512,0.0,0.0
-0.0,0.0,0.000512,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,8.400000000000001e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,8.400000000000001e-5,0.0,0.0
-0.0,0.0,0.092452,0.0,0.0
-0.0,0.0,0.013792,0.0,0.0
-0.0,0.0,0.084068,0.0,0.0
-0.0,0.0,0.036396000000000005,0.0,0.0
-0.0,0.0,0.023964,0.0,0.0
-0.0,0.0,0.003584,0.0,0.0
-0.0,0.0,0.0028799999999999997,0.0,0.0
-0.0,0.0,0.0016240000000000002,0.0,0.0
-0.0,0.0,8.400000000000001e-5,0.0,0.0
-0.0,0.0,0.00292,0.0,0.0
-0.0,0.0,0.002296,0.0,0.0
-0.0,0.0,0.000428,0.0,0.0
-0.0,0.0,0.0015400000000000001,0.0,0.0
-0.0,0.0,0.004392,0.0,0.0
-0.0,0.0,0.00536,0.0,0.0
-0.0,0.0,8.400000000000001e-5,0.0,0.0
-0.0,0.0,0.0006,0.0,0.0
-0.0,0.0,8.400000000000001e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,8.400000000000001e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.06978000000000001,0.0,0.0
-0.0,0.0,0.1,0.07213599999999999,0.0
-0.0,0.0,0.08564400000000001,0.0,0.0
-0.0,0.0,0.017263999999999998,0.0,0.0
-0.0,0.0,0.011916000000000001,0.0,0.0
-0.0,0.0,0.001824,0.0,0.0
-0.0,0.0,0.004588,0.0,0.0
-0.0,0.0,0.02636,0.0,0.0
-0.0,0.0,0.00368,0.0,0.0
-0.0,0.0,0.000484,0.0,0.0
-0.0,0.0,0.001512,0.0,0.0
-0.0,0.0,0.0007,0.0,0.0
-0.0,0.0,0.0009559999999999999,0.0,0.0
-0.0,0.0,0.005,0.0,0.0
-0.0,0.0,0.00174,0.0,0.0
-0.0,0.0,0.004668,0.0,0.0
-0.0,0.0,0.0007,0.0,0.0
-0.0,0.0,8.400000000000001e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.0087,0.0,0.0
-0.0,0.0,0.0094,0.0,0.0
-0.0,0.0,0.009484,0.0,0.0
-0.0,0.0,0.0094,0.0,0.0
-0.0,0.0,0.1,0.292188,0.0
-0.0,0.0,0.018348,0.0,0.0
-0.0,0.0,0.036632,0.0,0.0
-0.0,0.0,0.011364,0.0,0.0
-0.0,0.0,0.005736,0.0,0.0
-0.0,0.0,0.003492,0.0,0.0
-0.0,0.0,0.00282,0.0,0.0
-0.0,0.0,0.0043040000000000005,0.0,0.0
-0.0,0.0,0.000484,0.0,0.0
-0.0,0.0,0.00248,0.0,0.0
-0.0,0.0,0.004116,0.0,0.0
-0.0,0.0,0.001424,0.0,0.0
-0.0,0.0,0.00232,0.0,0.0
-0.0,0.0,0.004428,0.0,0.0
-0.0,0.0,0.008048,0.0,0.0
-0.0,0.0,0.002984,0.0,0.0
-0.0,0.0,0.002804,0.0,0.0
-0.0,0.0,0.002236,0.0,0.0
-0.0,0.0,0.000484,0.0,0.0
-0.0,0.0,1.6e-5,0.0,0.0
-0.0,0.0,0.00878,0.0,0.0
-0.0,0.0,0.009748,0.0,0.0
-0.0,0.0,0.009576000000000001,0.0,0.0
-0.0,0.0,0.009576000000000001,0.0,0.0
-0.0,0.0,0.088548,0.0,0.0
-0.0,0.0,0.012012,0.0,0.0
-0.0,0.0,0.021256,0.0,0.0
-0.0,0.0,0.018911999999999998,0.0,0.0
-0.0,0.0,0.08683199999999999,0.0,0.0
-0.0,0.0,0.027111999999999997,0.0,0.0
-0.0,0.0,0.008136,0.0,0.0
-0.0,0.0,0.002036,0.0,0.0
-0.0,0.0,0.00034,0.0,0.0
-0.0,0.0,0.00028399999999999996,0.0,0.0
-0.0,0.0,0.0015680000000000002,0.0,0.0
-0.0,0.0,0.0055119999999999995,0.0,0.0
-0.0,0.0,0.0172,0.0,0.0
-0.0,0.0,0.014084,0.0,0.0
-0.0,0.0,0.011736000000000002,0.0,0.0
-0.0,0.0,0.011784000000000001,0.0,0.0
-0.0,0.0,0.000824,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,7.2e-5,0.0,0.0
-0.0,0.0,0.0001,0.0,0.0
-0.0,0.0,0.001212,0.0,0.0
-0.0,0.0,0.0042439999999999995,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.050216000000000004,0.0,0.0
-0.0,0.0,0.029744,0.0,0.0
-0.0,0.0,0.018508,0.0,0.0
-0.0,0.0,0.1,0.083148,0.0
-0.0,0.0,0.00394,0.0,0.0
-0.0,0.0,0.000996,0.0,0.0
-0.0,0.0,0.000968,0.0,0.0
-0.0,0.0,0.0022480000000000004,0.0,0.0
-0.0,0.0,0.004352000000000001,0.0,0.0
-0.0,0.0,0.00412,0.0,0.0
-0.0,0.0,0.00432,0.0,0.0
-0.0,0.0,0.004264,0.0,0.0
-0.0,0.0,0.005376000000000001,0.0,0.0
-0.0,0.0,0.028748000000000003,0.0,0.0
-0.0,0.0,0.011248,0.0,0.0
-0.0,0.0,0.044776,0.0,0.0
-0.0,0.0,0.0036880000000000003,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.000212,0.0,0.0
-0.0,0.0,5.2e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.06604399999999999,0.0,0.0
-0.0,0.0,0.090292,0.0,0.0
-0.0,0.0,0.028120000000000003,0.0,0.0
-0.0,0.0,0.037452,0.0,0.0
-0.0,0.0,0.011276,0.0,0.0
-0.0,0.0,0.1,0.067064,0.0
-0.0,0.0,0.07840000000000001,0.0,0.0
-0.0,0.0,0.007852000000000001,0.0,0.0
-0.0,0.0,0.000256,0.0,0.0
-0.0,0.0,0.0046559999999999995,0.0,0.0
-0.0,0.0,0.001764,0.0,0.0
-0.0,0.0,0.014196,0.0,0.0
-0.0,0.0,0.01142,0.0,0.0
-0.0,0.0,0.00772,0.0,0.0
-0.0,0.0,0.018004000000000003,0.0,0.0
-0.0,0.0,0.014608000000000001,0.0,0.0
-0.0,0.0,0.001244,0.0,0.0
-0.0,0.0,3.2e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,7.2e-5,0.0,0.0
-0.0,0.0,1.6e-5,0.0,0.0
-0.0,0.0,0.014692,0.0,0.0
-0.0,0.0,0.015912000000000003,0.0,0.0
-0.0,0.0,0.1,0.004468000000000003,0.0
-0.0,0.0,0.020428,0.0,0.0
-0.0,0.0,0.005276,0.0,0.0
-0.0,0.0,0.005536,0.0,0.0
-0.0,0.0,0.002492,0.0,0.0
-0.0,0.0,0.00256,0.0,0.0
-0.0,0.0,0.003216,0.0,0.0
-0.0,0.0,0.001948,0.0,0.0
-0.0,0.0,0.00074,0.0,0.0
-0.0,0.0,0.000428,0.0,0.0
-0.0,0.0,0.001296,0.0,0.0
-0.0,0.0,0.0032440000000000004,0.0,0.0
-0.0,0.0,0.0017360000000000001,0.0,0.0
-0.0,0.0,0.0017800000000000001,0.0,0.0
-0.0,0.0,0.004868000000000001,0.0,0.0
-0.0,0.0,0.001492,0.0,0.0
-0.0,0.0,0.002104,0.0,0.0
-0.0,0.0,4.4e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.000696,0.0,0.0
-0.0,0.0,0.0027440000000000003,0.0,0.0
-0.0,0.0,0.003372,0.0,0.0
-0.0,0.0,0.0057480000000000005,0.0,0.0
-0.0,0.0,0.006188,0.0,0.0
-0.0,0.0,0.004168,0.0,0.0
-0.0,0.0,0.0035,0.0,0.0
-0.0,0.0,0.007796000000000001,0.0,0.0
-0.0,0.0,0.008464000000000001,0.0,0.0
-0.0,0.0,0.0051920000000000004,0.0,0.0
-0.0,0.0,0.001452,0.0,0.0
-0.0,0.0,0.0099,0.0,0.0
-0.0,0.0,0.01024,0.0,0.0
-0.0,0.0,0.009856,0.0,0.0
-0.0,0.0,0.007524,0.0,0.0
-0.0,0.0,0.008539999999999999,0.0,0.0
-0.0,0.0,0.018188,0.0,0.0
-0.0,0.0,0.000656,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,7.2e-5,0.0,0.0
-0.0,0.0,1.6e-5,0.0,0.0
-0.0,0.0,8.400000000000001e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,7.2e-5,0.0,0.0
-0.0,0.0,1.6e-5,0.0,0.0
-0.0,0.0,0.00182,0.0,0.0
-0.0,0.0,0.004508,0.0,0.0
-0.0,0.0,0.013324,0.0,0.0
-0.0,0.0,0.004948,0.0,0.0
-0.0,0.0,0.0032719999999999997,0.0,0.0
-0.0,0.0,0.003696,0.0,0.0
-0.0,0.0,0.005872,0.0,0.0
-0.0,0.0,0.0018640000000000002,0.0,0.0
-0.0,0.0,0.0016200000000000001,0.0,0.0
-0.0,0.0,0.001552,0.0,0.0
-0.0,0.0,0.000412,0.0,0.0
-0.0,0.0,0.000768,0.0,0.0
-0.0,0.0,0.00152,0.0,0.0
-0.0,0.0,0.006384000000000001,0.0,0.0
-0.0,0.0,0.00074,0.0,0.0
-0.0,0.0,7.2e-5,0.0,0.0
-0.0,0.0,0.000896,0.0,0.0
-0.0,0.0,0.000212,0.0,0.0
-0.0,0.0,1.6e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.0021200000000000004,0.0,0.0
-0.0,0.0,0.003468,0.0,0.0
-0.0,0.0,0.004452,0.0,0.0
-0.0,0.0,0.002856,0.0,0.0
-0.0,0.0,0.005032,0.0,0.0
-0.0,0.0,0.002048,0.0,0.0
-0.0,0.0,0.004164,0.0,0.0
-0.0,0.0,0.01038,0.0,0.0
-0.0,0.0,0.0023439999999999997,0.0,0.0
-0.0,0.0,0.0008680000000000001,0.0,0.0
-0.0,0.0,0.003496,0.0,0.0
-0.0,0.0,0.00378,0.0,0.0
-0.0,0.0,0.006296,0.0,0.0
-0.0,0.0,0.00526,0.0,0.0
-0.0,0.0,0.00658,0.0,0.0
-0.0,0.0,0.021352,0.0,0.0
-0.0,0.0,0.001464,0.0,0.0
-0.0,0.0,5.6e-5,0.0,0.0
-0.0,0.0,0.000256,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.000584,0.0,0.0
-0.0,0.0,0.00054,0.0,0.0
-0.0,0.0,0.001436,0.0,0.0
-0.0,0.0,0.0038799999999999998,0.0,0.0
-0.0,0.0,0.003852,0.0,0.0
-0.0,0.0,0.018968,0.0,0.0
-0.0,0.0,0.007524,0.0,0.0
-0.0,0.0,0.004164,0.0,0.0
-0.0,0.0,0.003992,0.0,0.0
-0.0,0.0,0.004503999999999999,0.0,0.0
-0.0,0.0,0.0003,0.0,0.0
-0.0,0.0,0.002104,0.0,0.0
-0.0,0.0,0.003452,0.0,0.0
-0.0,0.0,0.002104,0.0,0.0
-0.0,0.0,0.002076,0.0,0.0
-0.0,0.0,0.0044480000000000006,0.0,0.0
-0.0,0.0,0.0031560000000000004,0.0,0.0
-0.0,0.0,0.0012360000000000001,0.0,0.0
-0.0,0.0,0.0009519999999999999,0.0,0.0
-0.0,0.0,1.6e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,7.2e-5,0.0,0.0
-0.0,0.0,0.0001,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.00064,0.0,0.0
-0.0,0.0,0.002996,0.0,0.0
-0.0,0.0,0.004104,0.0,0.0
-0.0,0.0,0.006548,0.0,0.0
-0.0,0.0,0.002088,0.0,0.0
-0.0,0.0,0.002416,0.0,0.0
-0.0,0.0,0.0015480000000000001,0.0,0.0
-0.0,0.0,0.003124,0.0,0.0
-0.0,0.0,0.008808,0.0,0.0
-0.0,0.0,0.007556,0.0,0.0
-0.0,0.0,0.002016,0.0,0.0
-0.0,0.0,0.002572,0.0,0.0
-0.0,0.0,0.001704,0.0,0.0
-0.0,0.0,0.001064,0.0,0.0
-0.0,0.0,0.003396,0.0,0.0
-0.0,0.0,0.009519999999999999,0.0,0.0
-0.0,0.0,0.0021720000000000003,0.0,0.0
-0.0,0.0,0.0013360000000000002,0.0,0.0
-0.0,0.0,0.000384,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.00068,0.0,0.0
-0.0,0.0,0.000428,0.0,0.0
-0.0,0.0,0.0030960000000000002,0.0,0.0
-0.0,0.0,0.004276,0.0,0.0
-0.0,0.0,0.008976000000000001,0.0,0.0
-0.0,0.0,0.0046,0.0,0.0
-0.0,0.0,0.006332,0.0,0.0
-0.0,0.0,0.0019039999999999999,0.0,0.0
-0.0,0.0,0.002416,0.0,0.0
-0.0,0.0,0.00578,0.0,0.0
-0.0,0.0,0.000612,0.0,0.0
-0.0,0.0,0.002444,0.0,0.0
-0.0,0.0,0.014496,0.0,0.0
-0.0,0.0,0.005096,0.0,0.0
-0.0,0.0,0.003848,0.0,0.0
