demand_electricity,pv,delta_battery,heat_pump,import,export_pv
-4.66275,4.66275,0.0,-2.3,0.0,3.611999999999999
-4.82025,4.82025,0.0,-2.3,0.0,3.0847500000000005
-4.81575,4.75575,0.06000000000000059,-2.3,2.3,0.0
-5.18325,2.1675,3.01575,-2.3,2.3,0.0
-7.46475,2.0655,0.07424999999999922,-2.3,7.625000000000001,0.0
-5.64,2.9835000000000003,0.0,-2.3,4.956499999999999,0.0
-5.0385,2.295,0.0,-2.3,5.0435,0.0
-5.30325,0.357,0.0,-2.3,7.24625,0.0
-5.66175,0.0,0.0,-2.3,7.961749999999999,0.0
-5.0265,0.0,0.0,-2.3,7.3265,0.0
-7.16775,0.0,0.0,-2.3,9.467749999999999,0.0
-7.53225,0.0,0.0,-2.3,9.83225,0.0
-6.37875,0.0,0.0,-2.3,8.67875,0.0
-4.7235,0.0,0.0,-2.3,7.023499999999999,0.0
-4.0395,0.0,0.0,-2.228298287,6.267798287,0.0
-3.20775,0.0,0.0,-2.3,5.50775,0.0
-2.328,0.0,0.0,-0.5625,2.8905,0.0
-1.686,0.0,0.0,-0.1875,1.8735,0.0
-1.65525,0.0,0.0,-0.4927660955,2.1480160955,0.0
-1.6035,0.0,0.0,-1.17303219125,2.77653219125,0.0
-1.76625,0.051,0.0,-0.0,1.7152500000000002,0.0
-1.7685,2.5245,-0.7560000000000001,-2.3,2.3,0.0
-2.7225,5.763,-3.0404999999999998,-2.3,2.3,0.0
-3.59775,3.59775,-0.0923888888888887,-2.3,0.0,4.779
-5.10675,5.10675,0.0,-2.3,0.0,4.812749999999999
-4.37175,4.37175,0.0,-2.3,0.0,6.3
-3.186,3.186,0.0,-2.3,0.0,7.523999999999999
-7.27725,7.27725,0.0,-2.3,0.0,2.795250000000001
-8.66775,8.619,0.048750000000000425,-2.3,2.3,0.0
-5.76225,6.71925,-0.06018518518518571,-2.3,1.4031851851851855,0.0
-4.27425,4.06725,0.20700000000000038,-2.3,2.3,0.0
-3.99525,1.02,2.9429999999999996,-2.3,2.33225,0.0
-4.605,0.0,0.0,-2.3,6.905,0.0
-4.8405,0.0,0.0,-2.3,7.140499999999999,0.0
-5.493,0.0,0.0,-2.3,7.793,0.0
-8.8215,0.0,0.0,-2.3,11.121500000000001,0.0
-6.07575,0.0,0.0,-2.3,8.37575,0.0
-5.55,0.0,0.0,-2.3,7.85,0.0
-4.83375,0.0,0.0,-2.3,7.13375,0.0
-3.405,0.0,0.0,-2.3,5.705,0.0
-2.29275,0.0,0.0,-2.3,4.59275,0.0
-1.9815,0.0,0.0,-0.1875,2.169,0.0
-1.5135,0.0,0.0,-0.0,1.5135,0.0
-1.78425,0.0,0.0,-0.4927660955,2.2770160955,0.0
-1.54875,0.0255,0.0,-0.0,1.52325,0.0
-1.5165,1.9379999999999997,-0.4214999999999998,-2.3,2.3,0.0
-1.99425,4.8195,-2.82525,-2.3,2.3,0.0
-2.8605,2.8605,-0.6421388888888894,-2.3,0.0,3.7695000000000007
-5.08575,7.25475,0.0,-2.3,0.13100000000000023,0.0
-5.51925,5.51925,0.0,-2.3,0.0,2.360249999999999
-4.896,4.896,0.0,-2.3,0.0,2.8815
-7.947,5.72475,2.22225,-2.3,2.3,0.0
-10.95975,4.284,0.9277500000000004,-2.3,8.047999999999998,0.0
-7.32975,2.1292500000000003,0.0,-2.3,7.5005,0.0
-5.4495,1.0582500000000001,0.0,-2.3,6.691249999999999,0.0
-4.668,0.255,0.0,-2.3,6.713,0.0
-4.09575,0.0,0.0,-2.3,6.39575,0.0
-5.157,0.0,0.0,-2.3,7.457,0.0
-7.0245,0.0,0.0,-2.3,9.3245,0.0
-8.328,0.0,0.0,-2.3,10.628,0.0
-7.33275,0.0,0.0,-2.3,9.632749999999998,0.0
-6.2115,0.0,0.0,-2.3,8.5115,0.0
-4.6545,0.0,0.0,-2.3,6.9544999999999995,0.0
-3.789,0.0,0.0,-2.3,6.089,0.0
-2.379375,0.0,0.0,-2.3,4.679375,0.0
-1.961625,0.0,0.0,-0.98553219125,2.94715719125,0.0
-1.97475,0.0,0.0,-0.1875,2.1622500000000002,0.0
-1.70325,0.0,0.0,-0.1875,1.89075,0.0
-1.56375,0.0765,0.0,-0.1875,1.67475,0.0
-1.723125,1.9889999999999999,-0.26587499999999986,-2.3,2.3,0.0
-3.032625,4.5135,-1.480875,-2.3,2.3,0.0
-5.410125,6.5535,-1.1433749999999998,-2.3,2.3,0.0
-6.771375,8.24925,-0.9987638888888887,-2.3,1.8208888888888883,0.0
-5.76675,5.76675,0.0,-2.3,0.0,2.7120000000000015
-9.189,4.08,3.15,-2.3,4.259,0.0
-8.283,2.2439999999999998,0.0,-2.3,8.338999999999999,0.0
-11.69025,1.6065,0.0,-2.3,12.38375,0.0
-5.607,1.00725,0.0,-2.3,6.89975,0.0
-5.90175,0.49724999999999997,0.0,-2.3,7.7044999999999995,0.0
-6.159,0.1275,0.0,-2.3,8.331499999999998,0.0
-5.09775,0.0,0.0,-2.3,7.397749999999999,0.0
-4.76325,0.0,0.0,-2.3,7.06325,0.0
-8.32875,0.0,0.0,-2.3,10.62875,0.0
-7.20825,0.0,0.0,-2.3,9.508249999999999,0.0
-6.381,0.0,0.0,-2.3,8.681000000000001,0.0
-4.91475,0.0,0.0,-2.3,7.2147499999999996,0.0
-3.612,0.0,0.0,-1.2427660955,4.8547660955000005,0.0
-2.9595,0.0,0.0,-2.3,5.259499999999999,0.0
-2.39325,0.0,0.0,-0.375,2.76825,0.0
-2.4165,0.0,0.0,-0.6802660955,3.0967660955,0.0
-1.7745,0.0,0.0,-0.1875,1.962,0.0
-1.611375,0.0,0.0,-0.0,1.611375,0.0
-1.999125,0.11474999999999998,0.0,-0.0,1.8843750000000001,0.0
-1.818,2.5882500000000004,-0.7702500000000004,-2.3,2.3,0.0
-2.57625,5.57175,-2.9954999999999994,-2.3,2.3,0.0
-4.39425,4.39425,-0.12313888888888908,-2.3,0.0,3.6637499999999994
-4.27725,4.27725,0.0,-2.3,0.0,5.247
-2.93775,2.93775,0.0,-2.3,0.0,7.31325
-4.83,4.83,0.0,-2.3,0.0,5.472000000000001
-4.974,4.974,0.0,-2.3,0.0,4.5120000000000005
-8.5965,8.2365,0.36000000000000115,-2.3,2.3,0.0
-6.81075,6.54075,0.26999999999999946,-2.3,2.3,0.0
-3.417,3.9779999999999998,-0.5609999999999996,-2.3,2.3,0.0
-4.19025,1.071,2.9744099999999993,-2.3,2.4448400000000006,0.0
-5.681625,0.0,0.0,-2.3,7.981625,0.0
-6.148875,0.0,0.0,-2.3,8.448875000000001,0.0
-8.42475,0.0,0.0,-2.3,10.72475,0.0
-8.89425,0.0,0.0,-2.3,11.19425,0.0
-7.116,0.0,0.0,-2.3,9.416,0.0
-4.61925,0.0,0.0,-2.3,6.91925,0.0
-4.37625,0.0,0.0,-1.73553219125,6.11178219125,0.0
-2.91975,0.0,0.0,-1.6657982865,4.5855482865,0.0
-2.277,0.0,0.0,-1.8532982865,4.1302982865,0.0
-1.5915,0.0,0.0,-1.36053219125,2.95203219125,0.0
-1.488,0.0,0.0,-0.1875,1.6755,0.0
-1.647,0.0,0.0,-0.0,1.647,0.0
-1.88475,0.102,0.0,-0.0,1.7827499999999998,0.0
-1.76625,2.397,-0.6307499999999997,-2.3,2.3,0.0
-3.319125,5.303999999999999,-1.9848749999999993,-2.3,2.3,0.0
-5.029875,7.56075,-1.2732638888888899,-2.3,1.0423888888888897,0.0
-5.7105,5.7105,0.0,-2.3,0.0,2.4750000000000014
-4.3755,4.3755,0.0,-2.3,0.0,4.7025
-3.80175,3.80175,0.0,-2.3,0.0,6.155999999999999
-6.336,6.336,0.0,-2.3,0.0,3.1754999999999995
-7.65975,8.2365,0.0,-2.3,1.7232499999999997,0.0
-4.64625,6.38775,0.0,-2.3,0.5585000000000007,0.0
-3.645,3.723,0.0,-2.3,2.222,0.0
-3.06525,0.9179999999999998,2.14725,-2.3,2.3,0.0
-4.31475,0.0,1.00275,-2.3,5.612,0.0
-7.15725,0.0,0.0,-2.3,9.45725,0.0
-7.66725,0.0,0.0,-2.3,9.96725,0.0
-5.98575,0.0,0.0,-2.3,8.28575,0.0
-5.66325,0.0,0.0,-2.3,7.9632499999999995,0.0
-5.68275,0.0,0.0,-2.3,7.98275,0.0
-4.356,0.0,0.0,-1.125,5.481,0.0
-2.6925,0.0,0.0,-1.923032192,4.615532192,0.0
-2.0865,0.0,0.0,-2.040798287,4.127298287,0.0
-1.662,0.0,0.0,-0.1875,1.8495,0.0
-1.73025,0.0,0.0,-0.4927660955,2.2230160955000002,0.0
-1.50375,0.0,0.0,-0.0,1.50375,0.0
-1.6305,0.051,0.0,-0.98553219125,2.5650321912500003,0.0
-2.24325,1.3004999999999998,0.0,-2.3,3.2427500000000005,0.0
-2.65875,3.0982499999999997,-0.43949999999999984,-2.3,2.3,0.0
-3.795375,5.367749999999999,-1.5723749999999994,-2.3,2.3,0.0
-4.110375,4.110375,-1.8770138888888896,-2.3,0.0,5.044124999999998
-3.0585,3.0585,0.0,-2.3,0.0,7.0905000000000005
-4.64325,4.64325,0.0,-2.3,0.0,5.594999999999999
-7.5585,9.6135,0.0,-2.3,0.2450000000000001,0.0
-7.59675,8.262,0.0,-2.3,1.63475,0.0
-6.46125,6.170999999999999,0.2902500000000006,-2.3,2.3,0.0
-3.93975,3.35325,0.5865000000000001,-2.3,2.3,0.0
-5.93775,0.62475,2.273249999999999,-2.3,5.339750000000001,0.0
-4.20375,0.0,0.0,-2.3,6.50375,0.0
-4.62075,0.0,0.0,-2.3,6.92075,0.0
-7.31025,0.0,0.0,-2.3,9.61025,0.0
-8.4495,0.0,0.0,-2.3,10.749500000000001,0.0
-6.53625,0.0,0.0,-2.3,8.83625,0.0
-4.77,0.0,0.0,-2.3,7.069999999999999,0.0
-4.653,0.0,0.0,-2.3,6.952999999999999,0.0
-2.955,0.0,0.0,-1.6657982865,4.6207982865,0.0
-1.97325,0.0,0.0,-0.8677660955,2.8410160954999997,0.0
-1.65375,0.0,0.0,-0.0,1.65375,0.0
-1.62,0.0,0.0,-0.1875,1.8075,0.0
-1.6185,0.0,0.0,-0.0,1.6185,0.0
-1.8675,0.0765,0.0,-0.0,1.791,0.0
-1.884,0.9179999999999998,0.0,-2.3,3.266,0.0
-2.99025,2.55,0.0,-2.3,2.74025,0.0
-3.95025,4.717499999999999,-0.7672499999999993,-2.3,2.3,0.0
-3.99975,7.14,-3.1216388888888895,-2.3,2.28138888888889,0.0
-4.443,4.443,0.0,-2.3,0.0,4.698749999999999
-5.13975,5.13975,0.0,-2.3,0.0,4.85625
-7.539,7.539,0.0,-2.3,0.0,2.4825000000000017
-6.315,6.315,0.0,-2.3,0.0,2.571749999999999
-5.4435,6.936,0.0,-2.3,0.8075000000000006,0.0
-3.35025,4.19475,0.0,-2.3,1.4555000000000002,0.0
-4.37775,1.00725,3.15,-2.3,2.5204999999999993,0.0
-4.40175,0.0,0.0,-2.3,6.70175,0.0
-6.35175,0.0,0.0,-2.3,8.65175,0.0
-7.92225,0.0,0.0,-2.3,10.222249999999999,0.0
-8.98125,0.0,0.0,-2.3,11.28125,0.0
-7.21575,0.0,0.0,-2.3,9.51575,0.0
-5.4915,0.0,0.0,-2.3,7.7915,0.0
-4.482,0.0,0.0,-2.3,6.782,0.0
-3.453,0.0,0.0,-2.3,5.753,0.0
-2.02425,0.0,0.0,-0.1875,2.21175,0.0
-1.7985,0.0,0.0,-0.4927660955,2.2912660955,0.0
-1.548,0.0,0.0,-0.6802660955,2.2282660955,0.0
-1.543125,0.0,0.0,-0.375,1.918125,0.0
-1.616625,0.14024999999999999,0.0,-0.0,1.476375,0.0
-1.986,2.28225,-0.29624999999999985,-2.3,2.3,0.0
-2.523,5.26575,-2.7427499999999996,-2.3,2.3,0.0
-3.1065,3.1065,-0.8498888888888892,-2.3,0.0,4.68375
-6.22725,6.22725,0.0,-2.3,0.0,3.309750000000001
-6.1725,6.1725,0.0,-2.3,0.0,4.2952499999999985
-3.78975,3.78975,0.0,-2.3,0.0,6.8309999999999995
-6.51375,6.51375,0.0,-2.3,0.0,3.584250000000001
-7.92675,8.822999999999999,0.0,-2.3,1.4037500000000014,0.0
-5.92875,6.82125,0.0,-2.3,1.4074999999999995,0.0
-6.0525,4.29675,1.75575,-2.3,2.3,0.0
-4.0905,1.1219999999999999,1.3942500000000002,-2.3,3.874249999999999,0.0
-4.70925,0.0,0.0,-2.3,7.00925,0.0
-6.7335,0.0,0.0,-2.3,9.0335,0.0
-8.09325,0.0,0.0,-2.3,10.393249999999998,0.0
-9.2835,0.0,0.0,-2.3,11.5835,0.0
-4.9095,0.0,0.0,-2.3,7.2095,0.0
-5.5155,0.0,0.0,-2.3,7.8155,0.0
-4.2495,0.0,0.0,-2.3,6.5495,0.0
-3.9975,0.0,0.0,-2.3,6.297499999999999,0.0
-2.802,0.0,0.0,-2.3,5.102,0.0
-1.66125,0.0,0.0,-0.1875,1.84875,0.0
-1.603125,0.0,0.0,-0.0,1.603125,0.0
-1.556625,0.0,0.0,-0.0,1.556625,0.0
-1.5375,0.22949999999999995,0.0,-0.0,1.308,0.0
-1.725,3.0217499999999995,-1.2967499999999996,-2.3,2.3,0.0
-2.41125,6.23475,-2.5921388888888894,-2.3,1.0686388888888887,0.0
-4.22625,4.22625,0.0,-2.3,0.0,4.3927499999999995
-4.62225,4.62225,0.0,-2.3,0.0,5.50125
-3.600375,3.600375,0.0,-2.3,0.0,7.135124999999999
-4.915875,4.915875,0.0,-2.3,0.0,5.8196249999999985
-9.099,10.39125,0.0,-2.3,1.0077500000000006,0.0
-8.724,9.154499999999999,0.0,-2.3,1.8695000000000015,0.0
-5.79225,7.203749999999999,0.0,-2.3,0.8885000000000003,0.0
-5.19225,4.539,0.6532499999999998,-2.3,2.3,0.0
-4.4685,1.46625,2.4967500000000005,-2.3,2.8054999999999994,0.0
-5.0385,0.0,0.0,-2.3,7.3385,0.0
-5.178,0.0,0.0,-2.3,7.478,0.0
-5.54325,0.0,0.0,-2.3,7.843249999999999,0.0
-7.14675,0.0,0.0,-2.3,9.44675,0.0
-7.63575,0.0,0.0,-2.3,9.93575,0.0
-4.63725,0.0,0.0,-2.3,6.93725,0.0
-4.782,0.0,0.0,-1.3125,6.0945,0.0
-3.207,0.0,0.0,-2.040798287,5.247798287,0.0
-2.53725,0.0,0.0,-2.3,4.837249999999999,0.0
-1.731,0.0,0.0,-0.375,2.106,0.0
-2.079,0.0,0.0,-0.0,2.079,0.0
-1.60125,0.0,0.0,-0.375,1.97625,0.0
-1.83975,0.29324999999999996,0.0,-0.0,1.5465,0.0
-1.70325,3.32775,-1.6245,-2.3,2.3,0.0
-2.19225,6.33675,-2.2643888888888886,-2.3,0.41988888888888787,0.0
-3.0195,3.0195,0.0,-2.3,0.0,5.523000000000001
-6.2745,6.2745,0.0,-2.3,0.0,3.70875
-7.131,7.131,0.0,-2.3,0.0,3.578999999999999
-7.137,7.137,0.0,-2.3,0.0,3.5984999999999987
-8.90625,10.1235,0.0,-2.3,1.0827499999999994,0.0
-10.4565,8.822999999999999,1.6335000000000015,-2.3,2.3,0.0
-5.04675,6.846749999999999,-1.7999999999999992,-2.3,2.3,0.0
-5.022,4.27125,0.7507499999999999,-2.3,2.3,0.0
-5.427,1.3004999999999998,2.2237499999999986,-2.3,4.202750000000002,0.0
-6.972,0.0,0.0,-2.3,9.272,0.0
-5.38575,0.0,0.0,-2.3,7.68575,0.0
-6.16875,0.0,0.0,-2.3,8.46875,0.0
-8.9115,0.0,0.0,-2.3,11.211500000000001,0.0
-6.28275,0.0,0.0,-2.3,8.58275,0.0
-5.31825,0.0,0.0,-2.3,7.61825,0.0
-4.5,0.0,0.0,-2.3,6.8,0.0
-3.2385,0.0,0.0,-0.9375,4.176,0.0
-2.570625,0.0,0.0,-2.158564382,4.7291893819999995,0.0
-2.230125,0.0,0.0,-0.1875,2.417625,0.0
-1.71375,0.0,0.0,-0.1875,1.90125,0.0
-1.7385,0.0,0.0,-0.0,1.7385,0.0
-1.8525,0.306,0.0,-0.0,1.5465,0.0
-1.596,3.20025,-1.60425,-2.3,2.3,0.0
-2.55525,6.0817499999999995,-2.284638888888889,-2.3,1.0581388888888885,0.0
-3.89475,3.89475,0.0,-2.3,0.0,4.329000000000001
-3.95325,3.95325,0.0,-2.3,0.0,5.647499999999999
-3.6405,3.6405,0.0,-2.3,0.0,6.6742500000000025
-5.08875,5.08875,0.0,-2.3,0.0,5.315249999999998
-6.744,6.744,0.0,-2.3,0.0,3.1117500000000007
-6.693,8.695500000000001,0.0,-2.3,0.297499999999999,0.0
-6.46875,6.846749999999999,0.0,-2.3,1.9220000000000006,0.0
-6.849,4.2075000000000005,2.6414999999999997,-2.3,2.3,0.0
-4.96725,1.23675,0.5085000000000004,-2.3,5.522,0.0
-4.753125,0.0,0.0,-2.3,7.053125,0.0
-5.447625,0.0,0.0,-2.3,7.747625,0.0
-7.428,0.0,0.0,-2.3,9.728000000000002,0.0
-9.1935,0.0,0.0,-2.3,11.493500000000001,0.0
-5.268,0.0,0.0,-2.3,7.568,0.0
-5.55375,0.0,0.0,-2.3,7.85375,0.0
-3.69375,0.0,0.0,-1.73553219125,5.4292821912500004,0.0
-2.9055,0.0,0.0,-2.3,5.2055,0.0
-2.10375,0.0,0.0,-2.3,4.40375,0.0
-1.64475,0.0,0.0,-1.971064382,3.615814382,0.0
-1.4535,0.0,0.0,-0.1875,1.641,0.0
-1.605,0.0,0.0,-0.375,1.98,0.0
-1.70475,0.31875,0.0,-0.0,1.3860000000000001,0.0
-1.75425,3.12375,-1.3694999999999997,-2.3,2.3,0.0
-3.08175,5.9670000000000005,-2.519388888888889,-2.3,1.9341388888888877,0.0
-5.40975,5.40975,0.0,-2.3,0.0,2.69925
-4.4025,4.4025,0.0,-2.3,0.0,5.096250000000001
-2.9475,2.9475,0.0,-2.3,0.0,7.26525
-4.219875,4.219875,0.0,-2.3,0.0,6.094875000000002
-6.685125,6.685125,0.0,-2.3,0.0,3.1068749999999996
-7.59825,8.65725,0.0,-2.3,1.2410000000000008,0.0
-5.85075,6.846749999999999,0.0,-2.3,1.304,0.0
-3.98325,4.385999999999999,0.0,-2.3,1.897250000000001,0.0
-3.60075,1.5045,2.0962500000000004,-2.3,2.3,0.0
-3.91275,0.0,1.0537499999999997,-2.3,5.159000000000001,0.0
-6.1905,0.0,0.0,-2.3,8.4905,0.0
-8.8005,0.0,0.0,-2.3,11.1005,0.0
-8.81475,0.0,0.0,-2.3,11.11475,0.0
-7.851,0.0,0.0,-2.3,10.151,0.0
-5.27775,0.0,0.0,-2.3,7.57775,0.0
-4.0605,0.0,0.0,-2.3,6.3605,0.0
-2.694,0.0,0.0,-2.3,4.994,0.0
-2.037,0.0,0.0,-0.1875,2.2245,0.0
-1.9425,0.0,0.0,-0.1875,2.13,0.0
-1.89075,0.0,0.0,-0.6802660955,2.5710160955,0.0
-1.5465,0.0,0.0,-0.0,1.5465,0.0
-1.79325,0.28049999999999997,0.0,-0.4927660955,2.0055160955,0.0
-1.8945,2.76675,-0.8722500000000001,-2.3,2.3,0.0
-2.1915,5.546250000000001,-3.0166388888888886,-2.3,1.9618888888888881,0.0
-3.18075,3.18075,0.0,-2.3,0.0,4.5329999999999995
-4.044,4.044,0.0,-2.3,0.0,5.136
-4.569,4.569,0.0,-2.3,0.0,5.36325
-4.71825,4.71825,0.0,-2.3,0.0,5.316
-6.85575,6.85575,0.0,-2.3,0.0,2.6557500000000003
-7.4265,8.37675,0.0,-2.3,1.34975,0.0
-6.46875,6.591749999999999,0.0,-2.3,2.1770000000000005,0.0
-3.561,4.11825,0.0,-2.3,1.7427499999999998,0.0
-3.042,1.275,1.7669999999999997,-2.3,2.3,0.0
-3.138,0.0,1.3830000000000005,-2.3,4.055,0.0
-3.51525,0.0,0.0,-2.3,5.81525,0.0
-7.35375,0.0,0.0,-2.3,9.653749999999999,0.0
-9.78675,0.0,0.0,-2.3,12.086749999999999,0.0
-6.2865,0.0,0.0,-2.3,8.586500000000001,0.0
-5.25,0.0,0.0,-2.3,7.55,0.0
-4.19625,0.0,0.0,-2.3,6.49625,0.0
-3.2655,0.0,0.0,-2.040798287,5.306298287,0.0
-2.5305,0.0,0.0,-1.6657982865,4.1962982865,0.0
-1.67475,0.0,0.0,-0.6802660955,2.3550160955,0.0
-1.743,0.0,0.0,-0.375,2.1180000000000003,0.0
-1.605,0.0,0.0,-0.0,1.605,0.0
-1.80075,0.34424999999999994,0.0,-0.4927660955,1.9492660955,0.0
-1.761,3.0217499999999995,-1.2607499999999996,-2.3,2.3,0.0
-2.4855,5.80125,-2.628138888888889,-2.3,1.6123888888888895,0.0
-3.5355,3.5355,0.0,-2.3,0.0,4.3695
-4.458,4.458,0.0,-2.3,0.0,4.938749999999999
-3.7545,3.7545,0.0,-2.3,0.0,6.445499999999999
-3.83925,3.83925,0.0,-2.3,0.0,6.169500000000001
-7.66575,9.19275,0.0,-2.3,0.7730000000000001,0.0
-6.62175,5.010750000000001,1.6109999999999989,-2.3,2.3,0.0
-8.90775,2.79225,1.5390000000000013,-2.3,6.876499999999999,0.0
-6.516,2.4735,0.0,-2.3,6.3425,0.0
-3.3165,1.0964999999999998,0.0,-2.3,4.52,0.0
-5.967,0.0,0.0,-2.3,8.267,0.0
-5.82,0.0,0.0,-2.3,8.120000000000001,0.0
-6.72,0.0,0.0,-2.3,9.02,0.0
-8.67,0.0,0.0,-2.3,10.969999999999999,0.0
-5.57475,0.0,0.0,-2.3,7.87475,0.0
-5.1735,0.0,0.0,-2.3,7.4735,0.0
-5.07,0.0,0.0,-0.6802660955,5.750266095500001,0.0
-3.66375,0.0,0.0,-2.158564382,5.822314382,0.0
-2.229,0.0,0.0,-0.6802660955,2.9092660955,0.0
-1.66275,0.0,0.0,-0.1875,1.85025,0.0
-1.77375,0.0,0.0,-0.0,1.77375,0.0
-1.4265,0.0,0.0,-0.1875,1.614,0.0
-1.74075,0.306,0.0,-0.4927660955,1.9275160955,0.0
-1.7955,2.99625,-1.2007499999999998,-2.3,2.3,0.0
-2.52075,6.311249999999999,-2.688138888888889,-2.3,1.1976388888888891,0.0
-3.0,3.0,0.0,-2.3,0.0,5.68275
-2.631,2.631,0.0,-2.3,0.0,7.55625
-5.587125,5.587125,0.0,-2.3,0.0,5.148374999999998
-5.407125,5.407125,0.0,-2.3,0.0,5.3283749999999985
-6.3645,6.3645,0.0,-2.3,0.0,4.192500000000001
-9.03375,9.345749999999999,0.0,-2.3,1.9880000000000007,0.0
-6.81075,7.446,0.0,-2.3,1.6647500000000002,0.0
-4.58025,4.83225,0.0,-2.3,2.048,0.0
-4.03275,1.7722499999999999,2.2605000000000004,-2.3,2.3,0.0
-4.2705,0.0,0.8894999999999996,-2.3,5.681000000000001,0.0
-7.0545,0.0,0.0,-2.3,9.3545,0.0
-8.6055,0.0,0.0,-2.3,10.9055,0.0
-6.82725,0.0,0.0,-2.3,9.12725,0.0
-6.04425,0.0,0.0,-2.3,8.344249999999999,0.0
-4.473,0.0,0.0,-2.3,6.773,0.0
-4.914,0.0,0.0,-2.3,7.2139999999999995,0.0
-3.97425,0.0,0.0,-1.8532982865,5.8275482865,0.0
-2.6385,0.0,0.0,-1.36053219125,3.99903219125,0.0
-1.9545,0.0,0.0,-0.375,2.3295,0.0
-1.9245,0.0,0.0,-0.4927660955,2.4172660955,0.0
-1.8525,0.0,0.0,-0.98553219125,2.83803219125,0.0
-1.58175,0.19124999999999998,0.0,-0.4927660955,1.8832660955,0.0
-1.72125,2.1292500000000003,-0.4080000000000005,-2.3,2.3,0.0
-2.074875,4.8195,-2.7446249999999996,-2.3,2.3,0.0
-3.164625,3.164625,-0.7362638888888886,-2.3,0.0,4.051874999999998
-6.0645,8.17275,0.0,-2.3,0.19174999999999853,0.0
-5.037,5.037,0.0,-2.3,0.0,3.8114999999999997
-8.19375,8.912249999999998,0.0,-2.3,1.5815000000000006,0.0
-10.737,7.764749999999999,2.9722500000000007,-2.3,2.3,0.0
-11.3205,6.69375,0.1777499999999994,-2.3,6.749,0.0
-7.58475,5.7757499999999995,0.0,-2.3,4.109,0.0
-6.32925,3.32775,0.0,-2.3,5.3015,0.0
-5.373,1.18575,0.0,-2.3,6.48725,0.0
-8.63925,0.0,0.0,-2.3,10.939250000000001,0.0
-7.881,0.0,0.0,-2.3,10.181,0.0
-9.04275,0.0,0.0,-2.3,11.342749999999999,0.0
-7.927875,0.0,0.0,-2.3,10.227875000000001,0.0
-6.367875,0.0,0.0,-2.3,8.667874999999999,0.0
-6.99825,0.0,0.0,-2.3,9.29825,0.0
-4.527,0.0,0.0,-2.3,6.827,0.0
-3.77025,0.0,0.0,-0.6802660955,4.450516095499999,0.0
-2.59875,0.0,0.0,-0.0,2.59875,0.0
-1.6995,0.0,0.0,-0.6802660955,2.3797660955,0.0
-1.92,0.0,0.0,-0.0,1.92,0.0
-2.46825,0.0,0.0,-0.0,2.46825,0.0
-1.974,0.4335,0.0,-2.3,3.8404999999999996,0.0
-2.666625,3.162,-0.4953750000000001,-2.3,2.3,0.0
-2.638875,6.183749999999999,-3.3935138888888887,-2.3,2.148638888888889,0.0
-4.1085,4.1085,0.0,-2.3,0.0,4.306500000000001
-6.0945,6.0945,0.0,-2.3,0.0,3.7612500000000004
-6.8355,6.8355,0.0,-2.3,0.0,3.772499999999999
-8.09775,8.09775,0.0,-2.3,0.0,2.6122499999999995
-11.241,10.1745,1.0664999999999998,-2.3,2.3,0.0
-6.4815,9.0015,-1.3166666666666662,-2.3,1.0966666666666653,0.0
-6.47325,7.15275,0.0,-2.3,1.6204999999999994,0.0
-5.421,4.62825,0.7927500000000001,-2.3,2.3,0.0
-4.5195,1.7212500000000002,2.35725,-2.3,2.740999999999999,0.0
-5.064,0.01275,0.0,-2.3,7.35125,0.0
-5.271,0.0,0.0,-2.3,7.571,0.0
-9.969,0.0,0.0,-2.3,12.268999999999998,0.0
-6.31425,0.0,0.0,-2.3,8.61425,0.0
-6.22725,0.0,0.0,-2.3,8.527249999999999,0.0
-4.839,0.0,0.0,-2.3,7.139,0.0
-3.280125,0.0,0.0,-2.3,5.580125,0.0
-3.349875,0.0,0.0,-2.3,5.649875,0.0
-1.992,0.0,0.0,-0.1875,2.1795,0.0
-1.5225,0.0,0.0,-0.0,1.5225,0.0
-1.725,0.0,0.0,-0.0,1.725,0.0
-1.66425,0.0,0.0,-0.6802660955,2.3445160955,0.0
-2.1,0.4335,0.0,-2.3,3.9665,0.0
-3.09825,3.0599999999999996,0.0,-2.3,2.3382500000000004,0.0
-3.61725,6.018,-2.40075,-2.3,2.3,0.0
-5.05575,8.2365,-1.488138888888889,-2.3,0.607388888888889,0.0
-4.0965,4.0965,0.0,-2.3,0.0,5.5935
-2.952,2.952,0.0,-2.3,0.0,7.502999999999998
-4.458,4.458,0.0,-2.3,0.0,6.111749999999999
-7.3455,7.3455,0.0,-2.3,0.0,2.7142500000000007
-5.44875,5.44875,0.0,-2.3,0.0,3.463499999999998
-5.09175,7.10175,0.0,-2.3,0.2899999999999996,0.0
-4.78125,4.62825,0.15299999999999994,-2.3,2.3,0.0
-4.65375,1.7595000000000003,2.8942499999999995,-2.3,2.3,0.0
-5.08725,0.01275,0.10275000000000048,-2.3,7.271749999999999,0.0
-7.306875,0.0,0.0,-2.3,9.606875,0.0
-8.298375,0.0,0.0,-2.3,10.598375,0.0
-6.56175,0.0,0.0,-2.3,8.86175,0.0
-5.37825,0.0,0.0,-2.3,7.67825,0.0
-3.85425,0.0,0.0,-2.3,6.154249999999999,0.0
-2.691,0.0,0.0,-2.3,4.991,0.0
-2.11425,0.0,0.0,-0.6802660955,2.7945160955,0.0
