demand_heat,heat_balance,heat_pump,district_heating_industry,district_heating
-0.0,0.0,0.0368,0.6814340748920622,-0.0
-0.0,0.0,0.0368,0.30234622169640724,-0.0
-0.0,0.0,0.0368,0.4527036315841001,-0.0
-0.0,0.0,0.0368,0.024689805519188927,-0.0
-0.0,0.0,0.0368,0.172356113144688,-0.0
-0.0,0.0,0.0368,0.51375169253,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.0368,0.693085920134,-0.0
-0.0,0.0,0.0368,0.8486138234696852,-0.0
-0.0,0.0,0.0368,0.7775697203361979,-0.0
-0.0,0.0,0.0368,0.40064348657229,-0.0
-0.0,0.0,0.0368,0.071799176906469,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.0368,0.07076627714660001,-0.0
-0.0,0.0,0.0368,0.136224,-0.0
-0.0,0.0,0.0368,0.32936790724555337,-0.0
-0.0,0.0,0.0368,0.8046274610020001,-0.0
-0.0,0.0,0.0368,0.273541115445,-0.0
-0.0,0.0,0.0368,0.18776931238250005,-0.0
-0.0,0.0,0.0368,0.14209153117601755,-0.0
-0.0,0.0,0.0368,0.1520950103094576,-0.0
-0.0,0.0,0.0368,0.29233306468200004,-0.0
-0.0,0.0,0.0368,0.08629414926360002,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.0368,0.7854840589232001,-0.0
-0.0,0.0,0.0368,0.26632707730791066,-0.0
-0.0,0.0,0.0368,0.21704408346956888,-0.0
-0.0,0.0,0.0368,0.36571921810059665,-0.0
-0.0,0.0,0.0368,0.13792352040000003,-0.0
-0.0,0.0,0.0368,0.21477042291600001,-0.0
-0.0,0.0,0.0368,0.01645329820853763,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.0368,0.037137568000000024,-0.0
-0.0,0.0,0.0368,0.03640000000000002,-0.0
-0.0,0.0,0.0368,0.01375000000000002,-0.0
-0.0,0.0,0.021,0.0,-0.0
-0.0,0.0,0.003,0.0,-0.0
-0.0,0.0,0.003,0.0,-0.0
-0.0,0.0,0.006,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.0368,0.300858308327457,-0.0
-0.0,0.0,0.0368,0.1282174139712,-0.0
-0.0,0.0,0.0368,0.1280936916,-0.0
-0.0,0.0,0.0368,0.494213527519926,-0.0
-0.0,0.0,0.0368,0.14308244854200003,-0.0
-0.0,0.0,0.0368,0.03811286613720002,-0.0
-0.0,0.0,0.0368,0.32192352029999993,-0.0
-0.0,0.0,0.0368,0.06896176020000001,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.13383178929480005,-0.0
-0.0,0.0,0.0368,0.6241568829929767,-0.0
-0.0,0.0,0.0368,1.2100406828866497,-0.0
-0.0,0.0,0.0368,0.5476568879857788,-0.0
-0.0,0.0,0.0368,0.082494793683,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
-0.0,0.0,0.0368,0.036913964501952,-0.0
-0.0,0.0,0.0368,0.045928532293200014,-0.0
-0.0,0.0,0.0368,0.013615790648048999,-0.0
-0.0,0.0,0.0368,0.042105677365836,-0.0
-0.0,0.0,0.0368,0.052335018134296814,-0.0
-0.0,0.0,0.0368,0.0010510643820000002,-0.0
-0.0,0.0,0.0368,0.0,-0.0
-0.0,0.0,0.0368,0.0007734291278964002,-0.0
-0.0,0.0,0.0368,0.013792352040000004,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.6433075840195055,-0.0
-0.0,0.0,0.0368,0.5960657164778584,-0.0
-0.0,0.0,0.0368,0.019710484007184517,-0.0
-0.0,0.0,0.0368,0.07231190003995501,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.0368,0.065475810459,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.0368,0.006553219080000013,-0.0
-0.0,0.0,0.0368,0.0656851506,-0.0
-0.0,0.0,0.0368,0.06270847644804599,-0.0
-0.0,0.0,0.0368,0.0917142644912,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.0,-0.0
-0.0,0.0,0.0368,0.0,-0.0
-0.0,0.0,0.0368,0.0,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.026263863000000002,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
-0.0,0.0,0.0368,0.327270389004,-0.0
-0.0,0.0,0.0368,0.67207686909,-0.0
-0.0,0.0,0.0368,0.4085798808366,-0.0
-0.0,0.0,0.0368,0.06563339363699999,-0.0
-0.0,0.0,0.0368,0.09135134501160003,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.0368,0.1204216649512,-0.0
-0.0,0.0,0.0368,0.18667500000000004,-0.0
-0.0,0.0,0.0368,0.651104668248,-0.0
-0.0,0.0,0.0368,0.7799602803300001,-0.0
-0.0,0.0,0.0368,0.5845861929214565,-0.0
-0.0,0.0,0.0368,0.3137560266232,-0.0
-0.0,0.0,0.0368,0.9371383373765,-0.0
-0.0,0.0,0.0368,0.26772772584000004,-0.0
-0.0,0.0,0.0368,0.59217208728,-0.0
-0.0,0.0,0.0368,0.11999346274800005,-0.0
-0.0,0.0,0.018768515059999998,0.0,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.017189093646840032,-0.0
-0.0,0.0,0.0368,0.2997708269054352,-0.0
-0.0,0.0,0.0368,0.3544375866191808,-0.0
-0.0,0.0,0.0368,0.26927118679223283,-0.0
-0.0,0.0,0.0368,0.016988099864437355,-0.0
-0.0,0.0,0.0368,0.013958356640400026,-0.0
-0.0,0.0,0.0368,0.013023631683705145,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
-0.0,0.0,0.036000000000000004,0.0,-0.0
-0.0,0.0,0.0368,0.3385173347999947,-0.0
-0.0,0.0,0.0368,0.38004646428000005,-0.0
-0.0,0.0,0.0368,0.4416890394000001,-0.0
-0.0,0.0,0.0368,0.2424304596114468,-0.0
-0.0,0.0,0.0368,0.3586847403485378,-0.0
-0.0,0.0,0.0368,0.129915914585049,-0.0
-0.0,0.0,0.0368,0.14631663552000002,-0.0
-0.0,0.0,0.0368,0.029242575280000013,-0.0
-0.0,0.0,0.0368,0.079474873341,-0.0
-0.0,0.0,0.0368,0.06484714405918322,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.0368,0.8404338850729655,-0.0
-0.0,0.0,0.0368,1.3196992603328053,-0.0
-0.0,0.0,0.0368,0.5695402529427336,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.017053592735922874,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.03,0.0,-0.0
-0.0,0.0,0.0368,0.24438525705680006,-0.0
-0.0,0.0,0.0368,0.866545376838,-0.0
-0.0,0.0,0.0368,0.3656596575,-0.0
-0.0,0.0,0.0368,0.292345189405,-0.0
-0.0,0.0,0.0368,0.4094993390097439,-0.0
-0.0,0.0,0.0368,0.26555921088,-0.0
-0.0,0.0,0.0368,0.10916940804000001,-0.0
-0.0,0.0,0.0368,0.199753012109628,-0.0
-0.0,0.0,0.0368,0.11823327108000001,-0.0
-0.0,0.0,0.0368,0.09194901360000003,-0.0
-0.0,0.0,0.026652772584000003,0.0,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
-0.0,0.0,0.0368,0.5100175323556848,-0.0
-0.0,0.0,0.0368,0.9168915288067856,-0.0
-0.0,0.0,0.0368,0.022110757772492443,-0.0
-0.0,0.0,0.0368,0.018225006859349194,-0.0
-0.0,0.0,0.0368,0.015540415131036388,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.028884257528,0.0,-0.0
-0.0,0.0,0.0368,0.22623561200000003,-0.0
-0.0,0.0,0.0368,0.14565611301720413,-0.0
-0.0,0.0,0.0368,0.8721090325024142,-0.0
-0.0,0.0,0.0368,0.8541865770405002,-0.0
-0.0,0.0,0.0368,0.069858697652577,-0.0
-0.0,0.0,0.0368,0.29737496216880005,-0.0
-0.0,0.0,0.0368,0.13475575713600005,-0.0
-0.0,0.0,0.0368,0.36131931450000004,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.07117506873,-0.0
-0.0,0.0,0.0368,0.019561358953800036,-0.0
-0.0,0.0,0.0368,0.24822418411740002,-0.0
-0.0,0.0,0.0368,0.28001060788090265,-0.0
-0.0,0.0,0.0368,0.4914584380302552,-0.0
-0.0,0.0,0.0368,0.45885638375612675,-0.0
-0.0,0.0,0.0368,0.0682860438,-0.0
-0.0,0.0,0.0368,0.098085495509334,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
-0.0,0.0,0.0368,0.15631332312000007,-0.0
-0.0,0.0,0.0368,0.40467763224000003,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.607459281555,-0.0
-0.0,0.0,0.0368,0.16515546636960002,-0.0
-0.0,0.0,0.0368,0.176241719784,-0.0
-0.0,0.0,0.0368,0.2023385509413757,-0.0
-0.0,0.0,0.0368,0.1704826427604,-0.0
-0.0,0.0,0.0368,0.09686828582760003,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.0368,0.08366327294787,-0.0
-0.0,0.0,0.0368,0.41100190955098814,-0.0
-0.0,0.0,0.0368,0.3652025441857128,-0.0
-0.0,0.0,0.0368,0.9394318390992497,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.11953371768000003,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.0368,0.16421287650000005,-0.0
-0.0,0.0,0.0368,0.13774176080820003,-0.0
-0.0,0.0,0.0368,0.25711482419820003,-0.0
-0.0,0.0,0.0368,0.13663327104,-0.0
-0.0,0.0,0.0368,0.1445277258,-0.0
-0.0,0.0,0.0368,0.15140865112649998,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.10560456445200002,-0.0
-0.0,0.0,0.0368,0.14245739627020004,-0.0
-0.0,0.0,0.0368,0.576951246,-0.0
-0.0,0.0,0.0368,0.5832237282443999,-0.0
-0.0,0.0,0.0368,0.2875061325697,-0.0
-0.0,0.0,0.0368,1.1634812044000002,-0.0
-0.0,0.0,0.0368,0.14061036412220002,-0.0
-0.0,0.0,0.0368,0.077530923576,-0.0
-0.0,0.0,0.034537030111999996,0.0,-0.0
-0.0,0.0,0.013884257528,0.0,-0.0
-0.0,0.0,0.010884257528,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.03,0.0,-0.0
-0.0,0.0,0.0368,0.11661086702000001,-0.0
-0.0,0.0,0.0368,0.5088354813360001,-0.0
-0.0,0.0,0.0368,0.94820535804,-0.0
-0.0,0.0,0.0368,0.9869757476889559,-0.0
-0.0,0.0,0.0368,0.5829749008397266,-0.0
-0.0,0.0,0.0368,0.587182522790127,-0.0
-0.0,0.0,0.0368,0.597673171212606,-0.0
-0.0,0.0,0.0368,0.9836522564927999,-0.0
-0.0,0.0,0.0368,0.9829304108015,-0.0
-0.0,0.0,0.0368,0.39383394792299997,-0.0
-0.0,0.0,0.0368,0.3371679753,-0.0
-0.0,0.0,0.015,0.0,-0.0
-0.0,0.0,0.0368,0.3341707479,-0.0
-0.0,0.0,0.0368,1.377736411059,-0.0
-0.0,0.0,0.0368,0.622917473295228,-0.0
-0.0,0.0,0.0368,0.285178848786,-0.0
-0.0,0.0,0.0368,0.4500015747234,-0.0
-0.0,0.0,0.0368,0.04358060902020002,-0.0
-0.0,0.0,0.006,0.0,-0.0
-0.0,0.0,0.003,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.0368,0.046924500000000015,-0.0
-0.0,0.0,0.0368,0.3432125078802001,-0.0
-0.0,0.0,0.0368,0.9469066384469998,-0.0
-0.0,0.0,0.0368,0.7701211191744001,-0.0
-0.0,0.0,0.0368,0.4886417123332001,-0.0
-0.0,0.0,0.0368,0.9067228530276,-0.0
-0.0,0.0,0.0368,0.4577424358561001,-0.0
-0.0,0.0,0.0368,0.4672182366420001,-0.0
-0.0,0.0,0.0368,0.522703698939,-0.0
-0.0,0.0,0.0368,0.348890329797,-0.0
-0.0,0.0,0.0368,0.76221731215,-0.0
-0.0,0.0,0.0368,0.19652183451600003,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.37430650443090246,-0.0
-0.0,0.0,0.0368,0.928427493709065,-0.0
-0.0,0.0,0.0368,0.43336278989308796,-0.0
-0.0,0.0,0.0368,0.14713000148350003,-0.0
-0.0,0.0,0.034537030111999996,0.0,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.0368,0.10944650000000002,-0.0
-0.0,0.0,0.0368,0.5796036277723406,-0.0
-0.0,0.0,0.0368,0.54350822448,-0.0
-0.0,0.0,0.0368,1.1886111825875,-0.0
-0.0,0.0,0.0368,1.0757249480250002,-0.0
-0.0,0.0,0.0368,0.758589869268,-0.0
-0.0,0.0,0.0368,0.6888974944176001,-0.0
-0.0,0.0,0.0368,0.8710327780116,-0.0
-0.0,0.0,0.0368,0.7196403944340001,-0.0
-0.0,0.0,0.0368,0.5218151910918001,-0.0
-0.0,0.0,0.0368,0.07343181747370005,-0.0
-0.0,0.0,0.018768515059999998,0.0,-0.0
-0.0,0.0,0.0368,0.086775803352,-0.0
-0.0,0.0,0.0368,0.4139091536316001,-0.0
-0.0,0.0,0.0368,0.02809056362977337,-0.0
-0.0,0.0,0.0368,0.3654550856214001,-0.0
-0.0,0.0,0.0368,0.20425644917512742,-0.0
-0.0,0.0,0.0368,0.0761652027,-0.0
-0.0,0.0,0.0368,0.11792640294776523,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.0368,0.03326700000000002,-0.0
-0.0,0.0,0.0368,0.31828495242900007,-0.0
-0.0,0.0,0.0368,0.6790399278678,-0.0
-0.0,0.0,0.0368,1.2283928635936,-0.0
-0.0,0.0,0.0368,0.3295841661865,-0.0
-0.0,0.0,0.0368,0.620121668706,-0.0
-0.0,0.0,0.0368,0.5426971575012,-0.0
-0.0,0.0,0.0368,0.26474933435720005,-0.0
-0.0,0.0,0.0368,0.65816721179,-0.0
-0.0,0.0,0.0368,0.28870191066600004,-0.0
-0.0,0.0,0.0368,0.10551169743530002,-0.0
-0.0,0.0,0.029652772584000002,0.0,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.0368,1.0773691593907118,-0.0
-0.0,0.0,0.023652772584,0.0,-0.0
-0.0,0.0,0.031537030112,0.0,-0.0
-0.0,0.0,0.0368,0.690214230399,-0.0
-0.0,0.0,0.0368,0.11407980845558183,-0.0
-0.0,0.0,0.0368,0.14051133343875843,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.015768515060000002,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.0368,0.20036767803306962,-0.0
-0.0,0.0,0.0368,0.528991507967418,-0.0
-0.0,0.0,0.0368,0.7563831775200001,-0.0
-0.0,0.0,0.0368,1.0088357297005,-0.0
-0.0,0.0,0.0368,0.7488540284082,-0.0
-0.0,0.0,0.0368,0.550182094308,-0.0
-0.0,0.0,0.0368,0.711359228925,-0.0
-0.0,0.0,0.0368,0.5290554516,-0.0
-0.0,0.0,0.0368,0.29412273894,-0.0
-0.0,0.0,0.0368,0.10362755587500001,-0.0
-0.0,0.0,0.006065747804,0.0,-0.0
-0.0,0.0,0.003065747804,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,0.03306574779200001,0.0,-0.0
-0.0,0.0,0.0368,0.08143011730000001,-0.0
-0.0,0.0,0.036065747792,0.0,-0.0
-0.0,0.0,0.0368,0.005664369480000015,-0.0
-0.0,0.0,0.03306574779200001,0.0,-0.0
-0.0,0.0,0.0368,0.0215390203805,-0.0
-0.0,0.0,0.0368,0.013800541054999999,-0.0
-0.0,0.0,0.006065747804,0.0,-0.0
-0.0,0.0,0.006065747804,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,0.024065747804,0.0,-0.0
-0.0,0.0,0.03306574779200001,0.0,-0.0
-0.0,0.0,0.030065747792,0.0,-0.0
-0.0,0.0,0.03306574779200001,0.0,-0.0
-0.0,0.0,0.024065747804,0.0,-0.0
-0.0,0.0,0.0368,0.009062991168000025,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,0.009065747804000001,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,0.003065747804,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,0.030065747792,0.0,-0.0
-0.0,0.0,0.0368,0.26338236516070396,-0.0
-0.0,0.0,0.036065747792,0.0,-0.0
-0.0,0.0,0.0368,0.021241385550000057,-0.0
-0.0,0.0,0.03306574779200001,0.0,-0.0
-0.0,0.0,0.0368,0.062613039585,-0.0
-0.0,0.0,0.0368,0.1068861153915,-0.0
-0.0,0.0,0.027065747804,0.0,-0.0
-0.0,0.0,0.0368,0.016993108440000047,-0.0
-0.0,0.0,0.030065747792,0.0,-0.0
-0.0,0.0,0.018065747804000002,0.0,-0.0
-0.0,0.0,0.018065747804000002,0.0,-0.0
-0.0,0.0,0.015065747804000001,0.0,-0.0
-0.0,0.0,0.024065747804,0.0,-0.0
-0.0,0.0,0.021065747804,0.0,-0.0
-0.0,0.0,0.015065747804000001,0.0,-0.0
-0.0,0.0,0.018065747804000002,0.0,-0.0
-0.0,0.0,0.003065747804,0.0,-0.0
-0.0,0.0,0.003065747804,0.0,-0.0
-0.0,0.0,0.003065747804,0.0,-0.0
-0.0,0.0,0.003065747804,0.0,-0.0
-0.0,0.0,0.003065747804,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,0.0368,0.034885579175,-0.0
-0.0,0.0,0.0368,0.03817667155,-0.0
-0.0,0.0,0.03306574779200001,0.0,-0.0
-0.0,0.0,0.03306574779200001,0.0,-0.0
-0.0,0.0,0.036065747792,0.0,-0.0
-0.0,0.0,0.0368,0.0529259757864205,-0.0
-0.0,0.0,0.036065747792,0.0,-0.0
-0.0,0.0,0.030065747792,0.0,-0.0
-0.0,0.0,0.0368,0.049768356804973,-0.0
-0.0,0.0,0.0368,0.014322969982083879,-0.0
-0.0,0.0,0.0368,0.013655650613645078,-0.0
-0.0,0.0,0.036065747792,0.0,-0.0
-0.0,0.0,0.0368,0.058335515098500004,-0.0
-0.0,0.0,0.024065747804,0.0,-0.0
-0.0,0.0,0.036065747792,0.0,-0.0
-0.0,0.0,0.021065747804,0.0,-0.0
-0.0,0.0,0.024065747804,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,0.009065747804000001,0.0,-0.0
-0.0,0.0,0.003065747804,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,6.5747804e-5,0.0,-0.0
-0.0,0.0,0.0368,0.065397665979,-0.0
-0.0,0.0,0.0368,0.27887421114,-0.0
-0.0,0.0,0.0368,0.206016799703,-0.0
-0.0,0.0,0.0368,0.11840263152149999,-0.0
-0.0,0.0,0.0368,0.0867159665587845,-0.0
-0.0,0.0,0.0368,0.1175777663898965,-0.0
-0.0,0.0,0.0368,0.09984105967094349,-0.0
-0.0,0.0,0.0368,0.040901930921331,-0.0
-0.0,0.0,0.0368,0.040541821292904,-0.0
-0.0,0.0,0.0368,0.07267724736117501,-0.0
-0.0,0.0,0.0368,0.2719826487268272,-0.0
-0.0,0.0,0.0368,0.17361450477537693,-0.0
-0.0,0.0,0.0368,0.1824242737622,-0.0
-0.0,0.0,0.0368,0.6814602191597999,-0.0
-0.0,0.0,0.0368,0.7870578915178738,-0.0
-0.0,0.0,0.0368,0.298091041096278,-0.0
-0.0,0.0,0.0368,0.1351499847711,-0.0
-0.0,0.0,0.0368,0.22613976654510962,-0.0
-0.0,0.0,0.0368,0.22392377775336006,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
-0.0,0.0,0.007884257528,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.003,0.0,-0.0
-0.0,0.0,0.0368,0.011745189500000017,-0.0
-0.0,0.0,0.0368,0.28105321925000004,-0.0
-0.0,0.0,0.0368,0.3160428781292,-0.0
-0.0,0.0,0.0368,0.735656609664,-0.0
-0.0,0.0,0.0368,1.304360668839725,-0.0
-0.0,0.0,0.0368,0.7391909603232054,-0.0
-0.0,0.0,0.0368,0.5210613529211109,-0.0
-0.0,0.0,0.0368,0.7007059057052651,-0.0
-0.0,0.0,0.0368,0.6821398904289552,-0.0
-0.0,0.0,0.0368,0.44766354104384404,-0.0
-0.0,0.0,0.0368,0.5198860029065538,-0.0
-0.0,0.0,0.0368,0.424590445226298,-0.0
-0.0,0.0,0.033,0.0,-0.0
