demand_electricity,electricity_balance,pv,soc,delta_battery,heat_pump,supply_grid_power
-0.0,-2.977250000000001,0.0,0.2,1.155375,-0.0092,0.0
-0.0,-4.712,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.792,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.525,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.35975,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.4595,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.900749999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.4785,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.443,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.97753219125,0.0,0.2,0.0,-0.006192128765,0.0
-0.0,-5.42525,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.69678219125,0.0,0.2,0.0,-0.004692128764999999,0.0
-0.0,-2.7847660954999998,0.0,0.2,0.0,-0.002721064382,0.0
-0.0,-1.719,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.93275,0.0,0.2,0.0,-0.00075,0.0
-0.0,-2.1780160955,0.0,0.2,0.0,-0.001971064382,0.0
-0.0,-2.3,0.0,0.22895749999999998,-0.16087499999999982,-0.0092,0.0
-0.0,-2.3,0.0,0.6857300000000001,-2.5376250000000007,-0.0092,0.0
-0.0,1.1356111111111105,0.0,0.9,-1.1903888888888887,-0.0092,0.0
-0.0,3.6167499999999997,0.0,0.9,0.0,-0.0092,0.0
-0.0,3.2935000000000008,0.0,0.9,0.0,-0.0092,0.0
-0.0,0.7960000000000007,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.2357500000000001,0.0,0.9,0.0,-0.0092,0.0
-0.0,-3.3259999999999996,0.0,0.2,3.15,-0.0092,0.0
-0.0,-7.490000000000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.49325,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.06875,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.42675,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.42525,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.71675,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.6355,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.63775,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.61675,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.460999999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.25603219125,0.0,0.2,0.0,-0.005442128765,0.0
-0.0,-3.5823910955,0.0,0.2,0.0,-0.004221064382,0.0
-0.0,-1.836375,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.8357660955,0.0,0.2,0.0,-0.002721064382,0.0
-0.0,-1.60425,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.49603219125,0.0,0.2,0.0,-0.0039421287650000005,0.0
-0.0,-3.73625,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.365,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.7740000000000005,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.8002499999999992,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.2649349999999999,-0.36074999999999957,-0.0092,0.0
-0.0,-2.7607924999999995,0.0,0.2,0.2922074999999997,-0.0092,0.0
-0.0,-3.2494999999999994,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.19725,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.741,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.7475,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.34475,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.435625,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.810375,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.510750000000002,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.92425,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.829375,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.640124999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.915,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.9255160955,0.0,0.2,0.0,-0.004221064382,0.0
-0.0,-3.5272660955,0.0,0.2,0.0,-0.004221064382,0.0
-0.0,-1.9470000000000003,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.3722660955,0.0,0.2,0.0,-0.001971064382,0.0
-0.0,-1.61025,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.737,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.4985,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.397,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.6460400000000001,-2.478,-0.0092,0.0
-0.0,0.4433611111111113,0.0,0.9,-1.4108888888888884,-0.0092,0.0
-0.0,0.8087499999999994,0.0,0.9,0.0,-0.0092,0.0
-0.0,2.2937499999999984,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.0182499999999999,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.773833333333333,0.5677500000000012,-0.0092,0.0
-0.0,-2.3,0.0,0.3439999999999996,1.9342500000000007,-0.0092,0.0
-0.0,-4.247750000000002,0.0,0.2,0.6479999999999982,-0.0092,0.0
-0.0,-5.58575,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.241,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.85225,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.6545,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.35775,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.93725,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.676,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.606782192,0.0,0.2,0.0,-0.009192128768,0.0
-0.0,-5.97275,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.2625160955,0.0,0.2,0.0,-0.004971064382,0.0
-0.0,-2.3058910955000003,0.0,0.2,0.0,-0.001971064382,0.0
-0.0,-1.675875,0.0,0.2,0.0,-0.00075,0.0
-0.0,-2.1675160955,0.0,0.2,0.0,-0.001971064382,0.0
-0.0,-1.428,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.627,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.38575999999999994,-1.0319999999999996,-0.0092,0.0
-0.0,-2.3,0.0,0.7925150000000001,-2.2597500000000004,-0.0092,0.0
-0.0,1.1723611111111119,0.0,0.9,-0.5971388888888887,-0.0092,0.0
-0.0,3.292749999999999,0.0,0.9,0.0,-0.0092,0.0
-0.0,3.701875000000001,0.0,0.9,0.0,-0.0092,0.0
-0.0,-0.9398750000000005,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.8129166666666665,0.3918750000000009,-0.0092,0.0
-0.0,-2.0619212962962976,0.0,0.9,-0.4837962962962974,-0.0092,0.0
-0.0,-2.3,0.0,0.32433333333333325,2.5905000000000005,-0.0092,0.0
-0.0,-5.731249999999999,0.0,0.2,0.5594999999999996,-0.0092,0.0
-0.0,-6.02525,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.59525,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.924,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.4545,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.486249999999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.31975,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.8230160955,0.0,0.2,0.0,-0.006471064382,0.0
-0.0,-6.171875,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.4716249999999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.638314382,0.0,0.2,0.0,-0.007884257528,0.0
-0.0,-1.46175,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.9005,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.4737500000000001,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.3,0.0,0.23861000000000007,-0.2145000000000004,-0.0092,0.0
-0.0,-2.3,0.0,0.6426650000000002,-2.2447500000000002,-0.0092,0.0
-0.0,0.10886111111111241,0.0,0.9,-1.4296388888888882,-0.0092,0.0
-0.0,3.183625,0.0,0.9,0.0,-0.0092,0.0
-0.0,3.5841250000000002,0.0,0.9,0.0,-0.0092,0.0
-0.0,2.710000000000001,0.0,0.9,0.0,-0.0092,0.0
-0.0,0.003999999999999115,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.7941666666666664,0.47625000000000134,-0.0092,0.0
-0.0,-2.3,0.0,0.8717916666666662,-0.4312499999999991,-0.0092,0.0
-0.0,-2.3,0.0,0.4659583333333327,1.826250000000001,-0.0092,0.0
-0.0,-3.9816875000000027,0.0,0.2,1.1968124999999972,-0.0092,0.0
-0.0,-5.95025,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.54425,0.0,0.2,0.0,-0.0092,0.0
-0.0,-12.8,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.719999999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.723749999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.03375,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.781499999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.413532191250001,0.0,0.2,0.0,-0.006942128765,0.0
-0.0,-3.2535321912499997,0.0,0.2,0.0,-0.004692128764999999,0.0
-0.0,-1.953,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.927875,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.498875,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.59653219125,0.0,0.2,0.0,-0.0039421287650000005,0.0
-0.0,-2.3,0.0,0.30381499999999995,-0.5767499999999997,-0.0092,0.0
-0.0,-2.3,0.0,0.8344999999999999,-2.9482499999999994,-0.0092,0.0
-0.0,1.8916111111111107,0.0,0.9,-0.36388888888888954,-0.0092,0.0
-0.0,1.3119999999999998,0.0,0.9,0.0,-0.0092,0.0
-0.0,0.7847500000000003,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.8866666666666665,0.06000000000000059,-0.0092,0.0
-0.0,-2.3,0.0,0.21649999999999983,3.01575,-0.0092,0.0
-0.0,-7.625000000000001,0.0,0.2,0.07424999999999922,-0.0092,0.0
-0.0,-4.956499999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.0435,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.24625,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.961749999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.3265,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.467749999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.83225,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.67875,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.023499999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.267798287,0.0,0.2,0.0,-0.008913193148,0.0
-0.0,-5.50775,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.8905,0.0,0.2,0.0,-0.0022500000000000003,0.0
-0.0,-1.8735,0.0,0.2,0.0,-0.00075,0.0
-0.0,-2.1480160955,0.0,0.2,0.0,-0.001971064382,0.0
-0.0,-2.77653219125,0.0,0.2,0.0,-0.004692128764999999,0.0
-0.0,-1.7152500000000002,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.3,0.0,0.33608000000000005,-0.7560000000000001,-0.0092,0.0
-0.0,-2.3,0.0,0.88337,-3.0404999999999998,-0.0092,0.0
-0.0,2.3866111111111117,0.0,0.9,-0.0923888888888887,-0.0092,0.0
-0.0,2.5127499999999996,0.0,0.9,0.0,-0.0092,0.0
-0.0,4.0,0.0,0.9,0.0,-0.0092,0.0
-0.0,5.223999999999999,0.0,0.9,0.0,-0.0092,0.0
-0.0,0.49525000000000174,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.8891666666666665,0.048750000000000425,-0.0092,0.0
-0.0,-1.4031851851851855,0.0,0.9,-0.06018518518518571,-0.0092,0.0
-0.0,-2.3,0.0,0.8539999999999999,0.20700000000000038,-0.0092,0.0
-0.0,-2.33225,0.0,0.2,2.9429999999999996,-0.0092,0.0
-0.0,-6.905,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.140499999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.793,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.121500000000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.37575,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.85,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.13375,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.705,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.59275,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.169,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.5135,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.2770160955,0.0,0.2,0.0,-0.001971064382,0.0
-0.0,-1.52325,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.3,0.0,0.27586999999999995,-0.4214999999999998,-0.0092,0.0
-0.0,-2.3,0.0,0.7844149999999999,-2.82525,-0.0092,0.0
-0.0,0.8273611111111117,0.0,0.9,-0.6421388888888894,-0.0092,0.0
-0.0,-0.13100000000000023,0.0,0.9,0.0,-0.0092,0.0
-0.0,0.06024999999999903,0.0,0.9,0.0,-0.0092,0.0
-0.0,0.5815000000000001,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.40616666666666673,2.22225,-0.0092,0.0
-0.0,-8.047999999999998,0.0,0.2,0.9277500000000004,-0.0092,0.0
-0.0,-7.5005,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.691249999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.713,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.39575,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.457,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.3245,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.628,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.632749999999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.5115,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.9544999999999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.089,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.679375,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.94715719125,0.0,0.2,0.0,-0.0039421287650000005,0.0
-0.0,-2.1622500000000002,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.89075,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.67475,0.0,0.2,0.0,-0.00075,0.0
-0.0,-2.3,0.0,0.24785749999999998,-0.26587499999999986,-0.0092,0.0
-0.0,-2.3,0.0,0.514415,-1.480875,-0.0092,0.0
-0.0,-2.3,0.0,0.7202225,-1.1433749999999998,-0.0092,0.0
-0.0,-1.8208888888888883,0.0,0.9,-0.9987638888888887,-0.0092,0.0
-0.0,0.41200000000000125,0.0,0.9,0.0,-0.0092,0.0
-0.0,-4.259,0.0,0.2,3.15,-0.0092,0.0
-0.0,-8.338999999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-12.38375,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.89975,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.7044999999999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.331499999999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.397749999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.06325,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.62875,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.508249999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.681000000000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.2147499999999996,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.8547660955000005,0.0,0.2,0.0,-0.004971064382,0.0
-0.0,-5.259499999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.76825,0.0,0.2,0.0,-0.0015,0.0
-0.0,-3.0967660955,0.0,0.2,0.0,-0.002721064382,0.0
-0.0,-1.962,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.611375,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.8843750000000001,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.3,0.0,0.3386450000000001,-0.7702500000000004,-0.0092,0.0
-0.0,-2.3,0.0,0.8778349999999999,-2.9954999999999994,-0.0092,0.0
-0.0,1.2406111111111109,0.0,0.9,-0.12313888888888908,-0.0092,0.0
-0.0,2.947000000000001,0.0,0.9,0.0,-0.0092,0.0
-0.0,5.01325,0.0,0.9,0.0,-0.0092,0.0
-0.0,3.1720000000000015,0.0,0.9,0.0,-0.0092,0.0
-0.0,2.2120000000000006,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.8199999999999997,0.36000000000000115,-0.0092,0.0
-0.0,-2.3,0.0,0.7599999999999999,0.26999999999999946,-0.0092,0.0
-0.0,-2.3,0.0,0.8609799999999999,-0.5609999999999996,-0.0092,0.0
-0.0,-2.4448400000000006,0.0,0.2,2.9744099999999993,-0.0092,0.0
-0.0,-7.981625,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.448875000000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.72475,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.19425,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.416,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.91925,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.11178219125,0.0,0.2,0.0,-0.006942128765,0.0
-0.0,-4.5855482865,0.0,0.2,0.0,-0.006663193146000001,0.0
-0.0,-4.1302982865,0.0,0.2,0.0,-0.0074131931460000005,0.0
-0.0,-2.95203219125,0.0,0.2,0.0,-0.005442128765,0.0
-0.0,-1.6755,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.647,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.7827499999999998,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.3,0.0,0.31353499999999995,-0.6307499999999997,-0.0092,0.0
-0.0,-2.3,0.0,0.6708124999999998,-1.9848749999999993,-0.0092,0.0
-0.0,-1.0423888888888897,0.0,0.9,-1.2732638888888899,-0.0092,0.0
-0.0,0.17500000000000115,0.0,0.9,0.0,-0.0092,0.0
-0.0,2.4025000000000007,0.0,0.9,0.0,-0.0092,0.0
-0.0,3.855999999999998,0.0,0.9,0.0,-0.0092,0.0
-0.0,0.8754999999999997,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.7232499999999997,0.0,0.9,0.0,-0.0092,0.0
-0.0,-0.5585000000000007,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.222,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.42283333333333334,2.14725,-0.0092,0.0
-0.0,-5.612,0.0,0.2,1.00275,-0.0092,0.0
-0.0,-9.45725,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.96725,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.28575,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.9632499999999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.98275,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.481,0.0,0.2,0.0,-0.0045000000000000005,0.0
-0.0,-4.615532192,0.0,0.2,0.0,-0.007692128768,0.0
-0.0,-4.127298287,0.0,0.2,0.0,-0.008163193148,0.0
-0.0,-1.8495,0.0,0.2,0.0,-0.00075,0.0
-0.0,-2.2230160955000002,0.0,0.2,0.0,-0.001971064382,0.0
-0.0,-1.50375,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.5650321912500003,0.0,0.2,0.0,-0.0039421287650000005,0.0
-0.0,-3.2427500000000005,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.27910999999999997,-0.43949999999999984,-0.0092,0.0
-0.0,-2.3,0.0,0.5621374999999998,-1.5723749999999994,-0.0092,0.0
-0.0,0.8671111111111087,0.0,0.9,-1.8770138888888896,-0.0092,0.0
-0.0,4.790500000000001,0.0,0.9,0.0,-0.0092,0.0
-0.0,3.294999999999999,0.0,0.9,0.0,-0.0092,0.0
-0.0,-0.2450000000000001,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.63475,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.8354999999999999,0.2902500000000006,-0.0092,0.0
-0.0,-2.3,0.0,0.7051666666666665,0.5865000000000001,-0.0092,0.0
-0.0,-5.339750000000001,0.0,0.2,2.273249999999999,-0.0092,0.0
-0.0,-6.50375,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.92075,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.61025,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.749500000000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.83625,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.069999999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.952999999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.6207982865,0.0,0.2,0.0,-0.006663193146000001,0.0
-0.0,-2.8410160954999997,0.0,0.2,0.0,-0.003471064382,0.0
-0.0,-1.65375,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.8075,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.6185,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.791,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.266,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.74025,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.3381049999999999,-0.7672499999999993,-0.0092,0.0
-0.0,-2.28138888888889,0.0,0.9,-3.1216388888888895,-0.0092,0.0
-0.0,2.398749999999999,0.0,0.9,0.0,-0.0092,0.0
-0.0,2.5562500000000004,0.0,0.9,0.0,-0.0092,0.0
-0.0,0.18250000000000144,0.0,0.9,0.0,-0.0092,0.0
-0.0,0.2717499999999995,0.0,0.9,0.0,-0.0092,0.0
-0.0,-0.8075000000000006,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.4555000000000002,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.5204999999999993,0.0,0.2,3.15,-0.0092,0.0
-0.0,-6.70175,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.65175,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.222249999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.28125,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.51575,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.7915,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.782,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.753,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.21175,0.0,0.2,0.0,-0.00075,0.0
-0.0,-2.2912660955,0.0,0.2,0.0,-0.001971064382,0.0
-0.0,-2.2282660955,0.0,0.2,0.0,-0.002721064382,0.0
-0.0,-1.918125,0.0,0.2,0.0,-0.0015,0.0
-0.0,-1.476375,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.3,0.0,0.25332499999999997,-0.29624999999999985,-0.0092,0.0
-0.0,-2.3,0.0,0.7470199999999999,-2.7427499999999996,-0.0092,0.0
-0.0,1.53386111111111,0.0,0.9,-0.8498888888888892,-0.0092,0.0
-0.0,1.0097500000000008,0.0,0.9,0.0,-0.0092,0.0
-0.0,1.9952499999999977,0.0,0.9,0.0,-0.0092,0.0
-0.0,4.531,0.0,0.9,0.0,-0.0092,0.0
-0.0,1.2842500000000006,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.4037500000000014,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.4074999999999995,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.5098333333333334,1.75575,-0.0092,0.0
-0.0,-3.874249999999999,0.0,0.2,1.3942500000000002,-0.0092,0.0
-0.0,-7.00925,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.0335,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.393249999999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.5835,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.2095,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.8155,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.5495,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.297499999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.102,0.0,0.2,0.0,-0.0092,0.0
-0.0,-1.84875,0.0,0.2,0.0,-0.00075,0.0
-0.0,-1.603125,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.556625,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.308,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.3,0.0,0.43341499999999994,-1.2967499999999996,-0.0092,0.0
-0.0,-1.0686388888888887,0.0,0.9,-2.5921388888888894,-0.0092,0.0
-0.0,2.0927499999999988,0.0,0.9,0.0,-0.0092,0.0
-0.0,3.2012500000000017,0.0,0.9,0.0,-0.0092,0.0
-0.0,4.835124999999998,0.0,0.9,0.0,-0.0092,0.0
-0.0,3.5196249999999987,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.0077500000000006,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.8695000000000015,0.0,0.9,0.0,-0.0092,0.0
-0.0,-0.8885000000000003,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.7548333333333334,0.6532499999999998,-0.0092,0.0
-0.0,-2.8054999999999994,0.0,0.2,2.4967500000000005,-0.0092,0.0
-0.0,-7.3385,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.478,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.843249999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.44675,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.93575,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.93725,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.0945,0.0,0.2,0.0,-0.00525,0.0
-0.0,-5.247798287,0.0,0.2,0.0,-0.008163193148,0.0
-0.0,-4.837249999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.106,0.0,0.2,0.0,-0.0015,0.0
-0.0,-2.079,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.97625,0.0,0.2,0.0,-0.0015,0.0
-0.0,-1.5465,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.3,0.0,0.49241,-1.6245,-0.0092,0.0
-0.0,-0.41988888888888787,0.0,0.9,-2.2643888888888886,-0.0092,0.0
-0.0,3.2230000000000008,0.0,0.9,0.0,-0.0092,0.0
-0.0,1.4087500000000004,0.0,0.9,0.0,-0.0092,0.0
-0.0,1.278999999999999,0.0,0.9,0.0,-0.0092,0.0
-0.0,1.2984999999999989,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.0827499999999994,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.5369999999999997,1.6335000000000015,-0.0092,0.0
-0.0,-2.3,0.0,0.8609999999999995,-1.7999999999999992,-0.0092,0.0
-0.0,-2.3,0.0,0.6941666666666663,0.7507499999999999,-0.0092,0.0
-0.0,-4.202750000000002,0.0,0.2,2.2237499999999986,-0.0092,0.0
