demand_heat,heat_pump,district_heating_industry,district_heating
-22.13425753,9.2,12.93425753,-0.0
-24.38425753,9.2,15.18425753,-0.0
-18.29745067,9.2,9.09745067,-0.0
-27.87383697,9.2,18.67383697,-0.0
-14.54745068,9.2,5.3474506800000015,-0.0
-3.942128765,3.942128765,0.0,-0.0
-0.75,0.75,0.0,-0.0
-0.75,0.75,0.0,-0.0
-0.75,0.75,0.0,-0.0
-24.47106438,9.2,15.271064380000002,-0.0
-40.41319315,9.2,31.21319315,-0.0
-42.29745068,9.2,33.097450679999994,-0.0
-34.60532191,9.2,25.40532191,-0.0
-34.88425753,9.2,25.68425753,-0.0
-52.62383697,9.2,43.423836969999996,-0.0
-43.23957944,9.2,34.03957944,-0.0
-39.76851506,9.2,30.56851506,-0.0
-42.40277258,9.2,33.20277258,-0.0
-36.48957943,9.2,27.28957943,-0.0
-34.23957944,9.2,25.03957944,-0.0
-27.85532191,9.2,18.65532191,-0.0
-49.06596573,9.2,39.86596573,-0.0
-48.12383697,9.2,38.923836969999996,-0.0
-43.90277258,9.2,34.70277258,-0.0
-46.34490135,9.2,37.14490135,-0.0
-28.88425753,9.2,19.68425753,-0.0
-4.971064382,4.971064382,0.0,-0.0
-14.35532191,9.2,5.155321910000001,-0.0
-1.5,1.5,0.0,-0.0
-2.721064382,2.721064382,0.0,-0.0
-0.75,0.75,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-18.19212877,9.2,8.99212877,-0.0
-69.96064382,9.2,60.76064382,-0.0
-54.96064382,9.2,45.76064382,-0.0
-44.26851506,9.2,35.068515059999996,-0.0
-36.19212877,9.2,26.992128769999997,-0.0
-38.63425753,9.2,29.43425753,-0.0
-32.44212877,9.2,23.242128769999997,-0.0
-37.98957944,9.2,28.78957944,-0.0
-38.46064382,9.2,29.260643820000002,-0.0
-33.5763863,9.2,24.376386300000004,-0.0
-31.3263863,9.2,22.1263863,-0.0
-26.35532191,9.2,17.15532191,-0.0
-42.76851506,9.2,33.568515059999996,-0.0
-30.85532191,9.2,21.65532191,-0.0
-28.88425753,9.2,19.68425753,-0.0
-28.3263863,9.2,19.1263863,-0.0
-40.90277258,9.2,31.702772579999998,-0.0
-6.942128765,6.942128765,0.0,-0.0
-6.663193146,6.663193146,0.0,-0.0
-7.413193146,7.413193146,0.0,-0.0
-5.442128765,5.442128765,0.0,-0.0
-0.75,0.75,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-21.47106438,9.2,12.271064380000002,-0.0
-56.35532191,9.2,47.15532191,-0.0
-48.76851506,9.2,39.568515059999996,-0.0
-45.29745068,9.2,36.097450679999994,-0.0
-46.51851506,9.2,37.318515059999996,-0.0
-39.38425753,9.2,30.18425753,-0.0
-34.13425753,9.2,24.93425753,-0.0
-48.6817082,9.2,39.4817082,-0.0
-40.71064382,9.2,31.510643820000002,-0.0
-28.41319315,9.2,19.213193150000002,-0.0
-26.44212877,9.2,17.24212877,-0.0
-21.19212877,9.2,11.99212877,-0.0
-23.91319315,9.2,14.713193150000002,-0.0
-35.0763863,9.2,25.876386300000004,-0.0
-54.78703011,9.2,45.58703011,-0.0
-37.4317082,9.2,28.231708200000003,-0.0
-26.91319315,9.2,17.713193150000002,-0.0
-4.5,4.5,0.0,-0.0
-7.692128768,7.692128768,0.0,-0.0
-8.163193148,8.163193148,0.0,-0.0
-0.75,0.75,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-22.22106438,9.2,13.021064380000002,-0.0
-80.09490135,9.2,70.89490135,-0.0
-38.44212877,9.2,29.242128769999997,-0.0
-54.21064382,9.2,45.01064382,-0.0
-43.79745068,9.2,34.597450679999994,-0.0
-46.88425753,9.2,37.68425753,-0.0
-46.51851506,9.2,37.318515059999996,-0.0
-39.29745068,9.2,30.097450679999998,-0.0
-42.96064382,9.2,33.76064382,-0.0
-36.5763863,9.2,27.376386300000004,-0.0
-25.69212877,9.2,16.49212877,-0.0
-22.69212877,9.2,13.49212877,-0.0
-24.19212877,9.2,14.99212877,-0.0
-41.9317082,9.2,32.7317082,-0.0
-49.81596573,9.2,40.61596573,-0.0
-34.04745068,9.2,24.847450679999998,-0.0
-42.6817082,9.2,33.4817082,-0.0
-25.4317082,9.2,16.2317082,-0.0
-6.663193146,6.663193146,0.0,-0.0
-3.471064382,3.471064382,0.0,-0.0
0.0,0.0,0.0,-0.0
-0.75,0.75,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-27.19212877,9.2,17.99212877,-0.0
-62.54745067,9.2,53.34745067,-0.0
-47.0763863,9.2,37.87638630000001,-0.0
-58.15277258,9.2,48.95277258,-0.0
-42.96064382,9.2,33.76064382,-0.0
-41.8263863,9.2,32.62638630000001,-0.0
-43.3263863,9.2,34.12638630000001,-0.0
-33.38425753,9.2,24.18425753,-0.0
-41.26851505,9.2,32.06851505,-0.0
-33.5763863,9.2,24.376386300000004,-0.0
-48.6817082,9.2,39.4817082,-0.0
-28.60532191,9.2,19.40532191,-0.0
-40.4317082,9.2,31.231708200000003,-0.0
-22.69212877,9.2,13.49212877,-0.0
-70.83448079,9.2,61.63448079,-0.0
-47.65277258,9.2,38.45277258,-0.0
-47.09490135,9.2,37.89490135,-0.0
-21.76851505,9.2,12.568515050000002,-0.0
-18.76851506,9.2,9.56851506,-0.0
-0.75,0.75,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-2.721064382,2.721064382,0.0,-0.0
-1.5,1.5,0.0,-0.0
0.0,0.0,0.0,-0.0
-24.94212877,9.2,15.74212877,-0.0
-63.5763863,9.2,54.37638630000001,-0.0
-50.26851506,9.2,41.068515059999996,-0.0
-58.4317082,9.2,49.2317082,-0.0
-58.71064382,9.2,49.51064382,-0.0
-52.98957944,9.2,43.78957944,-0.0
-54.6817082,9.2,45.4817082,-0.0
-46.04745068,9.2,36.847450679999994,-0.0
-49.90277258,9.2,40.70277258,-0.0
-63.78703011,9.2,54.58703011,-0.0
-32.35532191,9.2,23.15532191,-0.0
-42.29745068,9.2,33.097450679999994,-0.0
-37.3263863,9.2,28.126386300000004,-0.0
-38.46064382,9.2,29.260643820000002,-0.0
-37.79745068,9.2,28.597450679999998,-0.0
-47.09490135,9.2,37.89490135,-0.0
-34.04745068,9.2,24.847450679999998,-0.0
-12.10532191,9.2,2.9053219100000014,-0.0
-16.04745068,9.2,6.8474506800000015,-0.0
-10.88425753,9.2,1.68425753,-0.0
-0.75,0.75,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-27.94212877,9.2,18.74212877,-0.0
-64.41319315,9.2,55.213193149999995,-0.0
-46.79745068,9.2,37.597450679999994,-0.0
-55.23957944,9.2,46.03957944,-0.0
-46.04745068,9.2,36.847450679999994,-0.0
-60.40277258,9.2,51.20277258,-0.0
-57.40277258,9.2,48.20277258,-0.0
-49.4317082,9.2,40.2317082,-0.0
-54.40277258,9.2,45.20277258,-0.0
-43.71064382,9.2,34.51064382,-0.0
-30.38425753,9.2,21.18425753,-0.0
-43.98957944,9.2,34.78957944,-0.0
-55.81596573,9.2,46.61596573,-0.0
-33.66319315,9.2,24.46319315,-0.0
-37.79745068,9.2,28.597450679999998,-0.0
-37.04745068,9.2,27.847450679999998,-0.0
-49.90277258,9.2,40.70277258,-0.0
-5.25,5.25,0.0,-0.0
-8.163193148,8.163193148,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-1.5,1.5,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.5,1.5,0.0,-0.0
0.0,0.0,0.0,-0.0
-31.22106438,9.2,22.021064380000002,-0.0
-60.85532191,9.2,51.65532191,-0.0
-49.79745067,9.2,40.59745067,-0.0
-65.56596573,9.2,56.36596573,-0.0
-65.09490135,9.2,55.89490135,-0.0
-58.4317082,9.2,49.2317082,-0.0
-56.73957944,9.2,47.53957944,-0.0
-48.01851506,9.2,38.818515059999996,-0.0
-55.62383697,9.2,46.423836969999996,-0.0
-34.60532191,9.2,25.40532191,-0.0
-38.54745068,9.2,29.347450679999998,-0.0
-32.63425753,9.2,23.43425753,-0.0
-37.41319315,9.2,28.21319315,-0.0
-36.76851505,9.2,27.56851505,-0.0
-39.21064382,9.2,30.010643820000002,-0.0
-33.29745068,9.2,24.097450679999998,-0.0
-40.51851506,9.2,31.31851506,-0.0
-11.16319315,9.2,1.9631931500000004,-0.0
-3.75,3.75,0.0,-0.0
-8.634257528,8.634257528,0.0,-0.0
-0.75,0.75,0.0,-0.0
-0.75,0.75,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-32.54745068,9.2,23.347450679999998,-0.0
-61.04745067,9.2,51.84745067,-0.0
-47.54745068,9.2,38.347450679999994,-0.0
-45.48957944,9.2,36.28957944,-0.0
-36.5763863,9.2,27.376386300000004,-0.0
-38.35532191,9.2,29.15532191,-0.0
-36.29745068,9.2,27.097450679999998,-0.0
-35.63425753,9.2,26.43425753,-0.0
-40.23957944,9.2,31.03957944,-0.0
-26.63425753,9.2,17.43425753,-0.0
-24.66319315,9.2,15.463193150000002,-0.0
-26.35532191,9.2,17.15532191,-0.0
-28.97106438,9.2,19.771064380000002,-0.0
-34.3263863,9.2,25.126386300000004,-0.0
-63.89235203,9.2,54.692352029999995,-0.0
-29.0763863,9.2,19.8763863,-0.0
-40.23957943,9.2,31.03957943,-0.0
-6.942128765,6.942128765,0.0,-0.0
-14.07638629,9.2,4.876386290000001,-0.0
-9.384257528,9.2,0.18425752799999984,-0.0
-7.884257528,7.884257528,0.0,-0.0
-0.75,0.75,0.0,-0.0
-1.5,1.5,0.0,-0.0
0.0,0.0,0.0,-0.0
-23.44212877,9.2,14.24212877,-0.0
-62.54745067,9.2,53.34745067,-0.0
-49.04745067,9.2,39.84745067,-0.0
-56.46064382,9.2,47.26064382,-0.0
-35.16319315,9.2,25.96319315,-0.0
-45.29745068,9.2,36.097450679999994,-0.0
-43.98957944,9.2,34.78957944,-0.0
-37.04745068,9.2,27.847450679999998,-0.0
-38.46064382,9.2,29.260643820000002,-0.0
-32.35532191,9.2,23.15532191,-0.0
-15.47106438,9.2,6.27106438,-0.0
-19.69212877,9.2,10.49212877,-0.0
-26.54745068,9.2,17.34745068,-0.0
-45.31596573,9.2,36.11596573,-0.0
-46.34490135,9.2,37.14490135,-0.0
-35.26851506,9.2,26.06851506,-0.0
-36.6817082,9.2,27.481708200000003,-0.0
-16.3263863,9.2,7.1263863,-0.0
-17.26851506,9.2,8.06851506,-0.0
-0.75,0.75,0.0,-0.0
-0.75,0.75,0.0,-0.0
-2.721064382,2.721064382,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-22.69212877,9.2,13.49212877,-0.0
-57.85532191,9.2,48.65532191,-0.0
-47.73957944,9.2,38.53957944,-0.0
-45.76851505,9.2,36.56851505,-0.0
-36.19212877,9.2,26.992128769999997,-0.0
-38.63425753,9.2,29.43425753,-0.0
-38.0763863,9.2,28.876386300000004,-0.0
-35.63425753,9.2,26.43425753,-0.0
-43.15277258,9.2,33.95277258,-0.0
-37.98957944,9.2,28.78957944,-0.0
-28.3263863,9.2,19.1263863,-0.0
-23.35532191,9.2,14.155321910000001,-0.0
-43.15277258,9.2,33.95277258,-0.0
-24.19212877,9.2,14.99212877,-0.0
-47.47915888,9.2,38.27915888,-0.0
-38.1817082,9.2,28.981708200000003,-0.0
-28.79745068,9.2,19.59745068,-0.0
-9.663193148,9.2,0.4631931480000002,-0.0
-8.163193148,8.163193148,0.0,-0.0
-6.663193146,6.663193146,0.0,-0.0
-2.721064382,2.721064382,0.0,-0.0
-1.5,1.5,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-26.72106438,9.2,17.521064380000002,-0.0
-57.96064382,9.2,48.76064382,-0.0
-45.76851505,9.2,36.56851505,-0.0
-34.13425753,9.2,24.93425753,-0.0
-34.41319315,9.2,25.21319315,-0.0
-46.98957944,9.2,37.78957944,-0.0
-26.44212877,9.2,17.24212877,-0.0
-43.4317082,9.2,34.2317082,-0.0
-26.54745068,9.2,17.34745068,-0.0
-25.79745068,9.2,16.59745068,-0.0
-14.72106438,9.2,5.52106438,-0.0
-21.38425753,9.2,12.18425753,-0.0
-30.76851505,9.2,21.568515050000002,-0.0
-19.88425753,9.2,10.68425753,-0.0
-51.97915888,9.2,42.77915888,-0.0
-36.6817082,9.2,27.481708200000003,-0.0
-39.87383697,9.2,30.67383697,-0.0
-2.721064382,2.721064382,0.0,-0.0
-8.634257528,8.634257528,0.0,-0.0
-2.721064382,2.721064382,0.0,-0.0
-0.75,0.75,0.0,-0.0
0.0,0.0,0.0,-0.0
-0.75,0.75,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-26.44212877,9.2,17.24212877,-0.0
-49.51851506,9.2,40.318515059999996,-0.0
-32.35532191,9.2,23.15532191,-0.0
-43.71064382,9.2,34.51064382,-0.0
-40.79745068,9.2,31.597450679999998,-0.0
-33.38425753,9.2,24.18425753,-0.0
-24.19212877,9.2,14.99212877,-0.0
-26.8263863,9.2,17.6263863,-0.0
-39.87383697,9.2,30.67383697,-0.0
-27.48957944,9.2,18.28957944,-0.0
-28.23957944,9.2,19.03957944,-0.0
-17.91319315,9.2,8.713193150000002,-0.0
-40.81596573,9.2,31.615965730000003,-0.0
-27.29745068,9.2,18.09745068,-0.0
-35.65277258,9.2,26.452772579999998,-0.0
-40.34490135,9.2,31.14490135,-0.0
-26.26851505,9.2,17.068515050000002,-0.0
-26.65277258,9.2,17.45277258,-0.0
-7.413193146,7.413193146,0.0,-0.0
-5.442128765,5.442128765,0.0,-0.0
-1.5,1.5,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-21.47106438,9.2,12.271064380000002,-0.0
-38.8263863,9.2,29.626386300000004,-0.0
-34.3263863,9.2,25.126386300000004,-0.0
-36.76851505,9.2,27.56851505,-0.0
-26.35532191,9.2,17.15532191,-0.0
-25.13425753,9.2,15.93425753,-0.0
-38.9317082,9.2,29.731708200000003,-0.0
-26.35532191,9.2,17.15532191,-0.0
-29.0763863,9.2,19.8763863,-0.0
-29.26851506,9.2,20.06851506,-0.0
-36.40277258,9.2,27.202772579999998,-0.0
-21.85532191,9.2,12.655321910000001,-0.0
-37.62383697,9.2,28.42383697,-0.0
-20.63425753,9.2,11.43425753,-0.0
-22.79745067,9.2,13.59745067,-0.0
-24.5763863,9.2,15.3763863,-0.0
-26.54745068,9.2,17.34745068,-0.0
-18.48957944,9.2,9.28957944,-0.0
-2.721064382,2.721064382,0.0,-0.0
0.0,0.0,0.0,-0.0
-2.721064382,2.721064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-20.16319315,9.2,10.963193150000002,-0.0
-29.91319315,9.2,20.713193150000002,-0.0
-25.13425753,9.2,15.93425753,-0.0
-34.98957944,9.2,25.78957944,-0.0
-29.16319315,9.2,19.963193150000002,-0.0
-45.87383697,9.2,36.673836969999996,-0.0
-35.8263863,9.2,26.626386300000004,-0.0
-43.15277258,9.2,33.95277258,-0.0
-29.26851506,9.2,20.06851506,-0.0
-30.76851505,9.2,21.568515050000002,-0.0
-28.04745068,9.2,18.84745068,-0.0
-22.60532191,9.2,13.405321910000001,-0.0
-16.13425753,9.2,6.93425753,-0.0
-23.54745068,9.2,14.347450680000001,-0.0
-26.26851505,9.2,17.068515050000002,-0.0
-46.45022326,9.2,37.25022326,-0.0
-23.54745068,9.2,14.347450680000001,-0.0
-20.73957944,9.2,11.53957944,-0.0
-15.29745067,9.2,6.097450670000001,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-0.75,0.75,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-2.721064382,2.721064382,0.0,-0.0
-21.19212877,9.2,11.99212877,-0.0
-35.91319315,9.2,26.71319315,-0.0
-29.35532191,9.2,20.15532191,-0.0
-46.34490135,9.2,37.14490135,-0.0
-22.22106438,9.2,13.021064380000002,-0.0
-42.21064382,9.2,33.01064382,-0.0
-39.96064382,9.2,30.760643820000002,-0.0
-33.76851506,9.2,24.56851506,-0.0
-37.4317082,9.2,28.231708200000003,-0.0
-27.29745068,9.2,18.09745068,-0.0
-29.26851506,9.2,20.06851506,-0.0
-14.16319315,9.2,4.96319315,-0.0
-30.21064382,9.2,21.010643820000002,-0.0
-27.96064382,9.2,18.760643820000002,-0.0
-45.70022326,9.2,36.50022326,-0.0
-19.60532191,9.2,10.405321910000001,-0.0
-29.26851506,9.2,20.06851506,-0.0
-11.35532191,9.2,2.1553219100000014,-0.0
-14.07638629,9.2,4.876386290000001,-0.0
-2.721064382,2.721064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-28.60532191,9.2,19.40532191,-0.0
-31.69212877,9.2,22.49212877,-0.0
-24.19212877,9.2,14.99212877,-0.0
-42.40277258,9.2,33.20277258,-0.0
-33.5763863,9.2,24.376386300000004,-0.0
-25.88425753,9.2,16.68425753,-0.0
-26.8263863,9.2,17.6263863,-0.0
-29.0763863,9.2,19.8763863,-0.0
-31.71064382,9.2,22.510643820000002,-0.0
-17.91319315,9.2,8.713193150000002,-0.0
-22.3263863,9.2,13.1263863,-0.0
-30.40277258,9.2,21.20277258,-0.0
-3.942128765,3.942128765,0.0,-0.0
-33.5080945,9.2,24.3080945,-0.0
-23.0763863,9.2,13.8763863,-0.0
-25.51851506,9.2,16.31851506,-0.0
-21.01851506,9.2,11.81851506,-0.0
-19.23957944,9.2,10.03957944,-0.0
-2.721064382,2.721064382,0.0,-0.0
-8.163193148,8.163193148,0.0,-0.0
-3.471064382,3.471064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-18.94212877,9.2,9.74212877,-0.0
-35.26851506,9.2,26.06851506,-0.0
-20.91319315,9.2,11.713193150000002,-0.0
-28.04745068,9.2,18.84745068,-0.0
-30.5763863,9.2,21.3763863,-0.0
-24.76851506,9.2,15.56851506,-0.0
-21.01851506,9.2,11.81851506,-0.0
-19.23957944,9.2,10.03957944,-0.0
-2.721064382,2.721064382,0.0,-0.0
-8.163193148,8.163193148,0.0,-0.0
-3.471064382,3.471064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-18.94212877,9.2,9.74212877,-0.0
-35.26851506,9.2,26.06851506,-0.0
-20.91319315,9.2,11.713193150000002,-0.0
-28.04745068,9.2,18.84745068,-0.0
-30.5763863,9.2,21.3763863,-0.0
-3.942128765,3.942128765,0.0,-0.0
-2.25,2.25,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-31.60532191,9.2,22.40532191,-0.0
-28.69212877,9.2,19.49212877,-0.0
-22.41319315,9.2,13.213193150000002,-0.0
-41.9317082,9.2,32.7317082,-0.0
-52.53703011,9.2,43.33703011,-0.0
-32.8263863,9.2,23.626386300000004,-0.0
-36.29745068,9.2,27.097450679999998,-0.0
-22.13425753,9.2,12.93425753,-0.0
-17.54745068,9.2,8.347450680000001,-0.0
-27.96064382,9.2,18.760643820000002,-0.0
-38.16319315,9.2,28.96319315,-0.0
-24.85532191,9.2,15.655321910000001,-0.0
-21.66319315,9.2,12.463193150000002,-0.0
-25.41319315,9.2,16.213193150000002,-0.0
-44.09490135,9.2,34.89490135,-0.0
-24.85532191,9.2,15.655321910000001,-0.0
-39.59490135,9.2,30.39490135,-0.0
-16.51851505,9.2,7.318515050000002,-0.0
-10.60532191,9.2,1.4053219100000014,-0.0
-8.634257528,8.634257528,0.0,-0.0
-0.75,0.75,0.0,-0.0
0.0,0.0,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-19.22106438,9.2,10.021064380000002,-0.0
-33.94212877,9.2,24.742128769999997,-0.0
-34.3263863,9.2,25.126386300000004,-0.0
-37.98957944,9.2,28.78957944,-0.0
-25.88425753,9.2,16.68425753,-0.0
-41.1817082,9.2,31.981708200000003,-0.0
-45.12383697,9.2,35.923836969999996,-0.0
-41.84490135,9.2,32.64490135,-0.0
-33.01851506,9.2,23.81851506,-0.0
-34.71064382,9.2,25.510643820000002,-0.0
-39.87383697,9.2,30.67383697,-0.0
-21.85532191,9.2,12.655321910000001,-0.0
-23.8263863,9.2,14.6263863,-0.0
-36.59490135,9.2,27.39490135,-0.0
-31.4317082,9.2,22.2317082,-0.0
-32.1817082,9.2,22.981708200000003,-0.0
-19.60532191,9.2,10.405321910000001,-0.0
-3.471064382,3.471064382,0.0,-0.0
-9.384257528,9.2,0.18425752799999984,-0.0
-6.192128765,6.192128765,0.0,-0.0
-0.75,0.75,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-0.75,0.75,0.0,-0.0
0.0,0.0,0.0,-0.0
-9.0,9.0,0.0,-0.0
-29.25,9.2,20.05,-0.0
-28.88425753,9.2,19.68425753,-0.0
-45.59490135,9.2,36.39490135,-0.0
-28.60532191,9.2,19.40532191,-0.0
-48.78703011,9.2,39.58703011,-0.0
-27.5763863,9.2,18.3763863,-0.0
-27.29745068,9.2,18.09745068,-0.0
-30.76851505,9.2,21.568515050000002,-0.0
-22.3263863,9.2,13.1263863,-0.0
-30.48957944,9.2,21.28957944,-0.0
-16.13425753,9.2,6.93425753,-0.0
-12.19212877,9.2,2.9921287700000008,-0.0
-24.48957944,9.2,15.28957944,-0.0
-41.28703011,9.2,32.08703011,-0.0
-26.73957944,9.2,17.53957944,-0.0
-16.13425753,9.2,6.93425753,-0.0
-14.54745068,9.2,5.3474506800000015,-0.0
-17.26851506,9.2,8.06851506,-0.0
-12.10532191,9.2,2.9053219100000014,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-15.47106438,9.2,6.27106438,-0.0
-27.0,9.2,17.8,-0.0
-28.3263863,9.2,19.1263863,-0.0
-43.34490135,9.2,34.14490135,-0.0
-50.7580945,9.2,41.558094499999996,-0.0
-36.6817082,9.2,27.481708200000003,-0.0
-28.13425753,9.2,18.93425753,-0.0
-21.10532191,9.2,11.905321910000001,-0.0
-41.09490135,9.2,31.89490135,-0.0
-24.01851505,9.2,14.818515050000002,-0.0
-30.6817082,9.2,21.4817082,-0.0
-14.16319315,9.2,4.96319315,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-26.26851505,9.2,17.068515050000002,-0.0
-32.65277258,9.2,23.452772579999998,-0.0
-17.35532191,9.2,8.155321910000001,-0.0
-27.21064382,9.2,18.010643820000002,-0.0
-11.63425753,9.2,2.43425753,-0.0
0.0,0.0,0.0,-0.0
-4.692128765,4.692128765,0.0,-0.0
-2.721064382,2.721064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-13.97106438,9.2,4.77106438,-0.0
-27.38425753,9.2,18.18425753,-0.0
-27.29745068,9.2,18.09745068,-0.0
-25.13425753,9.2,15.93425753,-0.0
-47.28703011,9.2,38.08703011,-0.0
-31.71064382,9.2,22.510643820000002,-0.0
-26.8263863,9.2,17.6263863,-0.0
-20.35532191,9.2,11.155321910000001,-0.0
-36.87383697,9.2,27.67383697,-0.0
-27.48957944,9.2,18.28957944,-0.0
-14.35532191,9.2,5.155321910000001,-0.0
-12.57638629,9.2,3.376386290000001,-0.0
-7.884257528,7.884257528,0.0,-0.0
-17.73957944,9.2,8.53957944,-0.0
-7.884257528,7.884257528,0.0,-0.0
-29.54745068,9.2,20.34745068,-0.0
-13.41319315,9.2,4.21319315,-0.0
-16.79745068,9.2,7.5974506800000015,-0.0
-8.163193148,8.163193148,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
-11.25,9.2,2.0500000000000007,-0.0
-22.41319315,9.2,13.213193150000002,-0.0
-29.54745068,9.2,20.34745068,-0.0
-32.46064382,9.2,23.260643820000002,-0.0
-49.2580945,9.2,40.058094499999996,-0.0
-38.9317082,9.2,29.731708200000003,-0.0
-34.71064382,9.2,25.510643820000002,-0.0
-27.76851506,9.2,18.56851506,-0.0
-35.37383697,9.2,26.17383697,-0.0
-22.71064382,9.2,13.510643820000002,-0.0
-8.634257528,8.634257528,0.0,-0.0
-14.07638629,9.2,4.876386290000001,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-33.5080945,9.2,24.3080945,-0.0
-27.59490135,9.2,18.39490135,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-5.913193146,5.913193146,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-11.8263863,9.2,2.6263863,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
-16.41319315,9.2,7.213193150000002,-0.0
-21.47106438,9.2,12.271064380000002,-0.0
-24.10532191,9.2,14.905321910000001,-0.0
-34.4317082,9.2,25.231708200000003,-0.0
-41.09490135,9.2,31.89490135,-0.0
-23.8263863,9.2,14.6263863,-0.0
-36.40277258,9.2,27.202772579999998,-0.0
-35.65277258,9.2,26.452772579999998,-0.0
-18.29745067,9.2,9.09745067,-0.0
-18.01851506,9.2,8.81851506,-0.0
-14.07638629,9.2,4.876386290000001,-0.0
-3.942128765,3.942128765,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-7.884257528,7.884257528,0.0,-0.0
-39.42128765,9.2,30.221287649999997,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-5.913193146,5.913193146,0.0,-0.0
0.0,0.0,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-7.5,7.5,0.0,-0.0
-20.72106438,9.2,11.521064380000002,-0.0
-14.91319315,9.2,5.71319315,-0.0
-40.34490135,9.2,31.14490135,-0.0
-35.65277258,9.2,26.452772579999998,-0.0
-25.3263863,9.2,16.1263863,-0.0
-24.48957944,9.2,15.28957944,-0.0
-25.51851506,9.2,16.31851506,-0.0
-21.6817082,9.2,12.4817082,-0.0
-29.84490135,9.2,20.64490135,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-18.48957944,9.2,9.28957944,-0.0
-7.884257528,7.884257528,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-21.6817082,9.2,12.4817082,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-11.8263863,9.2,2.6263863,-0.0
-3.942128765,3.942128765,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-11.72106438,9.2,2.5210643800000003,-0.0
-17.72106438,9.2,8.521064380000002,-0.0
-24.76851506,9.2,15.56851506,-0.0
-26.26851505,9.2,17.068515050000002,-0.0
